"ID","TCGA-LIHC","TCGA-KIRC","TCGA-LUAD"
11302,0.34455704414645,0.953517877351011,-2.74595205203188
11450,0.365674666077961,-1.26505549610515,-0.104823064767094
11461,-0.0502646766299494,0.305631007581411,-0.00547212291123938
11464,0.177977731392863,-0.333543402441639,-0.425264862408852
11482,0.702854944209185,0.691284220219422,-2.43218547319052
11490,1.1445722416571,0.523209849389049,0.864496056956383
11536,-3.7828363644443,-2.8321510716974,-0.829352610044519
11537,-1.11822741619446,1.20054275951452,-2.76347259895273
11555,-1.26484542832435,-0.0685104015659031,-3.18709851390172
11596,0.0426395804806783,0.725588809286792,-6.64927092866974
11600,0.58932190056306,-1.03156379146739,-2.3291871946092
11604,0.104559161288376,-1.735847600903,-2.19570676421468
11655,-1.49704548773045,-1.02244727242489,-0.642440835348935
11656,-0.864376236654169,0.343003546814044,-1.76498204776181
11670,1.25816891193665,0.489116300910934,-0.512914347017551
11684,0.309339101915194,0.547112390484763,-0.449973983252407
11747,0.212543333310661,0.589081094555749,-0.332652795588022
11758,-0.27966463671333,-0.279422871325895,-0.0722577348469347
11785,0.487312218348667,-0.317534679507591,-1.63424505934602
11826,-0.392302901879854,-1.13920345151504,-2.25477718323314
11841,0.416355208405636,-0.143937361814575,0.379156025542401
11938,0.391904264650866,0.295192818166545,0.677803254520766
12006,0.395915135491388,-1.37141632549892,-1.23905071634712
12010,-0.479037581969397,1.35819447600436,-0.862094383003934
12029,0.666582173549185,1.14924473554366,-1.62465207995059
12064,0.0603077201619505,1.44890881794991,-2.60081500584841
12161,-1.03401452699536,-1.65483975168415,-1.53138949136036
12167,-2.13809534119122,-5.42190293021933,-0.880052740860889
12258,-1.33963602163551,0.780801820567559,-1.49770257702747
12263,-0.627699918341337,2.65420787340181,-1.66561804895253
12274,-2.43653810343775,0.193190265095765,-2.44251364661448
12293,-0.734334552782655,0.0325469776910177,-0.107555960883048
12345,-0.00547846501336013,0.189244182850031,0.0931031151648057
12350,-1.20819272791683,-0.207946978725796,-2.08754599524768
12351,1.49419767904037,-2.62185500067865,-4.95798108871067
12389,0.238948505595928,2.34624548711485,-3.67879754184599
12395,-0.265218822867523,-0.506386681625388,-1.08200513411766
12398,-2.12614366447987,0.617258450021328,-1.25779026358552
12458,-0.112567890159715,1.77770464649761,0.181604390497418
12479,-2.34991490310981,2.5084340619638,-0.361665127863219
12481,-0.505933744930688,3.10132832381117,-0.117135793785263
12500,-0.239668422262151,2.86378062609663,0.0862383722950255
12501,-0.870110925423114,2.75499917370418,-0.173027034293643
12502,-0.383303532236397,2.59236550625825,-0.0672205569049747
12511,-0.546575935245799,2.32917392960165,-0.293318065900984
12522,-0.836561655161956,-0.868388133122665,-1.63959596042192
12526,-0.689609068336816,2.72790702055136,-0.121822856487683
12554,2.51111928295632,1.69689420302984,-1.63955970368417
12562,-0.108275008045133,1.22790808639809,-2.36065136064661
12583,-1.66750184992885,-2.76056546534774,-2.49485636536667
12638,-4.26786249118217,-2.12416084778218,-2.15461018146465
12721,-0.524546652913965,2.58674075456664,-0.00793227907787152
12741,-0.0920869092283503,-0.212434690669768,-3.00628218834107
12802,-0.876330684669025,-0.210526220943362,0.639853434386771
12827,1.63334134722237,1.64304592592708,-0.166050540729485
