liver_myc	kidney_myc	lung_myc	lung_mycras	lung_ras	tall_myc	eumyc_myc
319168	27967		71780		16975	20272
319169	27993		71819		16993	20288
319170	28000		71910		17025	20295
319173	28042		71913		170439	20299
319176	28071		71934		170461	20300
319191	28088		71970		17067	20315
319468	282619		71974		170718	20317
319618	29856		71988		170736	20319
319651	29859		72056		170748	20321
319675	29870		72133		170753	20345
319965	29875		72151		170761	20347
319996	30058		72155		170762	20350
320299	30794		72170		170768	20355
320394	30840		72265		170799	20365
320526	30877		72462		170823	20394
320685	30926		72542		17083	20419
326618	30947		72640		17089	20425
327900	30954		72657		170930	20443
329165	30963		72787		171170	20446
329540	319165		72947		17121	20448
329790	319166		72960		17125	20460
330050	319167		73284		17149	20480
330173	319168		73296		171567	20497
330814	319169		73710		17179	20501
330817	319170		73750		17188	20502
330836	319173		73804		17192	20509
331532	319191		73836		17199	20539
353156	319278		74148		17215	20540
353188	319446		74195		17216	20557
360198	319480		74340		17217	20606
381280	319565		74747		17218	20641
381306	319719		74776		17219	20657
381591	319765		75007		17220	20665
381802	319965		75089		17231	20667
381822	320209		75316		17279	20692
381924	320267		75705		17299	20716
382038	320322		75751		17311	207181
382843	320394		76130		17319	207212
384009	320685		76261		17330	20737
404710	320827		76459		17345	20743
406217	320878		76527		17350	20751
432486	327900		76561		17364	207592
432681	328162		76630		17427	207596
432721	329384		76687		17434	207607
432763	329790		76846		17448	20768
433745	330050		76905		17449	20775
433801	330695		76915		17463	207777
433813	330836		76932		17532	20778
434404	333830		76974		17535	20779
434858	353172		77411		17685	207792
435912	353211		78088		17688	207819
445007	360198		78294		17713	208084
50492	380601		78748		17748	20810
50778	381280		78757		17749	208146
50883	381413		78895		17750	20815
50926	381633		78925		17751	208177
50927	381801		78929		17754	208366
50934	381802		78938		17755	20856
51797	381822		79202		17761	208628
51812	382843		80794		17765	208634
51886	383706		80914		17766	208677
51944	383883		81840		17768	20873
52009	384009		85305		17771	20877
52033	384525		93672		17777	20878
52055	384710		93692		17846	208990
52187	386612		93757		17850	20901
52276	406217		93761		17859	209012
52377	432486		93842		17863	209032
52530	432681		94040		17864	20907
52683	432721		94065		17865	20928
52686	432763		94181		17876	209334
52864	433470		94185		17907	20937
53319	433546		97031		17938	209737
53356	433745		97165		17974	210544
53417	433801		97541		17975	210853
53602	433804		98170		17992	211064
53605	433813		98238		17995	211480
53817	433941				17999	211548
53876	434404				18000	211651
53890	435912				18002	212377
53897	445007				18004	212390
53975	50492				18005	212728
54120	50530				18041	212999
54141	50926				18082	213043
54196	51797				18100	213053
54366	51800				18102	213211
54392	51944				18103	21335
54394	52033				18105	213539
54419	52276				18114	213773
546015	52389				18115	21379
54630	52626				18117	213948
54648	52653				18120	213990
54711	52683				18125	214106
55944	52696				18140	214137
55983	53356				18148	214321
55989	53611				18150	21454
56040	53817				18176	214552
56070	53876				18188	214804
56075	53893				18207	214901
56150	53975				18221	214951
56190	54132				18226	215387
56200	54141				18230	215446
56207	54196				18294	216456
56215	54445				18302	216551
56226	54486				18391	216766
56278	545007				18392	216767
56279	545013				18393	21678
56289	545369				18408	21681
56321	545396				18415	216820
56350	54563				18432	216831
56361	546015				18439	216856
56371	54616				18452	216964
56390	54630				18477	217011
56397	54648				18483	217031
56412	546546				18484	217166
56421	547253				18538	217217
56434	55949				18540	217558
56449	55989				18551	217653
56452	55991				18559	217664
56455	56070				18566	217666
56456	56086				18567	21771
56459	56095				18570	217734
56505	56190				18572	21781
56520	56200				18597	217847
56615	56210				18601	217946
56620	56233				18602	21808
56644	56279				18618	218102
56693	56291				18634	21814
56739	56292				18637	21825
56741	56390				18641	21835
56749	56397				18642	21838
57028	56412				18648	21844
57247	56437				18655	218454
57258	56449				18669	21846
57315	56452				18673	21853
574404	56454				18674	218581
57444	56459				18700	21859
57738	56501				18701	21881
57741	56503				18746	21885
57915	56505				18770	218885
58180	56520				18786	218952
58859	56620				18813	218973
59001	56644				18817	218977
59008	56708				18846	219072
59015	56722				18938	219114
59016	56741				18949	21915
59053	56742				18968	21917
60411	56745				18969	21923
60507	56749				18971	21943
60527	56753				18972	21949
60530	56868				18973	21953
621893	57028				18974	21954
623006	57278				18976	21973
623453	57741				19011	21991
623474	57753				19012	22036
625349	57783				19047	22042
625917	57785				19049	22072
632778	57905				19060	22074
636931	58859				19069	22137
636952	59028				19072	22138
63872	59050				19075	22143
64424	59053				19076	22166
64652	60411				19087	22171
64658	60507				19089	22174
64704	60530				19139	22240
65019	621893				19166	22247
65111	623453				19167	22253
65221	623474				19172	22256
654824	623568				19173	22333
65972	625018				19175	22339
66044	625917				19177	22341
66047	626175				19179	22359
66049	626367				19181	223626
66098	627317				19182	223723
66101	637748				19183	223773
66119	63857				19184	22390
66131	63872				19192	224024
66140	64138				19212	224088
66147	64704				192120	224171
66162	65019				192169	22420
66293	65221				192174	224530
66311	654824				192191	224552
66336	66085				192194	224617
66350	66102				19231	224813
66367	66120				19259	224829
66409	66125				192650	225030
66412	66161				192663	225164
66441	66162				19268	225187
66442	66311				19275	225392
66447	66336				19280	225655
66489	66373				192897	225745
66497	66395				19301	225875
66506	66409				193043	225884
66513	66412				193217	226049
66515	66422				19341	226153
665433	664779				19348	22637
665509	66489				19352	226409
66578	66497				19353	226419
66596	665032				19355	226525
666036	66506				19358	226830
66614	665235				19360	226844
66617	665237				19361	22685
66656	665433				19362	227059
66664	66570				19363	227099
66667	66578				19366	22722
666756	66583				193736	227638
66679	66596				19376	227695
667005	666036				19384	227715
667728	66614				19385	227736
66821	66617				19387	22779
668300	66642				19400	228033
66855	66656				194908	228071
668661	666609				195040	228421
668668	666668				19646	228482
66870	66667				19650	228550
668940	66679				19656	228765
66897	66757				19687	228775
66902	667728				19719	228876
66910	66809				19720	228993
66911	668239				19743	229317
66912	668300				19746	229524
66929	66845				19777	229699
66934	66870				19819	229841
66938	66871				19823	229905
66949	668850				19824	229937
66953	66897				19826	230075
67030	66912				19891	230098
67041	66926				19935	230126
67052	66932				19944	230145
67077	66949				20014	230249
67080	66953				20017	230379
67082	67097				20018	230393
67097	67112				20019	230484
67115	67116				20021	230500
67116	67134				20022	230587
67122	67154				20133	230721
67134	67160				20135	230815
67145	671641				20148	230917
67153	67168				20166	230935
67160	67177				20168	230971
671641	67186				20174	231004
67177	67196				20187	231044
671878	67200				20191	231148
67196	67211				20222	231327
67198	67219				20226	231503
67200	67223				20250	231602
67223	67236				20300	231842
67236	67291				20321	231872
67239	673094				20322	231991
67242	67399				20353	232087
67291	67549				20362	232156
67298	675985				20365	232237
67326	67619				20400	232440
67389	67622				20419	232680
67399	67671				20422	232889
67534	67678				20425	232969
67553	67684				20438	233064
67604	67728				20445	233071
67619	67738				20448	233406
67629	67760				20460	233571
67671	67781				20480	233651
67678	67839				20501	233726
67689	67849				20509	233826
67728	67865				20514	233876
677448	67870				20519	233987
67759	67891				20524	234258
67778	67895				20533	234344
67781	67896				20539	234396
67843	67920				20557	234549
67849	67949				20558	234734
67870	67951				20587	235036
67877	68011				20588	235041
67893	68052				20595	235312
67917	68077				20603	235534
67920	68108				20606	235559
67936	68147				20610	235604
67956	68193				20617	235623
67963	68219				20624	236266
67967	68262				20630	236539
68011	68278				20637	236930
68014	68294				20638	237211
68045	68298				20639	237253
68052	68436				20641	237310
68108	68510				20643	237403
68114	68626				20646	237436
68147	68705				20656	237465
68153	68763				20667	237716
68219	68774				20677	237823
68236	68816				207212	237877
68262	68836				207214	237911
68278	68926				20733	23794
68279	68949				20737	23834
68294	68964				20739	23845
68298	68971				207393	238725
68355	69051				20741	23876
68420	69065				20751	239017
68449	69069				207607	239027
68533	69071				20768	23908
68549	69072				20775	23918
68612	69101				20778	239546
68644	69126				207819	239606
68738	69146				207965	23965
68743	69221				208084	23980
68816	69504				20810	23984
68846	69573				208146	240023
68877	69581				20818	240047
68926	69639				20823	240084
68939	69663				20826	240185
68948	69665				20832	240239
68949	69692				20833	24030
68964	69709				208366	240334
68971	69719				20850	24047
69051	69724				208518	24051
69101	69784				20856	240641
69178	69787				208595	240660
69221	69815				208624	240690
69259	69885				208628	240725
69270	69890				208643	24082
69535	69902				20867	241070
69551	69928				20872	241113
69573	70036				20873	241627
69582	70082				20877	241950
69601	70101				20878	242050
69639	70160				208836	242341
69663	70218				20892	242585
69724	70237				20897	242642
69810	70248				209003	243219
69847	70333				20901	243362
69878	70348				209012	243897
69882	70358				209027	244281
69885	70465				209032	244329
69902	70645				20916	244550
69912	70717				20917	244551
69928	70737				20930	244745
70021	70767				20931	245474
70080	70784				209318	245670
70099	70950				20933	245671
70122	71041				209334	245841
70129	71340				209354	246049
70218	71345				209357	257947
70237	71449				20937	258075
70333	71675				209378	258158
70348	71735				209584	258459
70358	71780				209601	259172
70385	71805				20969	260315
70466	71807				20972	260423
70574	71819				209737	263803
70584	71820				210035	26442
70645	71909				210148	26444
70699	71934				210376	26446
70767	71952				210417	26549
70799	71963				210544	26561
70999	71970				210711	26568
71242	71982				210925	26570
71279	72050				211134	268291
71384	72056				211151	268373
71449	72057				211253	268379
71591	72080				211548	268396
71702	72119				211556	268445
71712	72133				211651	268465
71720	72140				211652	268697
71735	72155				212377	26886
71780	72167				212442	268902
71805	72275				212503	268977
71819	72282				212528	269033
71846	72293				212531	26909
71874	72318				212679	26922
71878	72322				212728	269224
71909	72338				212772	26934
71943	72391				212999	269378
71949	72415				213211	269582
71952	72440				213332	26968
71963	72462				21334	269695
71988	72486				21335	269846
72002	72505				21349	269855
72042	72515				213539	27047
72057	72549				21357	27053
72080	72640				213773	27055
72119	72655				21379	270685
72140	72657				213948	27078
72155	72662				21401	270906
72170	72775				21402	271305
72198	72787				214048	271424
72322	72935				214106	271842
72338	72947				21414	27205
72357	73674				21415	27214
72391	73710				21418	27221
72415	73804				214489	272551
72425	73828				21453	27260
72461	73830				21454	27280
72462	74111				214572	27374
72505	74122				214580	27395
72515	74145				214763	27401
72544	74195				214804	27407
72549	74196				214901	276770
72567	74202				215193	276919
72615	74253				215387	277010
72640	74467				215708	27756
72655	74492				215819	277973
72657	74568				215821	27966
72685	74646				216011	279766
72749	74747				216049	27979
72750	74766				216119	28030
72787	74777				216150	28042
72844	75146				216156	28106
73103	75221				216443	28114
73139	75273				216456	28126
73167	75316				216459	282619
73181	75317				21647	29810
73385	75410				21648	29811
73420	75416				216551	29817
73453	75608				21665	29856
73674	75614				21672	29858
73710	75692				21676	29861
73723	75710				216766	29867
73804	75957				216767	29870
73828	76281				21681	30056
73830	76448				216820	30058
74044	76478				216856	30059
74051	76500				216987	30877
74053	76507				217011	30926
74096	76630				217031	30954
74105	76813				217057	319148
74107	76846				217109	319149
74111	76863				217140	319150
74123	76900				217149	319151
74131	76905				217217	319152
74187	76936				217316	319153
74190	76954				217337	319154
74195	76976				217364	319155
74196	77065				217431	319156
74198	77619				21752	319157
74205	77744				217593	319158
74239	77862				21762	319159
74355	77889				217653	319160
74451	78004				217666	319161
74492	78372				21770	319162
74571	78388				217700	319164
74868	78558				217707	319165
75129	78634				21771	319166
75146	78651				217734	319167
75189	78688				217737	319168
75210	78733				21778	319169
75316	78798				21781	319170
75317	78816				217935	319171
75416	78895				217946	319172
75454	78935				217980	319173
75458	791328				217995	319176
75590	79456				218100	319178
75614	80743				218102	319179
75786	80859				218121	319180
75957	80888				218138	319181
76044	80891				218343	319182
76366	80902				21838	319183
76411	80914				21849	319184
76459	83397				218490	319185
76478	83433				218506	319186
76524	83436				21853	319187
76560	83486				21854	319188
76626	83675				218543	319189
76630	83701				21856	319191
76813	83767				218581	319192
76846	83796				21873	319197
76872	84004				21877	319213
76884	85305				21881	319371
76900	93691				21885	319554
76932	93695				218865	319581
76936	93697				218885	319591
76954	93721				218973	319673
76967	93761				218977	319675
76976	94181				219072	319701
77578	94242				219114	319719
77744	97086				219149	319772
78339	97961				21915	319798
78372	98170				21916	319866
78658	98238				21917	319996
78733	98417				219189	320078
78816	98732				219249	320118
78895	98956				21955	320138
79456	99010				21973	320171
80744	99571				21982	320267
80880	99982				21991	320268
80914					22017	320327
80986					22035	320332
83675					22036	320398
83815					22042	320438
84004					22059	320466
85305					22063	320685
93691					22092	320712
93695					22099	320842
93835					22117	320910
93842					22122	320924
94181					22123	320974
94232					22137	326619
94279					22143	326620
97031					22146	327743
97165					22152	327762
97487					22154	327958
97541					22166	327992
98170					22171	328035
98238					22174	328162
98386					22192	328232
98417					22193	328561
98766					22194	328563
99003					22195	328778
99045					22218	328795
99100					22224	329160
99151					22225	329384
99377					22247	329416
99890					22256	329628
					22272	330050
					22273	330064
					22294	330149
					22321	330267
					223254	330301
					223267	330323
					22333	330355
					22334	330671
					22335	330836
					22340	330921
					223499	331623
					223527	333654
					223626	333883
					223649	338360
					223669	353156
					223691	353172
					223696	360198
					223722	378425
					223723	378462
					22375	380684
					223773	380773
					223828	381101
					223838	381204
					22384	381280
					223864	381293
					22390	381306
					223921	381318
					223970	381334
					223978	381546
					224045	381582
					224116	381605
					224143	381792
					224170	381802
					224171	381822
					22419	381903
					22420	385668
					22423	386655
					22439	396184
					224617	399558
					224648	404634
					224742	404710
					224805	407789
					225160	407790
					225182	407800
					225215	407821
					225283	432479
					225348	432879
					225362	433070
					225655	433813
					225659	433855
					225743	434436
					225745	436090
					225791	436467
					225875	442827
					225884	442847
					225887	445007
					225913	474332
					22596	50492
					225997	50527
					226043	50706
					22608	50708
					226123	50709
					226139	50770
					226169	50883
					22627	50884
					22629	50887
					22637	50908
					226409	50909
					226414	50927
					22648	51788
					226518	51797
					226539	51799
					22658	51800
					226646	51944
					226791	52033
					22680	52123
					226830	52150
					22685	52250
					226982	52276
					22701	52530
					227059	52637
					227095	52653
					227157	52679
					227197	53333
					22722	53376
					227358	53381
					227399	53418
					227522	53600
					227545	53601
					22755	53608
					22758	53881
					22761	53893
					227682	53902
					227683	54124
					227695	54132
					227699	54141
					227715	54167
					227720	54219
					227736	54390
					227746	54392
					22775	54422
					22776	54483
					22791	54485
					228005	545205
					228019	545490
					228026	54563
					228033	54670
					228071	54672
					228359	54709
					228366	55963
					228368	55982
					228410	55985
					228482	55989
					228491	55990
					228715	55993
					228812	56075
					228859	56086
					228889	56088
					228961	56095
					229211	56150
					229279	56207
					229285	56213
					229317	56264
					229363	56279
					229487	56282
					229524	56284
					229709	56292
					229841	56297
					229905	56306
					229937	56312
					229949	56318
					230027	56321
					230075	56332
					230082	56334
					230145	56361
					230233	56397
					230234	56401
					230249	56412
					230376	56419
					230393	56429
					230484	56434
					230500	56449
					230577	56452
					230587	56454
					230612	56505
					230649	56520
					230657	56619
					230709	56693
					230721	56702
					230737	56741
					230751	56742
					230770	56846
					230806	57248
					230809	57258
					230810	57296
					230822	57377
					230824	57432
					230863	57434
					230903	57441
					230908	574428
					230935	57741
					230991	57750
					231042	57785
					231086	57875
					231279	57913
					231293	58186
					231327	58193
					231413	58207
					231430	58208
					231452	58234
					231571	58809
					231672	58861
					231872	59008
					231887	59014
					231999	59028
					232187	59033
					232337	59092
					232440	59126
					232449	60406
					232491	60411
					232493	60507
					232536	60530
					232679	60594
					232878	60596
					232879	619292
					232889	619301
					232910	621893
					232943	622404
					232969	623474
					232975	624713
					233040	624866
					233057	626832
					233064	627367
					233107	628110
					233189	629378
					233406	629499
					233726	632264
					233802	635253
					233826	63830
					233870	63959
					233875	64059
					233876	64136
					233987	64213
					234258	64297
					234309	64337
					234344	64540
					234358	64654
					234374	64655
					234384	64704
					234388	64707
					234396	64817
					234549	64945
					234723	65079
					234734	65963
					234736	66058
					234814	66094
					234825	66098
					234857	66101
					234865	66102
					235036	66120
					235048	66121
					235072	66131
					235256	66142
					235330	66143
					235339	66148
					235459	66152
					235497	66164
					235533	66169
					235559	66181
					235604	66196
					236266	66197
					236539	66212
					236792	66218
					236900	66223
					236930	66230
					237107	66235
					237221	66248
					237313	66256
					237403	66274
					237436	66293
					237615	66311
					237823	66333
					237847	66336
					237877	66357
					23790	66377
					237911	66405
					237926	66409
					238024	66414
					23808	66422
					23825	66442
					238257	66446
					23831	66449
					238323	66461
					23834	66468
					23837	66471
					238505	66473
					23854	66477
					238673	66488
					238722	664968
					23873	66497
					23874	665001
					238799	66506
					23897	665205
					239017	665211
					239083	66525
					239133	665270
					239167	66531
					23917	665596
					23918	665622
					23925	66570
					23937	665700
					23954	665828
					239546	66594
					23955	66596
					23980	66607
					23983	66614
					239833	66634
					23988	66664
					23989	66695
					23996	667962
					23997	668066
					240057	668158
					240058	668212
					240084	66825
					24015	668303
					24030	66845
					240334	66860
					24060	66868
					24061	66870
					240641	66897
					240660	66910
					24082	66912
					241066	66925
					24116	66929
					24117	66934
					241525	66948
					241589	66953
					241627	66977
					241633	66988
					241732	67037
					241950	67042
					242297	67052
					242484	67054
					242521	67059
					242570	67087
					242602	67103
					242603	67112
					242642	67121
					242705	67133
					242726	67134
					242864	67141
					242894	67153
					242915	67187
					243084	67194
					243300	67196
					243753	672195
					244141	67223
					244216	67239
					244219	67242
					244329	67306
					244646	67326
					244745	67329
					245195	67373
					245474	67388
					245670	67390
					245688	67437
					245841	67458
					245865	67492
					246256	67504
					246316	67518
					246782	67522
					252838	67523
					257633	67534
					258459	67549
					258475	67553
					258506	67619
					258817	67628
					260423	67629
					26360	67664
					263803	67680
					264064	67703
					26413	67719
					264134	67724
					26426	67738
					26440	67811
					26441	67824
					26442	67834
					26443	67849
					26444	67868
					26445	67883
					26446	67895
					26458	67900
					26462	67941
					26465	67949
					26572	67952
					26754	67956
					268281	67973
					268373	67991
					268445	68001
					268465	68010
					268490	68014
					268527	68015
					268697	68024
					268822	68026
					26886	68108
					26891	68133
					26893	68147
					268930	68166
					26894	68197
					26895	68198
					268958	68201
					26896	68203
					26901	68223
					26905	68236
					26909	68241
					269113	68267
					26912	68298
					26922	68316
					269224	68355
					269252	68385
					26926	68428
					26934	68493
					269378	68512
					26939	68539
					26940	68549
					269437	68553
					269470	68565
					26951	68612
					269523	68644
					269582	68725
					269695	68729
					26987	68743
					26992	68763
					269951	68774
					269952	68816
					27041	68874
					27053	68876
					27059	68920
					270669	68926
					270685	68939
					27078	68944
					270906	68948
					271842	68949
					271849	69036
					27205	69051
					27214	69060
					27221	69065
					272396	69071
					272551	69073
					27267	69086
					27280	69091
					27357	69101
					27366	69156
					27368	69165
					27371	69168
					27374	69189
					27376	69191
					27393	69270
					27395	69274
					27397	69279
					27398	69363
					27401	69386
					27402	69428
					27407	69517
					27425	69538
					27426	69547
					27632	69581
					27643	69590
					276770	69591
					276919	69617
					277396	69639
					27756	69663
					277973	69684
					278240	69706
					278507	69716
					27966	69719
					27967	69727
					279766	69736
					27979	69749
					27993	69804
					27998	69806
					28000	69820
					28018	69833
					28028	69878
					28030	69885
					28035	69895
					28036	69902
					28042	69941
					28075	70021
					28080	70024
					28106	70025
					28109	70036
					28114	70081
					28126	70082
					28185	70083
					29858	70120
					29861	70186
					29867	70218
					29870	70235
					30045	70252
					30055	70257
					30056	70284
					30057	70316
					30058	70333
					30059	70361
					30795	70362
					30840	70385
					30853	70422
					30877	70451
					30926	70458
					30927	70460
					30939	70466
					30947	70472
					30949	70572
					30954	70624
					30963	70645
					317750	70652
					319148	70681
					319149	70699
					319150	70735
					319151	70769
					319153	70772
					319154	70796
					319156	70804
					319157	70891
					319158	70979
					319159	70997
					319160	71020
					319161	71038
					319164	71085
					319165	71145
					319166	71149
					319167	71151
					319168	71276
					319169	71432
					319170	71446
					319171	71449
					319172	71461
					319178	71529
					319179	71643
					319180	71660
					319181	71675
					319183	71790
					319184	71804
					319186	71819
					319187	71820
					319188	71853
					319189	71876
					319191	71878
					319207	71911
					319278	71913
					319371	71931
					319486	71952
					319554	71984
					319581	71988
					319673	72017
					319678	72022
					319743	72050
					319765	72080
					319801	72083
					319996	72097
					320021	72107
					320051	72119
					320088	72151
					320139	72155
					320209	72170
					320237	72171
					320267	72258
					320438	72287
					320508	72309
					320557	72324
					320604	72333
					320609	72391
					320685	72415
					320742	72462
					320806	72469
					320879	72486
					320949	72515
					321003	72549
					326619	72640
					326620	72655
					327762	72657
					327900	72662
					327942	72668
					328092	72685
					328162	72709
					328274	72754
					328795	72776
					328825	72787
					329165	72844
					329384	72960
					329547	73046
					329659	73047
					329679	73124
					329702	73139
					330050	73158
					330064	73192
					330119	73212
					330173	73218
					330188	73254
					330216	73316
					330301	73453
					330319	73542
					330369	73674
					330671	73681
					330695	73804
					330817	73813
					330836	73822
					330938	73824
					330959	73906
					333654	73916
					333883	74016
					338348	74041
					338359	74044
					338360	74104
					353155	74107
					353156	74134
					353172	74145
					353242	74148
					360198	74246
					360213	74253
					378431	74268
					378462	74335
					380601	74338
					380684	74511
					380702	74589
					380705	74600
					380752	74610
					380773	74646
					380840	74711
					381038	74754
					381045	74849
					381073	75115
					381101	75216
					381126	75266
					381157	75273
					381204	75285
					381259	75305
					381280	75316
					381293	75317
					381306	75453
					381314	75480
					381318	75517
					381337	75563
					381406	75564
					381463	75599
					381481	75614
					381560	75623
					381760	75625
					381802	75646
					381810	75691
					381822	75723
					381853	75870
					381903	75939
					381983	75957
					382038	75973
					382207	76044
					382571	76082
					382913	76113
					383563	76131
					384281	76166
					386612	76179
					386649	76193
					386655	76220
					399101	76229
					399633	76261
					403202	76267
					404545	76429
					404710	76454
					404711	76459
					407785	76464
					407804	76524
					408068	76574
					414077	76646
					414092	76703
					414101	76809
					414123	76843
					432508	76854
					432530	76872
					432628	76890
					432879	76900
					433182	76905
					433256	76915
					433365	76927
					433408	76943
					433702	76947
					433759	76954
					433771	77011
					433813	77057
					433855	77058
					433864	77125
					433904	77285
					433956	77516
					434156	77583
					436090	77619
					445007	77626
					448850	77647
					4609	77721
					474156	77744
					494448	77782
					494504	77862
					50492	77891
					50496	77896
					50497	78016
					50527	78052
					50529	78070
					50709	78146
					50721	78177
					50722	78185
					50765	78285
					50773	78286
					50783	78658
					50793	78697
					50799	78733
					50868	78767
					50877	78883
					50883	78892
					50887	78908
					50905	78910
					50911	78919
					50927	78925
					50933	78929
					50935	791359
					50995	791411
					50997	791415
					51788	79456
					51797	80707
					51798	80752
					51801	80838
					51810	80879
					51869	80880
					51886	80890
					51944	80910
					52009	80914
					52033	80982
					52064	80986
					52123	81600
					52202	81877
					52206	81896
					52245	83383
					52250	83396
					52276	83964
					52398	84094
					52430	85305
					52443	93684
					52469	93686
					52513	93706
					52530	93888
					52538	94045
					52563	94065
					52575	94109
					52592	94180
					52626	94190
					52633	94254
					52637	97114
					52653	97122
					52665	97130
					52679	97165
					52686	97908
					52696	98238
					52700	98845
					52705	98956
					52715	99010
					52815	99011
					52838	99151
					52846	99167
					52874	99633
					52892	
					52906	
					53323	
					53333	
					53356	
					53375	
					53379	
					53381	
					53382	
					53414	
					53416	
					53417	
					53418	
					53422	
					53424	
					53600	
					53605	
					53607	
					53610	
					53817	
					53858	
					53861	
					53868	
					53872	
					53893	
					53895	
					53978	
					54122	
					54124	
					54132	
					54135	
					54138	
					54141	
					54196	
					54197	
					54200	
					54215	
					54219	
					54342	
					54351	
					54364	
					54369	
					54371	
					54373	
					54392	
					54397	
					54401	
					54409	
					544696	
					544717	
					544963	
					545622	
					545641	
					545725	
					54632	
					546336	
					54672	
					54709	
					55927	
					55944	
					55946	
					55947	
					55963	
					55980	
					55981	
					55982	
					55989	
					56031	
					56046	
					56068	
					56070	
					56075	
					56086	
					56088	
					56095	
					56150	
					56194	
					56200	
					56207	
					56214	
					56224	
					56226	
					56273	
					56275	
					56279	
					56280	
					56282	
					56284	
					56292	
					56295	
					56305	
					56306	
					56307	
					56309	
					56317	
					56321	
					56325	
					56327	
					56330	
					56334	
					56347	
					56348	
					56349	
					56351	
					56361	
					56368	
					56369	
					56371	
					56375	
					56390	
					56403	
					56412	
					56419	
					56421	
					56427	
					56428	
					56433	
					56436	
					56438	
					56449	
					56451	
					56452	
					56454	
					56456	
					56459	
					56462	
					56463	
					56488	
					56503	
					56505	
					56520	
					56524	
					56530	
					56532	
					56542	
					56551	
					56693	
					56695	
					56698	
					56702	
					56749	
					56752	
					56802	
					56807	
					56839	
					56844	
					56846	
					56868	
					57080	
					57255	
					57258	
					57312	
					57315	
					57316	
					57320	
					57373	
					57377	
					57423	
					57432	
					57434	
					57437	
					57441	
					57443	
					57741	
					57746	
					57750	
					57752	
					57753	
					57773	
					57785	
					57874	
					57875	
					57905	
					57913	
					58184	
					58185	
					58186	
					58230	
					58520	
					58523	
					58802	
					58867	
					58875	
					59001	
					59008	
					59009	
					59014	
					59016	
					59025	
					59028	
					59029	
					59030	
					59031	
					59032	
					59035	
					59038	
					59046	
					59052	
					59053	
					59054	
					595136	
					60315	
					60365	
					60406	
					60411	
					60441	
					60507	
					60530	
					619289	
					619301	
					619605	
					621998	
					623474	
					623661	
					624713	
					624866	
					625311	
					625421	
					625514	
					626848	
					626904	
					627828	
					629159	
					63955	
					63959	
					63985	
					64011	
					640374	
					64082	
					64099	
					64136	
					641376	
					64213	
					64291	
					64384	
					64424	
					64540	
					64655	
					64656	
					64657	
					64658	
					64659	
					64660	
					64704	
					64707	
					64934	
					64945	
					65102	
					65105	
					65111	
					65246	
					654440	
					654803	
					65961	
					65962	
					65967	
					66011	
					66043	
					66044	
					66046	
					66047	
					66050	
					66052	
					66054	
					66055	
					66059	
					66065	
					66067	
					66074	
					66075	
					66077	
					66094	
					66098	
					66101	
					66108	
					66117	
					66118	
					66119	
					66120	
					66121	
					66123	
					66125	
					66126	
					66128	
					66131	
					66132	
					66138	
					66140	
					66142	
					66143	
					66148	
					66152	
					66153	
					66154	
					66155	
					66162	
					66163	
					66164	
					66167	
					66169	
					66170	
					66181	
					66192	
					66194	
					66196	
					66197	
					66212	
					66218	
					66220	
					66223	
					66225	
					66229	
					66230	
					66231	
					66235	
					66237	
					66242	
					66245	
					66248	
					66249	
					66254	
					66256	
					66258	
					66268	
					66271	
					66274	
					66276	
					66282	
					66292	
					66307	
					66308	
					66310	
					66311	
					66317	
					66320	
					66330	
					66336	
					66343	
					66350	
					66356	
					66357	
					66362	
					66364	
					66373	
					66377	
					66384	
					66385	
					66390	
					66397	
					66398	
					66399	
					66401	
					66403	
					66406	
					66407	
					66409	
					66413	
					66414	
					66419	
					66420	
					66422	
					66423	
					66427	
					66431	
					66440	
					66441	
					66442	
					66445	
					66446	
					66448	
					66449	
					66459	
					66461	
					66462	
					66464	
					66467	
					66468	
					66471	
					66477	
					664799	
					66483	
					66487	
					66488	
					66491	
					66493	
					66494	
					66495	
					664968	
					66497	
					664994	
					665001	
					66506	
					665113	
					66513	
					66514	
					66521	
					66523	
					66525	
					66531	
					66537	
					66538	
					665433	
					66556	
					66566	
					66569	
					66570	
					66578	
					66580	
					66583	
					66585	
					66586	
					66590	
					66592	
					66594	
					66596	
					665989	
					66603	
					66611	
					66614	
					66617	
					66618	
					66624	
					66628	
					66632	
					66634	
					66637	
					66642	
					66643	
					666451	
					66656	
					66659	
					666609	
					66661	
					66664	
					666668	
					66667	
					666704	
					66671	
					66679	
					66681	
					66690	
					66694	
					66701	
					66752	
					66757	
					66790	
					66801	
					668096	
					668100	
					668107	
					668113	
					668115	
					668137	
					668155	
					668158	
					668173	
					66821	
					668212	
					66824	
					66834	
					66841	
					66844	
					66845	
					66865	
					66870	
					66871	
					66880	
					66881	
					66889	
					66890	
					66902	
					66904	
					66910	
					66911	
					66912	
					66913	
					66915	
					66916	
					66925	
					66926	
					66928	
					66929	
					66934	
					66942	
					66948	
					66949	
					66953	
					66960	
					66964	
					66965	
					66971	
					66973	
					66975	
					66977	
					66980	
					66988	
					66994	
					66997	
					66998	
					67003	
					67005	
					67008	
					67011	
					67016	
					67019	
					67026	
					67028	
					67036	
					67037	
					67041	
					67042	
					67046	
					67049	
					67050	
					67052	
					67053	
					67054	
					67059	
					67067	
