"","lung_tumor_kras_rep1","lung_tumor_kras_rep2","lung_tumor_kras_rep3","lung_tumor_kras_rep4","lung_tumor_kras_rep5"
"ILMN_2833152",10.8170635930479,10.2120327392845,10.4092384373339,10.2237226980394,10.3516018295138
"ILMN_1237028",7.95339620724051,8.28219073141796,7.91165413602091,7.95263205826348,8.51813676135978
"ILMN_2669280",8.51010892286584,8.59020106332771,8.74808799875611,8.9705732883592,9.75159636002046
"ILMN_2684279",13.2966877214559,13.0400820532149,12.9531210692697,13.4786290206283,13.3733392844783
"ILMN_2836540",7.36757856046006,7.31044237454384,7.30000929307652,7.26238852375102,7.40726776424473
"ILMN_2517060",9.68372934611544,10.035692634039,10.0254077927777,9.80645899759189,9.98533943166304
"ILMN_2728682",8.48839249228831,8.37514806393166,7.89606745656917,8.62360718731449,8.00369358273785
"ILMN_1257725",7.45136567802081,7.19253940793191,7.07731644588103,7.09420967369092,7.20878303908624
"ILMN_2857095",7.81954046050572,7.59114830066745,7.43217648272176,7.46107011403305,7.71643366241312
"ILMN_1260001",7.16179322910341,7.05680703558061,7.07380684717849,6.97495227353405,7.31944632940715
"ILMN_2751572",7.84254677544364,7.675604252639,7.8073549220576,7.78875910924932,7.68334556167658
"ILMN_2665889",10.1173427791981,10.288613782291,10.2306434469218,10.2779084913685,10.1551305009633
"ILMN_2736314",8.14009481863377,8.33982217285075,7.88099921366435,7.43957119627645,7.95194033644651
"ILMN_3158937",7.47350282465377,7.52918650525089,7.77443704831534,7.49365533896366,7.28852006264218
"ILMN_1213026",10.647233549977,10.4757714227864,10.0167473617784,10.1082467373897,9.88936135999057
"ILMN_2732757",7.17990909001493,7.07394070272144,7.13788771310223,7.41642809972241,7.14500867830301
"ILMN_1231971",9.39927124782265,8.81900150462838,8.9627695109983,8.89138500871379,9.27783949443365
"ILMN_1231000",7.19068892876818,7.04244598603397,7.32113890522315,7.46352437327118,7.06319282014265
"ILMN_2707088",8.33608808408843,8.39051829980841,8.2011743700016,8.22773626325424,8.398690257799
"ILMN_3155815",8.66491388493027,8.3005527618468,8.76615617803837,8.4842438878951,8.10615395531361
"ILMN_1242790",8.04080340984756,8.01896514691819,9.06336137306666,8.4681148863781,8.54899043775523
"ILMN_1215238",7.23224102879803,7.20288905751991,7.59916899321943,7.53731548307562,7.08341284215748
"ILMN_1256695",7.07945144945278,7.55552380641412,7.31157804197045,7.41764157913863,7.15974522155991
"ILMN_1236029",9.35614931365961,8.33564157615105,8.71630503984442,8.66684533761982,8.72144101907033
"ILMN_1250913",7.66244585758066,7.02590086067951,7.11997860965488,7.26497031895743,7.34781511736285
"ILMN_2603636",7.07414146275251,7.1682333517966,8.11614898927408,7.44630793105035,7.05853297020161
"ILMN_2684770",7.68435414804694,7.01049313951411,7.05066493825338,7.44387597140046,7.15974522155991
"ILMN_3001135",7.25032802956961,7.1972781353724,7.18682612366066,7.30469355747101,7.14137275572899
"ILMN_1237114",8.0340767466631,7.83300865197089,7.9337459719531,7.98923482234928,7.68652241256092
"ILMN_2456526",6.92996108891534,7.0093387735351,6.81698362325538,7.03974158460541,6.83739140639968
"ILMN_2611591",7.1787270884492,7.00804338507185,7.24079133216196,7.2249362281748,6.87720743318341
"ILMN_2654571",7.08095073429702,7.30338121242845,7.24079133216196,7.2881739681123,7.34490614981412
"ILMN_2864906",7.47748002002288,7.41362792902417,7.38645531486586,7.44081727117241,7.48351350501936
"ILMN_2694767",7.47846628800163,6.96834279834991,7.13679891077335,7.16449844037739,7.36043561057107
"ILMN_2623886",8.59416128832165,8.53888003765425,8.56493542079267,8.5302722060715,8.98310048983146
"ILMN_2766493",7.87240555205822,7.73568294164611,7.89708912831276,7.96922461381154,8.08148343809367
"ILMN_2627765",7.53974042572623,7.49438060669644,7.59977339971645,7.52947935897154,7.54602626719867
"ILMN_1252682",7.42516344070766,7.62493250081142,7.2580065130416,7.26936048435873,7.43556609146895
"ILMN_1256175",7.59954096564405,8.0131830735375,7.49830073859065,7.82344685678094,8.04926999440949
"ILMN_2767322",7.29556806790628,7.47844100749976,7.1758613835653,7.4740607996427,7.51582301395463
"ILMN_1218131",7.70779049552882,7.28918317851114,7.53498369719651,7.44309895030078,7.58606570295054
"ILMN_2869139",7.62342428986991,7.74348803978919,7.60908637314685,8.10770748238582,7.86494057593737
"ILMN_2729789",7.37134104800584,7.35030385817937,7.24403672373077,7.12483214230424,7.259566740448
"ILMN_2957543",7.93131001520571,7.79075575011831,7.54665334765496,8.03624231068168,7.83790383206952
"ILMN_1239683",7.94714378068466,7.8389281377123,7.61732970935022,8.02788872281895,7.94137778868046
"ILMN_1255046",7.50481898763284,7.13391281423904,7.32491183688966,7.12989474450692,7.1745512320835
"ILMN_2652328",7.29214905130283,7.14981061700875,7.40726776424473,7.61429574593603,7.46094217357015
"ILMN_1220132",8.48562808197156,8.25263586872437,7.84286101107142,7.95406905092744,8.18242539212057
"ILMN_2754220",7.37444180587189,7.30477910373928,6.97150762982221,7.10479529263434,6.87720743318341
"ILMN_2601453",8.64840252508037,8.71297830939932,9.25712261702026,8.98726401207254,8.64750339754455
"ILMN_3065652",7.20077602591089,7.13679891077335,7.15980828054722,7.39687231851056,7.43556609146895
"ILMN_2622200",7.78135971352466,7.88643964255305,7.8895419886099,7.76921799612651,7.70472501837244
"ILMN_2839745",11.2482018485663,11.2318811647301,11.1454147583881,11.173520992027,11.6824597264646
"ILMN_2601525",9.10015310130123,8.84858382126989,8.95294140541814,9.09816370971495,9.08504084755802
"ILMN_2929621",7.32280133731657,7.42778423608194,7.26778156338055,7.24105957696162,7.55947269339216
"ILMN_1221418",8.99846702679808,9.28961548123246,8.89079625823641,8.82282971213258,9.12378192832196
"ILMN_3160621",8.75526315508601,7.67105448419183,8.14306428063141,7.70446566523639,7.4466180991125
"ILMN_1238213",8.65197102656921,8.72991808821192,8.42134166017495,8.40354467820201,8.45355358852651
"ILMN_3162551",7.54978466794786,7.32909555856886,7.52326789856898,7.77478705960117,7.59667895930197
"ILMN_1251225",7.32676652603071,7.7399493361685,7.3434633436679,7.48152196363126,7.40726776424473
"ILMN_2668178",10.114669593717,9.90014980960665,10.1928321829331,10.053340473748,9.86864895802942
"ILMN_2890145",6.91483356868422,7.06386691371667,7.12889652900921,7.01311326852764,6.8837124479692
"ILMN_1238309",7.26453056675453,7.19859851148505,7.63963464478094,7.20704483370935,7.28852006264218
"ILMN_2628236",7.05307738709925,6.92198966085596,7.51840727667136,7.13916760587681,7.28384076655806
"ILMN_2714209",7.33290369550737,7.07517827809468,7.40554038337693,7.15709425210782,7.56843119316746
"ILMN_1220612",7.3021248078324,7.17345852958418,7.14153241830188,7.36656810721705,7.49700353034642
"ILMN_2760211",8.15000109275433,8.1805774253453,8.41043810112131,8.55787050912924,8.72344763842292
"ILMN_1238094",7.97688627740364,8.0410773024497,7.95441444334713,8.31449827739995,8.30423722501714
"ILMN_2591651",7.58091804217652,8.11165734626313,7.93840342367024,7.77260324902048,8.07791723505166
"ILMN_2637438",7.37566395703241,7.31565905844037,7.27420341173485,7.56672003648715,7.25827157628285
"ILMN_2800881",10.7621380389944,10.0296495809312,10.4129435707256,10.0229052555336,9.99519299662395
"ILMN_2706421",7.20169511560298,7.30611866678033,7.47598669087065,7.38957756654612,7.62890115202819
"ILMN_2758300",10.172630646808,9.60483117822562,10.0051508239781,9.8929364494516,9.936628738112
"ILMN_1257788",8.01436924223514,7.93040471071231,8.05409552055075,8.14060612931925,8.16580204981331
"ILMN_1212632",7.14051027236822,7.41074282913766,7.7858611057596,7.45157174051584,7.55240493142893
"ILMN_2754561",7.20432659894124,7.40023904489449,7.4383240441986,7.33829069364826,7.37514806393166
"ILMN_2765095",7.20169511560298,6.99954204071229,6.9630044202296,7.58087094683837,7.23550568986409
"ILMN_2680136",7.18276677393086,7.06123616574775,7.43546191447928,7.50255835214595,7.19663286107097
"ILMN_2681248",7.54882190845875,7.8708655684136,7.63199550291103,7.54138706162254,7.19543372826759
"ILMN_2596421",6.92277020927466,6.98569965236977,7.25207404279618,7.19173782502715,7.11423036019097
"ILMN_1240287",7.71115071124326,7.31169155955969,7.56529252058102,7.70852351751794,7.4396491074962
"ILMN_2952609",7.10528652320223,7.19961100445748,6.95710204156229,6.95022780882566,7.10711897422519
"ILMN_2847437",7.66480280328828,7.98046093430541,8.77881636240006,8.32150536839875,7.96690194028314
"ILMN_1258136",8.3189381692012,7.88352154206046,8.66236796819379,8.73749030723344,8.04671477233507
"ILMN_1232760",8.01073788632563,7.91897501200245,8.31625324333083,8.56362529815352,7.55540397427755
"ILMN_3159866",9.14912787233503,8.81097322000216,8.44006456295621,8.53856483756675,8.75298686925684
"ILMN_1243810",8.11608399276377,7.88252842390996,7.99247812941816,7.8708655684136,8.05402766733651
"ILMN_2649610",8.69243024950143,8.37609825028802,8.5438776568125,8.47921186358539,8.58543205159296
"ILMN_3080410",8.79407058551256,8.57433334575578,8.1802821525626,8.3853636250025,8.57540924715843
"ILMN_2995239",7.38764041279299,7.29685886491935,7.15348869866563,7.14153241830188,7.26713780353985
"ILMN_3009373",7.58091804217652,7.42132850943783,7.44576497643218,7.48152196363126,7.54068504967554
"ILMN_2845412",7.16660247896801,7.05199058553868,7.21042783040149,7.14593214582052,7.6092249184221
"ILMN_1237234",7.4894967749565,7.78510503516996,7.7488637145357,8.1603441706847,8.23379940331861
"ILMN_2749382",7.41039834924308,7.71660514133537,7.49190318903782,7.51653722553104,7.8088435432004
"ILMN_2615380",10.1665710979541,7.25538270680227,7.24305494431773,7.00154893826306,7.19663286107097
"ILMN_2649654",9.2733585292667,8.91229058335111,9.08283096614999,9.24515157176566,9.19928892467282
"ILMN_1242542",7.45257587391579,7.47952766925635,7.59455787986373,7.38143479907682,7.60211888710427
"ILMN_2691832",9.23935985027747,8.97896065706519,8.9956081771907,9.18198302736201,8.95857083962673
"ILMN_2593416",9.41280798297147,9.29561111308516,9.61449130711002,9.27905916422685,8.97872833182817
"ILMN_1256668",7.89136602051264,8.24272753598652,8.50243403868212,8.55037404101613,8.21200993318196
"ILMN_1221040",7.15146057192876,6.98260148472291,7.04514532741546,6.83676047869449,7.1093083171837
"ILMN_1236553",7.40452957111577,7.7868821936647,7.55257304271608,8.07599716984752,7.62173138840192
"ILMN_3140913",11.4475256038048,11.2744982757594,11.2784494582205,11.4223966162123,11.7960370731571
"ILMN_1246992",11.4368676695159,11.533855923115,11.315807627607,11.4263532166659,11.4433482901682
"ILMN_2652988",7.26769379486093,7.32909555856886,7.08706498445482,7.17220871247797,7.1745512320835
"ILMN_2633030",7.53021123329988,7.55286118792676,7.60742279123696,7.31506462872953,7.78643300401928
"ILMN_1249864",7.59525748144904,8.1457729694491,7.54131445553596,7.60102789702112,8.06803927843726
"ILMN_2881146",7.15367868945288,7.14863546054867,6.84101389585099,6.84784035563071,6.86507594493028
"ILMN_1232341",6.92079944109916,7.08620258481854,7.2728630232019,7.33298758531934,7.1815871123078
"ILMN_2655803",9.69477683482799,9.69111100211636,9.54176213487024,9.33967605636458,9.78504882491179
"ILMN_2873174",9.53200275785702,9.39680543882945,9.31639467986132,9.28978836605652,9.43491486183134
"ILMN_1238805",7.38764041279299,7.34712303787031,6.91543126731147,6.95405087008826,7.11041805754724
"ILMN_1255211",6.78786175861537,7.21170581736033,6.94104760634058,6.88916169151763,7.21283072583127
"ILMN_1233444",7.17611080138861,6.91285192145433,7.47704989724464,7.35320197333704,6.95164898590462
"ILMN_2725155",11.1741064459453,11.1700384902407,11.2757535035329,11.4968412972732,11.6195866743553
"ILMN_2624977",7.38148887614416,7.77869318322384,7.97938946692867,7.85120246249651,7.82344685678094
"ILMN_1219547",7.03149444872735,7.42500604148493,6.93744738767086,7.08111722536398,7.01388093793503
"ILMN_2638511",7.49060021301959,7.20927058018526,7.50670428008978,7.28395648766511,7.18679517948047
"ILMN_2776271",7.8928842874221,7.9511936328595,8.11325380665128,7.38648225972351,7.67661826358852
"ILMN_1229688",10.3885420509635,10.3791007948721,10.0726685733536,10.1891875264507,10.105409304714
"ILMN_2616556",7.21656399441698,7.10033381912654,7.27641524189268,7.30737159954894,7.24549328596115
"ILMN_1219067",10.0467318221426,9.90666515689552,9.96265204203753,9.97021376507163,10.20978841214
"ILMN_2643021",7.52174764599301,7.45458204647734,7.37079636757468,7.67244744191008,7.15184106293076
"ILMN_2865527",7.16886012000564,7.26268214236216,6.98220928816187,6.97813841506996,7.19973368260729
"ILMN_2731197",9.48280795672667,8.94792909976751,9.23108614677784,8.9234946262952,9.01811322494882
"ILMN_2734376",6.99052947485922,7.27085010249921,7.01705196559287,7.62079257355617,7.11624647854944
"ILMN_3160351",7.26453056675453,7.31169155955969,7.55480466424804,7.30737159954894,7.25724050111658
"ILMN_2588597",7.42216991504068,7.72009459336281,7.58862095104436,7.55362929391636,7.14863546054867
"ILMN_2962575",7.71962411678072,7.68347715641428,7.77838518926269,7.60318586634646,7.66671221697005
"ILMN_1255757",7.38543103719352,7.15620951203136,7.34908767682946,7.33670180694747,7.29777606289415
"ILMN_2593313",6.94697935746044,7.06844241602583,7.00021131680445,6.97333862080036,6.90846768099805
"ILMN_1238317",7.18698083460663,7.28800088970757,7.10230381721265,7.35320197333704,7.41764157913863
"ILMN_2648034",7.14325564910704,7.14335132382656,7.4184324292183,7.25290192045027,7.31095353551874
"ILMN_1230498",8.07721629002407,7.74167764494586,7.77721421218359,7.75350927065913,7.57480636828199
"ILMN_1218859",7.7882289240667,7.76702573293055,7.67295564708347,7.49282959055026,7.42343110405453
"ILMN_2646411",7.9895896372306,8.56641086121777,8.34279694616228,8.44892933493301,8.20716688138329
"ILMN_2710429",7.29674417416161,7.17723264828875,7.52326789856898,7.45822716239472,7.3612584404646
"ILMN_3121784",9.25853659083356,8.84263516113211,8.9392118826664,8.80140523988165,8.40247917221496
"ILMN_2650115",7.86033045628231,7.32659801641878,7.51781699603676,7.6536960016293,7.09816370971495
"ILMN_2734855",8.6909582840294,8.79189544832522,8.61240779313867,8.42224877166262,8.70119814745421
"ILMN_2620799",8.48300957716455,8.65646955574044,8.26062555606823,8.24807580917696,8.43494091666173
"ILMN_2712878",7.42676269212295,7.61732970935022,7.36095679065787,7.23032071566111,7.1879087520373
"ILMN_1250618",7.77941158020018,8.0938796809996,7.85299758761332,7.86758763491283,8.28024880050146
"ILMN_1241151",7.38148887614416,7.32659801641878,7.2145619783118,7.03135659625571,7.24376903196185
"ILMN_2593694",7.32676652603071,7.27577532392216,7.51244419110292,7.1357092861044,7.19438751661056
"ILMN_1224980",8.8631215321584,8.5697844209641,8.68286294491697,8.35698834177017,8.36918836114741
"ILMN_2602630",9.45933555531123,9.29132181169819,9.20835630542924,9.44493075520251,9.3341615307821
"ILMN_2606433",10.1382037922037,9.5632141508449,9.5789328181781,9.43185013871752,9.175370216177
"ILMN_3048751",6.83217798237885,7.26491169307446,6.99392905237547,7.56831242839761,7.12447677084589
"ILMN_2711772",8.76055363297574,8.46397131471381,8.53135709046182,8.43894775500165,8.70643126368873
"ILMN_1216220",7.22134544356244,7.54759345757376,7.23840473932508,7.53731548307562,7.4882418427773
"ILMN_1232280",8.47327449994466,8.47603733751688,8.28201693367761,8.40591260944093,8.58997878177131
"ILMN_2899022",8.5372184005386,8.46122362761337,8.3183450893166,8.29226410792949,8.46995972452378
"ILMN_1223523",7.74928284676632,7.53568848821808,7.2580065130416,7.32204080103491,7.62253233263452
"ILMN_2600822",9.26560039678537,8.91636467597027,8.90955561562987,9.28683206705189,9.62981194438223
"ILMN_2637930",7.54121764173615,7.64736848006997,7.65910396347366,7.78107278541194,7.57681498556878
"ILMN_2952098",8.77605256811027,7.60311630479223,7.71315019949301,7.74184614963737,7.92477539677465
"ILMN_1251736",9.02979622214132,8.68845795483916,8.56257634275998,8.78361216525604,9.23284060284077
"ILMN_2752234",9.18056188617907,9.25663624327951,9.03811307665409,9.20945336562895,9.28061129944577
"ILMN_1229810",7.31684718360247,7.45545565965839,7.08500764131492,7.09773587884711,7.21535098300245
"ILMN_1224855",11.8421293254063,12.4118055611366,12.1439411777685,12.2809374706376,12.2761044081026
"ILMN_2913989",8.28304493257603,8.49221622906389,8.79818825652765,9.97064518226667,8.61827077958025
"ILMN_2637956",7.00835858663083,6.99954204071229,6.85307558588549,7.36265617515255,6.71278490856092
"ILMN_2876015",11.4795781917491,11.4940148922483,11.4397399986017,11.4215191833944,11.7704032221894
"ILMN_2876010",10.9425465770905,11.0436382483752,10.7489737485334,10.7188218142411,11.1625408149354
"ILMN_1214441",7.76144734801305,8.16754359212032,7.93180861380783,8.00937376789652,8.35160182951378
"ILMN_2590771",8.30553454221931,8.30702999851162,8.32130805364045,8.01726079961604,8.6959894647025
"ILMN_1245813",10.0383960547155,9.7670567787712,9.49434310178855,9.70646903742588,9.83733226864718
"ILMN_1230489",10.7100853363954,10.5919780839345,10.829098356948,10.975064265759,10.8715298879645
"ILMN_1218955",7.35529603067772,7.59367123055708,7.52449274288625,7.44992241586376,7.2515711709152
"ILMN_2612564",8.15895675157139,8.16594333429048,8.20428074208088,7.93131001520571,7.91150434289518
"ILMN_2631230",7.43582650103643,7.73864119017404,7.29553937040683,7.4241662888181,7.35160182951378
"ILMN_2738031",8.11439305486731,8.31531941431084,8.03436911570674,8.22773626325424,8.1350358712763
"ILMN_2728118",9.72924897652835,9.82714419098428,9.80478645936515,9.48096686741784,9.16962754016023
"ILMN_2743155",9.61004437250517,9.2334848671457,9.19391031528667,8.92155274111152,9.28487469485491
"ILMN_3160592",7.91733478077751,7.58665216912537,7.9003196572175,7.86114507800971,7.66573562336662
"ILMN_1250922",7.31072637522211,7.49840047554478,7.35537862851021,7.38413617244761,7.49182804932335
"ILMN_2727980",8.26228574311777,8.01583316426931,7.95506864440976,7.84498031319921,7.89958350644438
"ILMN_3160750",9.30933423740097,9.73446618723363,10.6296469059265,11.222685489315,11.1394594224255
"ILMN_2656645",9.62600556943909,9.4254257345907,9.24305494431773,9.17732609616525,9.27316909116039
"ILMN_1254067",9.95445988356285,9.52056957505615,9.44098592777233,9.56301747374822,9.31405920214739
"ILMN_1224072",7.33290369550737,7.07751673673806,7.15529260175195,7.30389488092831,7.2060986139958
"ILMN_1219077",11.1755885334385,10.5511735195482,11.0049095152331,10.8515928971396,11.2270104319237
"ILMN_2618038",7.42080238163181,7.22134544356244,7.23284060284077,7.4550189191941,7.48028532093637
"ILMN_1234172",12.4160140301642,12.5807605611151,12.5349517911815,12.3769325407474,12.56628598319
"ILMN_3059135",7.23792694662626,7.15620951203136,6.88592511234696,6.99375218865641,7.16832738438851
"ILMN_3136355",9.44744488808367,8.95113898083473,9.19634854151771,9.05700172955438,8.90880540368873
"ILMN_2606136",8.0980156287718,8.18575816571162,8.11494607956928,8.24703741878858,8.09908476089186
"ILMN_2984591",7.52950376076512,7.46240002269178,7.47998230800967,7.55480466424804,7.42969441488778
"ILMN_2610899",9.67441849924674,9.80645899759189,9.77064840884282,9.8329394477696,9.66494165400444
"ILMN_2605630",10.5862651281999,10.8235961263171,10.676855130834,10.801915453634,10.7905572284634
"ILMN_1253955",7.35397382181817,6.8812669424939,7.33438503117618,7.18741393701307,7.33678547620376
"ILMN_2685873",8.16045447630154,7.86600384744066,8.02496648387378,8.06160745935086,8.19284759049794
"ILMN_2741445",7.24599828047271,7.70147974825286,7.59665566767466,7.42943289600933,7.79075575011831
"ILMN_3008733",10.9008432281751,11.1370351546069,10.890986203998,11.0340638466641,10.8377018398357
"ILMN_2708877",12.3531313147885,11.9706654017826,12.193080609853,12.467377086176,12.0064597688507
"ILMN_1243564",7.626393504174,7.40135954334602,7.74970185726588,7.51461543866691,7.69948569812077
"ILMN_2595232",9.60060985244671,8.19204617885329,8.60536376445781,8.49545533300987,8.81325010155102
"ILMN_2600198",6.96783866169911,6.98071082890019,7.38143479907682,6.75421943313514,7.46969268711279
"ILMN_2686898",8.82704492411522,9.04704720724314,8.55473273031156,8.75327943734655,8.85722291470654
"ILMN_1253601",9.7940807420109,9.73579927309521,9.81169579189562,9.80402007140926,9.41637531658728
"ILMN_2728813",7.25423144362604,7.02901108665907,6.86743319557843,6.70251902915328,6.91875145388617
"ILMN_2949021",11.8494710763465,11.1609940643754,12.2521350410663,11.9884783318347,11.3788570289009
"ILMN_2594302",7.03758127075291,7.20083731677654,7.40026573354509,6.87236707249455,7.15184106293076
"ILMN_3060943",7.56322011033838,7.35193303939644,7.4118816769963,7.17542479858969,7.38623973788598
"ILMN_1234981",11.8341031197866,11.9971287492697,11.6003514170914,11.7253209865569,11.6226352789255
"ILMN_1237572",7.69863956173453,7.79687106908537,8.10381232942885,8.39970516817564,7.27364992394369
"ILMN_1258394",10.969620355702,10.8005662785546,10.6120967346466,10.6947605144714,10.5394769106537
"ILMN_2876302",7.50826522288215,7.52527609786712,7.43217648272176,7.26086074293607,7.64268352359383
"ILMN_2918440",9.16520536276815,9.06286408528982,9.44744488808367,9.04236048134052,8.94303672799475
"ILMN_2644455",7.28777008619696,7.60093500869472,7.64092273517345,7.27542615808425,7.07527857553109
"ILMN_2657685",7.05453648867267,7.17217745317369,7.07955145026433,7.24105957696162,6.99329224148855
"ILMN_2718132",7.08394463778286,7.06696369380824,6.93125460472269,7.15709425210782,6.97860321812553
"ILMN_2644092",7.29674417416161,7.96249841434777,7.77544567410286,7.65028887089787,7.88603946825224
"ILMN_3047301",8.73015167317331,8.63578612760812,8.48099210369791,8.6154917054186,8.9165232954012
"ILMN_3122864",8.35610803739039,8.41872229899324,8.40414367968078,8.06824086131282,8.62784163266852
"ILMN_1231439",9.81480273844905,8.91027732636394,9.9817679395506,10.2669768186855,8.61493984731074
"ILMN_2651582",7.76594906388712,7.5810828637542,7.79120359608005,7.30178196205111,7.37607111078933
"ILMN_2760009",7.11162474703725,7.22824751065539,7.33667391611702,7.31506462872953,7.13217838091555
"ILMN_2719139",7.11971929536625,7.03758127075291,7.1879705919842,7.19068892876818,6.95164898590462
"ILMN_2891085",7.41822157824918,7.76256890420394,8.83009921351171,7.53993424517179,7.86494057593737
"ILMN_2925947",6.99823782188805,7.02468951522982,7.15529260175195,7.15114341942009,7.1203026869842
"ILMN_2752146",6.81810279716713,7.19414123886314,7.02597004970865,7.05819471434653,6.89269459141497
"ILMN_1248367",7.8648051942415,7.64092273517345,8.40745366657614,8.25131966922825,7.47859268386656
"ILMN_1226851",7.43494091666173,7.17217745317369,7.13487548807147,7.43957119627645,7.33349082177844
"ILMN_2598661",7.03758127075291,7.35557133839774,7.37962204497757,6.93810932621924,7.12783315301098
"ILMN_2598660",7.30822524844126,6.84784035563071,7.13044185991575,7.15184106293076,7.22300616073216
"ILMN_3153157",7.24599828047271,7.21283072583127,7.42846486375625,7.41943355070538,7.38408219452071
"ILMN_1216987",7.8627923111104,7.91133580703616,7.93994645245869,7.84097456982188,8.17956703124667
"ILMN_3150233",14.655207159381,14.3595415368903,14.3937654122176,14.3595415368903,13.993197690909
"ILMN_1243488",11.096093311156,10.9594586464127,10.7230262664237,10.9075995585931,10.809737988527
"ILMN_2829604",7.60153867593985,7.01164658257077,7.68982330042935,7.16327228706807,7.16490692667569
"ILMN_2998335",8.1567151442247,8.16594333429048,8.00355304794574,8.06729990015333,8.23311032988681
"ILMN_2720640",6.77058130926861,6.81586358046788,6.87874066574271,6.91378699987453,7.15854657681479
"ILMN_2965612",7.03857610276879,7.17048844415242,7.38445999760498,6.98733507904336,7.02097993890421
"ILMN_2965613",6.84333223621758,7.11562893518261,7.11146173985772,6.94456566142482,6.86743319557843
"ILMN_1221703",11.1143157771837,10.3603190050426,10.676188498143,10.2368139720881,10.1538686552232
"ILMN_2896639",8.37802385092549,7.73019413910334,8.01346225980656,7.89402193996834,7.89094821684629
"ILMN_2686700",7.82642931702989,7.22478553460364,7.68143608787168,7.89824236937631,7.49800148635127
"ILMN_2956871",7.27233818415862,7.35837648032824,7.05643450431761,7.26623019955534,7.13217838091555
"ILMN_2718700",7.09582554770703,6.91101740779699,7.20560999960871,7.14153241830188,7.14593214582052
"ILMN_1253984",7.37872835803081,7.55552380641412,7.61732970935022,7.87751421007912,7.38308323842139
"ILMN_2699880",7.16791986555194,7.10522103545637,7.11712358570437,7.15298193421137,7.02586626492058
"ILMN_2699881",7.41394520242813,7.40277226481738,7.02285325371783,7.50459556607759,7.15636754112913
"ILMN_3142789",7.22134544356244,7.30722927561294,7.3931759143488,7.08487480869896,7.38548496467847
"ILMN_2758509",6.99527250853533,7.00232278421358,7.18183554229522,7.28013278159984,7.19173782502715
"ILMN_2918499",7.27987170495325,7.06696369380824,7.46984528597138,7.47525211462973,7.32282949762889
"ILMN_2648742",7.13916760587681,7.11315611493111,7.34440688018931,7.39118987677304,6.82344685678094
"ILMN_2833596",8.50486863216893,8.21170581736033,8.36850646150769,7.94482185100898,7.75797330364127
"ILMN_2864834",8.39818253474576,8.58707427720101,8.42815076780649,8.46321781909482,8.58627685823853
"ILMN_2590908",8.2312511865356,7.9511936328595,8.0505969234953,7.71981660301813,7.73273981013465
"ILMN_2663015",8.24332276860595,8.22280999374149,8.10643207781693,8.07132827686101,8.38758656581935
"ILMN_2597249",7.9511936328595,7.59842476052772,7.72009459336281,7.85506311836762,7.59667895930197
"ILMN_2597248",7.92879593226151,7.69996278698978,7.81784306630648,8.15911448004639,7.73980170165184
"ILMN_1248173",7.25856603388993,7.23026066466979,7.12734954105912,7.15709425210782,7.0573148777827
"ILMN_2660048",7.37134104800584,7.57832551285753,7.24751220427672,7.31978500346658,7.30435132166324
"ILMN_1238608",8.30395194391817,7.88722061546838,7.73674015545321,7.63943115691663,7.72753761322386
"ILMN_2655359",6.97731570418322,7.01164658257077,7.04514532741546,7.09420967369092,7.03252792261826
"ILMN_2606719",7.24599828047271,7.17723264828875,7.06427121872844,7.23977751256812,7.14386148186786
"ILMN_2685157",11.1347752395136,11.1130706292491,10.7185542808814,10.5220297493656,10.6218973347971
"ILMN_2702171",7.43582650103643,7.13945542533729,7.53398668065223,7.31044237454384,7.56738572749703
"ILMN_3048492",9.94168038945604,9.3121597252235,9.72197496692163,10.0855388495101,9.87187636807256
"ILMN_2934941",7.4894967749565,7.10623576161575,7.43384620844282,7.3571670879811,7.3526504000619
"ILMN_2645526",7.00302592051802,7.05307738709925,6.91875145388617,7.02299192106136,6.98046093430541
"ILMN_3104271",7.52076598702894,7.64563591826548,7.67295564708347,7.70338452503436,7.74896850900951
"ILMN_1233056",7.18920683459702,7.04425749404078,7.52947935897154,7.16729268863431,7.14051027236822
"ILMN_2623859",7.19429516738191,6.78111377863628,6.8976942221838,7.01993815642479,7.02097993890421
"ILMN_1245447",8.4980513660353,8.52042224852645,8.63435730113798,8.47053178116166,8.26215358582909
"ILMN_1245831",7.15437510835614,7.72919585913209,7.93571755935994,7.93834828496468,7.40197278106657
"ILMN_1243944",7.39780830865287,7.4348888065304,7.87013349992735,7.37008797544201,7.30523526485318
"ILMN_2925281",11.7708754919401,11.4433482901682,11.3977214208538,11.5013022936296,11.1184179685122
"ILMN_2607474",7.5133575001684,7.6503786353977,7.75409413574424,7.76733616127733,7.78365308639007
"ILMN_2981792",8.31639467986132,7.95022780882566,8.05546886195944,8.07296996854206,7.89674865144925
"ILMN_2982652",8.96452137389724,9.15722059926741,9.21395475786389,9.00184797340578,8.80594535180293
"ILMN_2693594",8.3393768192817,8.46122362761337,8.46467337163889,8.68660995075192,8.70239998285428
"ILMN_2760415",7.89041629167178,8.18304602624896,8.3150929404607,8.2582421272164,8.65145537397993
"ILMN_2768926",12.0671423131845,11.789823988695,11.777684257957,11.5290461584401,11.4644946986508
"ILMN_2669034",8.55079487441646,9.01119230599216,8.94118519149916,8.96431378992868,9.19996367602497
"ILMN_1242066",11.8207349272382,11.7933645336516,11.9588086985921,11.6195866743553,11.6274996861762
