"ID","Symbol","logFC","P.Value","adj.P.Val"
319446,"Dpep2",1.9570537188295,2.47983190642003e-09,2.63604012137999e-07
67619,"Nob1",1.55834580221142,2.65995979755485e-09,2.77999327749493e-07
213742,"Xist",3.45700946487015,2.6411752454153e-09,2.77999327749493e-07
108927,"Lhfp",-2.81312520999438,2.69046570077344e-09,2.78844349337661e-07
26931,"Ppp2r5c",1.86646183055744,2.91420959262211e-09,2.99537394243315e-07
22271,"Upp1",-1.48581328950553,3.03680665861261e-09,3.09580036173483e-07
67661,"Ift172",-1.10373608969185,3.71165151545426e-09,3.75299267461013e-07
12583,"Cdo1",-4.36531114058558,4.07342201460671e-09,4.03457637178037e-07
14165,"Fgf10",-1.8515166333326,4.04921547846157e-09,4.03457637178037e-07
442801,"Arhgef15",-3.44745123066162,4.08745374965287e-09,4.03457637178037e-07
72133,"Trub1",1.32057471696853,4.21200424323748e-09,4.12477927347595e-07
12398,"Cbfa2t3",-2.84834086009791,4.70149399991825e-09,4.56045640217636e-07
16561,"Kif1b",-1.42300904319738,4.73023137316677e-09,4.56045640217636e-07
108147,"Atic",1.33553375125792,4.99685943929553e-09,4.78045698819373e-07
14077,"Fabp3",-3.23810361114417,5.47792579974477e-09,5.16128508874438e-07
29869,"Ulk2",-1.38251270617157,5.43707553670537e-09,5.16128508874438e-07
20661,"Sort1",-2.6439914416814,5.78661505623115e-09,5.41113770333435e-07
110109,"Nop2",1.58645122800235,5.93205471335584e-09,5.50574361716467e-07
11596,"Ager",-2.59971646840343,6.19418338961846e-09,5.70306182958446e-07
30056,"Timm9",1.16109915008018,6.2363625377783e-09,5.70306182958446e-07
71827,"Lrrc34",-2.03806474238643,6.99691878159022e-09,6.35187437128741e-07
23797,"Akt3",-3.14523990595911,7.45671649805139e-09,6.72023065842501e-07
20617,"Snca",-2.72376003950169,7.6277847775398e-09,6.82494671066637e-07
17938,"Naca",1.6899829035961,7.70861425980862e-09,6.84800253923141e-07
68764,"Cdhr3",-5.16981140887482,7.78426997186196e-09,6.86616777588988e-07
21939,"Cd40",-2.15618203091852,8.04579654340768e-09,7.04687124016629e-07
213391,"Rassf4",-1.776261693246,8.21504754626734e-09,7.14479344985503e-07
109979,"Art3",-1.64614425466113,8.55965216968599e-09,7.39280514127671e-07
11545,"Parp1",0.908122855858348,9.0707398972641e-09,7.78019255877749e-07
66866,"Nhlrc2",-1.35276493271646,1.00309755507249e-08,8.48675121934463e-07
84094,"Plvap",-3.89555939971622,9.99838989745356e-09,8.48675121934463e-07
11565,"Adssl1",1.31804291026071,1.10179246947955e-08,9.2587790154846e-07
16541,"Napsa",1.76645520069193,1.12901405589827e-08,9.42385759275624e-07
226265,"Eno4",-2.1153772997362,1.14503992242008e-08,9.49390767675903e-07
15446,"Hpgd",-5.18330284730348,1.15711130081032e-08,9.53045910475365e-07
110197,"Dgkg",-3.35932748848542,1.18979394152225e-08,9.73517582283695e-07
100647,"Upk3b",-3.63265429946999,1.22014195149725e-08,9.91823885671323e-07
20448,"St6galnac4",1.68793654841353,1.25626828373276e-08,1.01455900290807e-06
228366,"Large2",1.64946989068374,1.32951798511107e-08,1.06678807618235e-06
21687,"Tek",-4.29944964449963,1.34204751150191e-08,1.06993877567623e-06
12972,"Cryz",1.12445357498942,1.36087410584558e-08,1.07803765951602e-06
109093,"Rars2",0.91693498167704,1.38492812736505e-08,1.09014880506576e-06
20452,"St8sia4",-2.0731289401352,1.39589048626933e-08,1.09022538763625e-06
63986,"Gmfg",-1.24536357267601,1.4025573853968e-08,1.09022538763625e-06
54598,"Calcrl",-3.25464129792129,1.41196392016649e-08,1.09072020342302e-06
109154,"Mlec",1.20599712218184,1.42956068966985e-08,1.09749668502617e-06
74610,"Abcb8",0.958717817591283,1.46650032062734e-08,1.11894874157314e-06
20672,"Sox18",-3.28126710521797,1.59583160389406e-08,1.19108027124496e-06
70827,"Trak2",-1.56451015834384,1.5989245125515e-08,1.19108027124496e-06
84004,"Mcam",-1.78786584152739,1.58102770210009e-08,1.19108027124496e-06
106952,"Arap3",-3.97808647246657,1.5993439358198e-08,1.19108027124496e-06
224703,"March2",-1.30076397593917,1.68046974886606e-08,1.24404775396709e-06
19376,"Rab34",1.61620823381292,1.7081847820899e-08,1.25708249318651e-06
66356,"Knop1",1.27426319508021,1.74802037425819e-08,1.27658712939627e-06
114301,"Palmd",-2.51932467039036,1.75521748915945e-08,1.27658712939627e-06
13629,"Eef2",2.24443034085233,1.95618764665051e-08,1.38968184714154e-06
18432,"Mybbp1a",1.5704394179469,1.940428449566e-08,1.38968184714154e-06
20388,"Sftpb",2.11025924532848,1.96658362223133e-08,1.38968184714154e-06
209837,"Slc38a5",-4.07376257636379,1.9500077672451e-08,1.38968184714154e-06
236920,"Stard8",-1.46929725089776,1.9474176537227e-08,1.38968184714154e-06
11938,"Atp2a2",-2.35888899533177,1.98697063856204e-08,1.39615558371729e-06
21412,"Tcf21",-3.24746145080876,2.02380559671366e-08,1.41404888799594e-06
17150,"Mfap2",-2.55998562580079,2.05042195702861e-08,1.4246423396405e-06
228662,"Btbd3",-1.12442620689407,2.15477582038083e-08,1.48883038211535e-06
13819,"Epas1",-1.90121158134122,2.22875477771254e-08,1.53143774422159e-06
18132,"Notch4",-3.22384407657977,2.25238149425961e-08,1.53916860681905e-06
19025,"Ctsa",-4.17028875056996,2.38419384330808e-08,1.62033982673348e-06
12566,"Cdk2",0.941704152622277,2.42802984569024e-08,1.63812692252407e-06
100608,"Noc4l",1.61161537973782,2.44988025721216e-08,1.63812692252407e-06
228765,"Sdcbp2",2.71849925639967,2.4461227356937e-08,1.63812692252407e-06
94249,"Slc24a3",-3.15050106547467,2.48263670155257e-08,1.65115254851387e-06
66859,"Slc16a9",-3.18860574459817,2.54885520417401e-08,1.68617617948469e-06
75495,"Morn5",-1.24398372469473,2.64945293048377e-08,1.74345217441411e-06
20350,"Sema3f",-2.6319740272615,2.67660489409013e-08,1.75204921409468e-06
11475,"Acta2",-1.75652275695235,2.69332032493288e-08,1.7526175302821e-06
15896,"Icam2",-4.68291547657889,2.74793292920326e-08,1.7526175302821e-06
55932,"Gbp3",-1.21351303924768,2.72917158608157e-08,1.7526175302821e-06
75599,"Pcdh1",-2.33557750673388,2.7363228569914e-08,1.7526175302821e-06
209354,"Eif2b1",1.65303196706878,2.72829492414423e-08,1.7526175302821e-06
67832,"Brix1",1.18122175734023,2.98349461451319e-08,1.89314910819901e-06
20947,"Swap70",-1.26730172534245,3.0721977112363e-08,1.93953923526121e-06
11482,"Acvrl1",-2.89675574190556,3.11857478757144e-08,1.94666516170465e-06
30932,"Zfp330",1.6154243585998,3.13044168481893e-08,1.94666516170465e-06
67198,"Spats2l",-1.86311847980693,3.1118988101555e-08,1.94666516170465e-06
68971,"Tamm41",1.02012618566628,3.20673827946712e-08,1.98418925282252e-06
27366,"Txnl4a",1.37989092800043,3.26137863171798e-08,2.00800821993448e-06
22321,"Vars",1.79789643084332,3.35787439165918e-08,2.05723565561898e-06
71449,"Eef1aknmt",1.64518372941789,3.42170989231751e-08,2.08606891817416e-06
17153,"Mal",2.22827445660699,3.47126674974286e-08,2.10595827153912e-06
241556,"Tspan18",-1.32806518826942,3.61619706141724e-08,2.18323508994399e-06
69903,"Rasip1",-3.08034779531273,3.75956706226895e-08,2.25882780451396e-06
170757,"Adgrl4",-3.29904471380054,3.79758195786672e-08,2.27069840432637e-06
26415,"Mapk13",2.01955641976698,3.85214311711798e-08,2.28099738017792e-06
27374,"Prmt5",1.26808153080389,3.86982750838258e-08,2.28099738017792e-06
223646,"Naprt",1.03797686875735,3.84952491170331e-08,2.28099738017792e-06
11668,"Aldh1a1",-5.88525802842959,3.93496706455404e-08,2.30845214065371e-06
20324,"Cavin2",-5.53805465992571,4.01730034533125e-08,2.34568846924342e-06
15227,"Foxf1",-2.73296701289295,4.14821647118866e-08,2.41081160056885e-06
243967,"Ntn5",3.18372602772362,4.4329639819632e-08,2.56431502528727e-06
15531,"Ndst1",-1.25681738185701,4.48511118526023e-08,2.58246888014266e-06
70113,"Odf3b",-2.37068941514605,4.54289422696889e-08,2.60368550694987e-06
66244,"Nemf",0.932324192406901,4.63228404534925e-08,2.64273929688113e-06
20278,"Scnn1g",-3.93257601353491,4.7842460909635e-08,2.71697117047091e-06
20701,"Serpina1b",-1.78583889860363,4.8092629997383e-08,2.71876381489751e-06
24051,"Sgcb",-1.53279465092935,5.01959179508057e-08,2.82482638712294e-06
13639,"Efna4",1.01597819595149,5.07918560774019e-08,2.84548790105697e-06
21912,"Tspan7",-2.9755984389001,5.17232681575772e-08,2.88467392859097e-06
69241,"Polr2d",0.654992634715915,5.26638485726908e-08,2.92401912811855e-06
67155,"Smarca2",-1.88467080217064,5.38291153463063e-08,2.97543425583116e-06
23874,"Farsb",1.16363671535638,5.42992532203446e-08,2.98814076239569e-06
18762,"Prkcz",-1.3616697167261,5.54505175563498e-08,3.03805324602785e-06
72685,"Dnajc6",-1.18288768727303,5.8061806443044e-08,3.16716967864973e-06
66892,"Eif4e3",-1.4532183627475,5.89068449294886e-08,3.19923332047183e-06
13198,"Ddit3",-1.25046705417601,5.98926557560372e-08,3.23863025929493e-06
67971,"Tppp3",-3.78164922481284,6.35544078155939e-08,3.42175831169931e-06
15413,"Hoxb5",-3.22993402498246,6.45104750061503e-08,3.45826197263574e-06
245877,"Map7d1",-1.79863741926178,6.64475215413773e-08,3.54681470133094e-06
83397,"Akap12",-3.52392743547228,6.76316076876805e-08,3.59459104620377e-06
67442,"Retsat",2.01769896998903,7.12732641324316e-08,3.76890346559065e-06
320111,"Prr18",-4.36041463328382,7.15173448483874e-08,3.76890346559065e-06
54608,"Abhd2",1.81753283610224,7.38454665433461e-08,3.87517328016707e-06
226830,"Smyd2",1.80385211722423,7.76150547385288e-08,4.05587578060119e-06
16819,"Lcn2",3.68299289445305,8.13398915619053e-08,4.2151009639809e-06
244608,"Ccdc113",-3.52864527435737,8.12292352784011e-08,4.2151009639809e-06
60315,"Myg1",0.849761557306953,8.54395033622079e-08,4.4091747025551e-06
16782,"Lamc2",1.34853757164605,8.6271315948923e-08,4.43370395230064e-06
239435,"Aard",-2.75696777645292,8.8408555867299e-08,4.52484448280493e-06
117158,"Scgb3a2",-5.30190926087736,9.01279423413851e-08,4.58483729935766e-06
223691,"Eif3l",1.15307811035028,9.03180138572507e-08,4.58483729935766e-06
67374,"Jam2",-1.18644278025887,9.14467579186029e-08,4.62326556192546e-06
380842,"Stmnd1",-1.50673742853862,9.22865670297013e-08,4.64683414634978e-06
11799,"Birc5",1.90853146206624,9.45005125727051e-08,4.73912449543038e-06
50876,"Tmod2",-2.40803889840221,9.52615302747941e-08,4.75810302019122e-06
76293,"Mfap4",-3.57297261021202,9.831528602571e-08,4.89098884920702e-06
27050,"Rps3",1.3335328703465,9.95943090973979e-08,4.93487817627226e-06
217012,"Unc45b",-3.95121079462688,1.00708337102666e-07,4.97027614502325e-06
18645,"Pfn2",-1.66629825563803,1.04015249427795e-07,5.11319232068571e-06
12934,"Dpysl2",-1.9251024039785,1.05063019263473e-07,5.14436523850323e-06
19159,"Cyth3",-2.78003246301793,1.0888418884178e-07,5.31055943774597e-06
23831,"Car14",-2.33875844717234,1.09570479363088e-07,5.32315645249502e-06
226414,"Dars",1.15808879463297,1.14940163732079e-07,5.56229889624851e-06
234797,"6430548M08Rik",-2.20782631247974,1.16611966388511e-07,5.62132955803841e-06
59012,"Moxd1",2.20591848362571,1.22067640544933e-07,5.861603264314e-06
230789,"Fam76a",-1.71811151526792,1.27203822365265e-07,6.0847459182954e-06
19739,"Rgs9",-3.42947333849162,1.31612350038547e-07,6.27150497099388e-06
66895,"Pxdc1",-3.02696727170579,1.36228394248412e-07,6.46668908117366e-06
171388,"Bnipl",2.08725352242561,1.40070748887695e-07,6.62380191603142e-06
21815,"Tgif1",1.45437321414869,1.44781996271318e-07,6.82065790767568e-06
15191,"Hdgf",1.12968824347855,1.45714219680188e-07,6.83867075533017e-06
385643,"Kng2",5.09085782281347,1.47732948129308e-07,6.9073484055797e-06
12869,"Cox8b",-2.51580047792014,1.48422019658986e-07,6.91357549999553e-06
22371,"Vwf",-4.24555722749916,1.55567696750916e-07,7.21938598690725e-06
16909,"Lmo2",-2.8052646154864,1.5885591964346e-07,7.34457647808817e-06
13628,"Eef1a2",-1.5204431792334,1.6221057849433e-07,7.44432828315125e-06
20742,"Sptbn1",-1.69665160597987,1.61932013933253e-07,7.44432828315125e-06
74144,"Robo4",-2.46850294387566,1.66096851143638e-07,7.59465638850526e-06
68875,"Tmcc2",-2.07098312235723,1.69046938190139e-07,7.70123359073536e-06
12351,"Car4",-3.19509335039225,1.71659999606598e-07,7.79173509163232e-06
104263,"Kdm3a",1.31268444737228,1.77286313200767e-07,8.01785409919248e-06
100213,"Rusc2",-1.58162854700983,1.78456362493081e-07,8.0415281895886e-06
22138,"Ttn",-1.17761347875861,1.8285319822757e-07,8.20991056446314e-06
11637,"Ak2",1.0791959838777,1.83526099333235e-07,8.21048236477496e-06
15402,"Hoxa5",-3.51398744241605,1.8950395869647e-07,8.44752951364872e-06
15526,"Hspa9",1.34326699822281,1.92991262321758e-07,8.54175206226231e-06
21385,"Tbx2",-2.26371350252843,1.92666444602546e-07,8.54175206226231e-06
218772,"Rarb",-1.74770005804278,1.94588240152261e-07,8.58189341409103e-06
14462,"Gata3",-2.6386145796656,1.96403501490465e-07,8.63134398599616e-06
13120,"Cyp4b1",-4.75505269319148,1.9979131657737e-07,8.71097027562999e-06
14710,"Gngt2",-1.97476024084113,2.00316595547976e-07,8.71097027562999e-06
56045,"Samhd1",-2.09831320395559,2.00179424354e-07,8.71097027562999e-06
21916,"Tmod1",-2.80381892856362,2.11797806913794e-07,9.17815095674864e-06
17219,"Mcm6",2.01559405148669,2.14442200773499e-07,9.25813974998688e-06
108176,"Npm3-ps1",2.0817472937515,2.15132458611097e-07,9.25813974998688e-06
12575,"Cdkn1a",1.99670953902881,2.18808008764715e-07,9.31742446367848e-06
13805,"Eng",-3.57754678369523,2.20255913188186e-07,9.31742446367848e-06
15129,"Hbb-b1",-2.46335438191596,2.18427800576723e-07,9.31742446367848e-06
27973,"Vkorc1",1.343483905992,2.19967209473057e-07,9.31742446367848e-06
407831,"Tmem204",-3.78747038889877,2.17775272102829e-07,9.31742446367848e-06
14696,"Gnb4",-1.3096722140658,2.27926579289702e-07,9.60923005635941e-06
13681,"Eif4a1",1.23667520192033,2.29481285996196e-07,9.6420903849145e-06
12721,"Coro1a",-1.91476132680493,2.35927404009452e-07,9.78076374555186e-06
20969,"Sdc1",2.2399295737381,2.35739000837223e-07,9.78076374555186e-06
59289,"Ackr2",-3.58070318239028,2.34400138202658e-07,9.78076374555186e-06
223864,"Rapgef3",-2.21575116753277,2.34054711193674e-07,9.78076374555186e-06
12865,"Cox7a1",-1.99892238253387,2.38162947664789e-07,9.81483031029633e-06
80290,"Gpr146",-1.93954117619689,2.38327470749336e-07,9.81483031029633e-06
15382,"Hnrnpa1",1.66461330390463,2.6269076426734e-07,1.07824588620228e-05
57276,"Vsig2",3.11403612491537,2.64095755310854e-07,1.08044700947404e-05
12261,"C1qbp",2.24823703890507,2.65794852288769e-07,1.08383297636571e-05
12462,"Cct3",1.4903826749671,2.70782324752254e-07,1.08987694917274e-05
22637,"Zap70",-1.15760823425353,2.70115300159888e-07,1.08987694917274e-05
77717,"Smim41",-1.51165387674863,2.69762550439958e-07,1.08987694917274e-05
104458,"Rars",1.27516212767153,2.68683802007354e-07,1.08987694917274e-05
226594,"Rcsd1",-2.19802645859474,2.75708330227716e-07,1.10612403323939e-05
13107,"Cyp2f2",-3.97372297035772,2.85293002078781e-07,1.13439079947002e-05
56520,"Nme4",2.35160734047624,2.8375491986128e-07,1.13439079947002e-05
104681,"Slc16a6",1.36039616460249,2.85490327437577e-07,1.13439079947002e-05
75465,"Dynlrb2",-5.22195167623053,2.9008441665773e-07,1.14897448725229e-05
12363,"Casp4",-1.40602360597205,2.9163676011368e-07,1.15145599540757e-05
59308,"Emcn",-2.59443994700543,2.96374437194022e-07,1.16645850486774e-05
14057,"Sfxn1",1.49598815532315,2.9906204662056e-07,1.16963354522638e-05
17064,"Cd93",-2.67642031624197,2.98319021981039e-07,1.16963354522638e-05
12741,"Cldn5",-4.80778452897382,3.00698261249397e-07,1.17234616776137e-05
56292,"Naa10",1.6888240088728,3.0181724361997e-07,1.17303158090674e-05
105827,"Amigo2",-2.81638662064611,3.08623143920627e-07,1.19574643019964e-05
75563,"Dnali1",-3.17675821750954,3.24358977783897e-07,1.25281136853985e-05
17880,"Myh11",-2.39025055095028,3.31270771274941e-07,1.27554631032398e-05
14799,"Gria1",-0.925693200028084,3.330265963027e-07,1.27834931426441e-05
239743,"Klhl6",-1.35406429191625,3.46712012393513e-07,1.32678686096558e-05
66422,"Dctpp1",2.39387528792923,3.54764840754054e-07,1.35343874983379e-05
69573,"Hilpda",-1.51716231887277,3.56720493515527e-07,1.35673785255431e-05
54394,"Crlf3",-1.05032017028329,3.69079353447173e-07,1.39098179358257e-05
59006,"Myoz2",-2.6863578180267,3.68120436648871e-07,1.39098179358257e-05
229211,"Acad9",1.01867604781659,3.68634946138597e-07,1.39098179358257e-05
12010,"B2m",-1.56811732880887,3.80026037441497e-07,1.42791052195163e-05
26936,"Mprip",-1.35908369537587,3.8620946441822e-07,1.44677322559319e-05
23827,"Bpnt1",1.06478622329492,3.99231235341765e-07,1.48893926064669e-05
56429,"Dpt",-3.77725615518037,3.99859864160163e-07,1.48893926064669e-05
19170,"Psmb1",2.02963703474363,4.05496243815104e-07,1.50541993562043e-05
21417,"Zeb1",-2.54765402846988,4.11075647881386e-07,1.52159161687524e-05
17260,"Mef2c",-1.17600593930904,4.16842020499603e-07,1.5383573320337e-05
217258,"Abca8a",-2.37562659478309,4.20394154090548e-07,1.54687635929708e-05
19143,"St14",1.74989656273857,4.21647345524519e-07,1.54691092515883e-05
14620,"Gjb3",3.26667781675488,4.36225995917237e-07,1.59568903271255e-05
15451,"Hpn",1.63970192177657,4.37816812728636e-07,1.59681164220119e-05
20277,"Scnn1b",-3.7358921545032,4.47039518783739e-07,1.62562212214242e-05
72630,"Hspa12b",-3.20686996126222,4.48330295002694e-07,1.62562212214242e-05
