"ID","Symbol","liver_tumor_myc_batch1_rep1","liver_tumor_myc_batch1_rep2","liver_tumor_myc_batch2_rep1","liver_tumor_myc_batch2_rep2","liver_tumor_myc_batch3_rep1","liver_tumor_myc_batch3_rep2"
214150,"Ago3",6.50151942344304,7.72055143468807,7.04865393747969,7.06144511967112,7.12386023423964,7.21018242487178
214162,"Kmt2a",8.53053597205996,10.0726663795252,9.02245745176326,9.68704670872122,9.25673531706643,9.2401652256194
214189,"Scgn",5.64345277527201,8.92895848141558,7.24576755466469,7.25379378630946,7.46019252357305,7.18506864882798
214191,"Ttc24",6.54241375477656,7.30608656199204,7.17465100166315,7.06056465958272,7.0165064760306,6.44527849626073
214230,"Pak6",6.94539423927025,7.36444040644073,7.3755099127124,7.06782246804577,7.1933525426333,6.98298436803048
214253,"Etnk2",6.3088382575766,7.57143111174226,7.04845258645,6.9313504228841,7.08660997862624,6.6941257506774
214290,"Tut7",9.06600734894695,8.47175665112295,8.3082876979222,9.06253223405183,8.85922174900379,8.84548631916197
214301,"Crygn",6.49817786321889,7.05308629950924,6.71731746992833,6.72295097406719,6.81630776413838,6.84595211732236
214345,"Lrrc1",7.27232344062763,7.42226745806208,7.56506018588944,7.13521388395916,7.03274636486934,7.65616136266148
214359,"Tmem51",12.2258153335714,9.7325231274456,10.6599029605499,11.0348170187829,10.8517248490689,11.3702320936321
214403,"Gm4788",7.47417503129476,7.44685793986338,6.86031099819754,7.7886265946622,7.66643884857721,7.52668950087932
214424,"Parp16",8.58102475801435,7.55963018581845,8.09434063576111,7.79913778838967,8.37521823269259,8.01261323082224
214444,"Cdk5rap2",8.4688287485216,7.72553636946929,8.24492719740548,8.06076535798554,8.16382911805217,7.91920856253856
214459,"Fnbp1l",10.8982763225639,8.47786382127879,9.91829835442078,9.47508934523129,9.14892717013502,10.2099654178983
214469,"Fam168b",9.05229677822124,7.56145798763613,8.26614128852064,8.33929216595779,8.63167996034095,7.99039611689535
214489,"BC003965",13.3037643571238,10.6152797302852,12.2693723836287,11.7242759026743,12.0911749020096,11.7532649865055
214498,"Cdc73",8.89551153189561,8.64234386143919,9.12777510207588,8.57279784117739,8.56585887212608,8.80927897129024
214505,"Gnptg",11.0684909762129,8.63038758092905,9.55957610782087,9.85711033189606,9.67128408294814,10.3097865916189
214523,"Tmprss4",5.9241145479417,8.3252676102792,7.17615741808749,6.93663621918205,7.26492653271378,7.1210441464585
214531,"Tmprss13",6.65103347005281,6.80651171874936,6.66724958621276,6.75735677713134,6.72857970784702,6.76190430641322
214547,"She",5.9590175675186,9.25016978550447,7.25270077296172,7.85558102708528,7.59858255147748,7.71151035452169
214552,"Cep164",8.70380450421073,8.3340271911249,8.4927171529574,8.39167034228647,8.59812253010237,8.59315336532503
214568,"Gm136",5.82732189953821,8.7737955826134,7.20712836987971,7.28426011721347,7.28058677677983,7.4302597004302
214572,"Prmt7",9.8807206165365,8.98921630039331,9.97855424150588,9.15083390729025,9.72731980066557,8.88316588439793
214575,"Tdrd5",6.7394205740378,6.89235644526759,7.09037708116094,6.75350742045698,6.62957104079593,6.79009849619695
214579,"Aldh5a1",9.79886479519275,8.93461743782404,9.64694601580953,9.01572170747393,9.51553298344799,9.28876375930212
214580,"Pstk",7.35638577693674,8.84055284686213,8.14657926849844,8.15086511219983,8.41862621744702,7.67780664945245
214585,"Spg11",7.12796476025715,7.21654363021247,7.4063865745343,7.17344944396951,6.9957000948925,7.11348066754293
214597,"Sidt2",8.89194097086154,8.54302299903147,8.59729192834298,8.71277580744557,8.79371042723067,8.76614977676681
