"ID","Symbol","logFC","P.Value","adj.P.Val"
22138,"Ttn",-1.26702386532599,2.76004474529145e-09,3.00729812171999e-07
75599,"Pcdh1",-1.49020729489223,2.84614385351613e-09,3.05150785398105e-07
75495,"Morn5",-1.174030795808,2.8924733779297e-09,3.07467447874459e-07
117158,"Scgb3a2",-5.78270360535405,3.17533504589226e-09,3.34674931913238e-07
12869,"Cox8b",-2.57674082226842,4.20125370672517e-09,4.39083969332276e-07
69035,"Zdhhc3",1.23072010658676,4.71129551697861e-09,4.84251093757545e-07
218739,"Sntn",-1.95285946610448,4.67821623448261e-09,4.84251093757545e-07
77462,"Tmem116",1.40458220416477,5.36186472225624e-09,5.46602553694269e-07
67661,"Ift172",-1.11991067333208,5.44675789155439e-09,5.50742503229772e-07
11537,"Cfd",-4.61833485168182,5.72263307033388e-09,5.73970866901148e-07
11668,"Aldh1a1",-4.64411737485818,5.86350953747555e-09,5.83395744940667e-07
59006,"Myoz2",-2.83133386353328,6.12383742449367e-09,6.04461635304982e-07
14859,"Gsta3",-2.9777899238616,6.97231954833825e-09,6.82793214351833e-07
12512,"Cd63",1.09945550202811,7.64825839071735e-09,7.4313585629181e-07
20517,"Slc22a1",-1.95167846635893,7.73993875172142e-09,7.46214095001235e-07
11472,"Actn2",-2.12710300025416,8.11563507655781e-09,7.76416564978073e-07
19153,"Prx",-1.96288753908731,8.58099002453559e-09,8.14670022405719e-07
12153,"Bmp1",1.37654671591801,9.57347438623953e-09,9.01727623969904e-07
60363,"Cldn15",-1.53426099496665,9.64298255109731e-09,9.01727623969904e-07
227753,"Gsn",-2.76144272945767,1.00632954159556e-08,9.34008993195824e-07
13649,"Egfr",-1.71726084294216,1.076882282883e-08,9.84793011192342e-07
68606,"Ppm1f",-2.02389136952802,1.07427978569073e-08,9.84793011192342e-07
13197,"Gadd45a",1.13417547684881,1.12184345794643e-08,1.0184209552175e-06
11867,"Arpc1b",0.912167683971811,1.14158424136888e-08,1.02883211665976e-06
69573,"Hilpda",-2.14687894717138,1.2747059306146e-08,1.14054083878085e-06
66866,"Nhlrc2",-1.24011030532404,1.30875740822396e-08,1.16264399186296e-06
67689,"Aldh3b1",-1.44239076474914,1.44531921576775e-08,1.27485355223429e-06
17762,"Mapt",-2.65275384237941,1.46660851435978e-08,1.28452183754173e-06
69534,"Avpi1",1.21252480784872,1.55532061248743e-08,1.35269387814729e-06
20292,"Ccl11",-1.14817877503523,1.67824738161172e-08,1.44946963091007e-06
109154,"Mlec",0.785208676787541,1.75022255666749e-08,1.50120813360508e-06
14120,"Fbp2",3.7884606618509,1.81049048515174e-08,1.5317734805328e-06
18858,"Pmp22",-2.88827311788953,1.80985538386886e-08,1.5317734805328e-06
18127,"Nos3",-1.07356292103739,1.84965835918184e-08,1.55433790629355e-06
216019,"Hkdc1",2.30039779443995,1.87101207568448e-08,1.56173001243543e-06
67198,"Spats2l",-1.48541730323663,1.89429610100067e-08,1.57062404054302e-06
20680,"Sox7",-2.72694881280061,1.98363905247274e-08,1.63380919838434e-06
19143,"St14",1.51725619316642,2.03883625072063e-08,1.66822410856661e-06
11522,"Adh1",-2.08253450112961,2.14597772137413e-08,1.74441339351176e-06
67171,"Dram2",0.97746193255367,2.16955101033578e-08,1.75212376074974e-06
13711,"Elf5",1.67945663333457,2.30404623289856e-08,1.848736967649e-06
20742,"Sptbn1",-1.61625382593035,2.40695372930304e-08,1.91892843149627e-06
13628,"Eef1a2",-1.4271934054332,2.4732495868686e-08,1.95922325553406e-06
18613,"Pecam1",-2.94119179878863,2.54188305802061e-08,2.00084807548116e-06
18979,"Pon1",-5.42620899822482,2.58018296809057e-08,2.01822236315361e-06
70113,"Odf3b",-2.12949545766924,2.62578422566237e-08,2.04105490091018e-06
73712,"Dmkn",2.72013468406167,2.67032143645647e-08,2.06278184504404e-06
243881,"Cyp2b23",-3.15409015694257,2.79754476850057e-08,2.14772001764454e-06
70503,"Ddo",-1.4620161268671,2.83026089644073e-08,2.15950642754806e-06
67971,"Tppp3",-3.21002887027843,2.98760188955084e-08,2.26565882319169e-06
21386,"Tbx3",-3.0813609734526,3.15516364570353e-08,2.37822850070393e-06
235281,"Scn3b",-1.64087653553245,3.19828989053992e-08,2.3962127330509e-06
76561,"Snx7",2.10750087690708,3.22700071338509e-08,2.39918255735694e-06
105298,"Epdr1",2.18632030799281,3.24083516632602e-08,2.39918255735694e-06
72433,"Rab38",0.92327476294161,3.72276412343149e-08,2.72390532027041e-06
72948,"Tppp",-1.36714661818614,3.72327654937662e-08,2.72390532027041e-06
12865,"Cox7a1",-2.10814787313577,3.8301734267078e-08,2.7857232109921e-06
14799,"Gria1",-0.907290764495706,3.88273282523538e-08,2.80753186903793e-06
239393,"Lrp12",1.26254435509077,4.0287877086648e-08,2.89630247009619e-06
65962,"Slc9a3r2",-1.36357293119578,4.13321495839831e-08,2.95429853089654e-06
16782,"Lamc2",1.75489369555282,4.35880398778701e-08,3.09773972549183e-06
68764,"Cdhr3",-4.54782030895545,4.55117472084701e-08,3.21607727290763e-06
16404,"Itga7",1.92881640402087,4.58485139242421e-08,3.22157043884632e-06
76954,"St5",-1.05339745657547,4.8740936556108e-08,3.40556757274334e-06
15464,"Hrc",-1.89641253876078,4.94732617781094e-08,3.43742433929803e-06
22271,"Upp1",-1.19493095457975,5.08166947297049e-08,3.51115129085189e-06
12257,"Tspo",0.928442112162701,5.1558573245177e-08,3.54272914613407e-06
11839,"Areg",4.24712450095674,5.48388493264434e-08,3.74742180809328e-06
70827,"Trak2",-1.13887649117573,5.81669968925717e-08,3.95313082160062e-06
52076,"Tmem38b",1.1106187232252,5.90715953554597e-08,3.99084377477158e-06
53416,"Stk39",3.09205019353539,5.93636808179418e-08,3.99084377477158e-06
13198,"Ddit3",-1.19675211842404,6.28855697247867e-08,4.20488081003856e-06
14950,"H13",1.40974148624494,6.52592031611562e-08,4.29855286425961e-06
20969,"Sdc1",1.91109315941671,6.49077342293206e-08,4.29855286425961e-06
27361,"Msrb1",1.07363420883743,6.5668975171611e-08,4.29855286425961e-06
80880,"Kank3",-1.51303958755327,6.56107084031189e-08,4.29855286425961e-06
21991,"Tpi1",1.45144600340355,6.78336594609756e-08,4.41700116605316e-06
14077,"Fabp3",-3.15297295781346,7.09874484165503e-08,4.59828591644081e-06
19886,"Ros1",2.59952079930728,7.15315860570376e-08,4.60952505591387e-06
67307,"Pbld2",1.98175726964118,7.96699970920427e-08,5.1075038857409e-06
15959,"Ifit3",-2.77863885657885,8.16863737721972e-08,5.12197960614424e-06
20346,"Sema3a",-2.70403633850349,8.23668023823147e-08,5.12197960614424e-06
68498,"Tspan11",1.75513775790459,8.19561196199728e-08,5.12197960614424e-06
76668,"Mdh1b",-2.68133293747394,8.20427568686894e-08,5.12197960614424e-06
218734,"3830406C13Rik",-1.17933537058924,8.18040432551366e-08,5.12197960614424e-06
244608,"Ccdc113",-3.19245808373807,8.10565808996679e-08,5.12197960614424e-06
320111,"Prr18",-3.78321584893515,8.3369705590834e-08,5.15855238026469e-06
76905,"Lrg1",2.79861942723617,8.40274928914378e-08,5.17351450044956e-06
16889,"Lipa",2.75438481814945,8.62107311730105e-08,5.25589639018986e-06
109168,"Atl3",0.920999066664358,8.57947223872038e-08,5.25589639018986e-06
56213,"Htra1",-1.68076445079599,8.76383677835362e-08,5.31687014694556e-06
17880,"Myh11",-2.22806921842039,8.81556875061772e-08,5.32229264812779e-06
223864,"Rapgef3",-1.65597641647633,9.00286696614481e-08,5.40911383854797e-06
72685,"Dnajc6",-1.03350827174944,9.11006172808004e-08,5.44720373616017e-06
69134,"Fam25c",2.09167885030322,9.34749262627573e-08,5.56242898531059e-06
15451,"Hpn",1.16987332351054,9.51922020618553e-08,5.63489347884615e-06
29856,"Smtn",-1.17375573115512,9.55988199756e-08,5.63489347884615e-06
56316,"Ggcx",1.36183294262493,9.706575705762e-08,5.69437179493217e-06
17219,"Mcm6",2.78416467706023,9.80903484312687e-08,5.72746320863704e-06
14375,"Xrcc6",0.920924068833997,9.99062521849587e-08,5.8062339178707e-06
66895,"Pxdc1",-2.73770228826863,1.03419889572725e-07,5.98247984472548e-06
442801,"Arhgef15",-2.82933467734964,1.04648784509928e-07,6.02554135624986e-06
77717,"Smim41",-1.46907118813724,1.05861868512044e-07,6.06729980960504e-06
14619,"Gjb2",1.78722783082334,1.09487442107506e-07,6.24630879583051e-06
58809,"Rnase4",1.88174800749425,1.1126451870792e-07,6.31870693685116e-06
269016,"Sh3rf2",-1.31157307513913,1.12418628039052e-07,6.35522944055313e-06
20356,"Sema5a",-1.29271048523818,1.13643114198883e-07,6.39538195154527e-06
12716,"Ckmt1",2.75869874377921,1.19630899792329e-07,6.70202477800541e-06
74890,"Morn3",-1.08090820041949,1.21348608219814e-07,6.76776968802613e-06
20351,"Sema4a",1.69205697885359,1.23011089604795e-07,6.76942000626036e-06
21916,"Tmod1",-2.17392629612179,1.22867908723062e-07,6.76942000626036e-06
228608,"Smox",1.23937105489167,1.22402149440744e-07,6.76942000626036e-06
76974,"Urah",1.99793202034762,1.23978837007174e-07,6.79262024607146e-06
13120,"Cyp4b1",-4.29559942915108,1.28750490619228e-07,6.99244476782245e-06
235441,"Usp3",1.01550007318813,1.28584241617293e-07,6.99244476782245e-06
11758,"Prdx6",-0.960261406410094,1.30352481676794e-07,7.04866875919258e-06
239739,"Lamp3",1.80802153643409,1.33631843508564e-07,7.19471531478794e-06
16362,"Irf1",-0.997181782116231,1.35244596801024e-07,7.24024360915611e-06
16427,"Itih4",2.3002769020963,1.35641775422801e-07,7.24024360915611e-06
18778,"Pla2g1b",2.07308447414212,1.38564986412353e-07,7.36466981201042e-06
23797,"Akt3",-2.63030495969932,1.43222392029665e-07,7.57981655179978e-06
102871,"Radx",0.988785807226898,1.43918060431808e-07,7.58435982029829e-06
20471,"Six1",-1.72873811781998,1.50110869570771e-07,7.87733706688473e-06
69903,"Rasip1",-2.01287634953533,1.52467966734676e-07,7.96741219445026e-06
29869,"Ulk2",-0.810619674243181,1.54211575342597e-07,8.02480904826727e-06
19171,"Psmb10",-0.99251170230904,1.54930315600291e-07,8.0286180630034e-06
98660,"Atp1a2",-1.77453747230968,1.56108871242237e-07,8.05612461261288e-06
57276,"Vsig2",2.59844189545229,1.70368218273107e-07,8.75565921761421e-06
20775,"Sqle",-1.51195070873984,1.76733664625322e-07,9.04541805327213e-06
17897,"Myl3",-1.58960806278976,1.77517759209061e-07,9.04831299706185e-06
207596,"Thsd4",1.23898135780372,1.83304904839655e-07,9.30515551628891e-06
110095,"Pygl",1.25457570002317,1.86380230236704e-07,9.42280863192636e-06
11443,"Chrnb1",1.0744473320635,1.93218169618321e-07,9.72896508317027e-06
17068,"Ly6d",3.54959753433722,2.03362708704188e-07,1.01984758393306e-05
66190,"Acer3",0.790900458876246,2.05632510909409e-07,1.02708897115676e-05
12443,"Ccnd1",1.01400241654185,2.07631666409082e-07,1.0329260140519e-05
16819,"Lcn2",3.79314743859666,2.09271180007566e-07,1.03693452818888e-05
224079,"Atp13a4",2.86351509415095,2.11400939539744e-07,1.04333074803802e-05
13088,"Cyp2b10",-3.85438041502288,2.21012602559139e-07,1.07793479922667e-05
14057,"Sfxn1",1.05608321384285,2.20135607062013e-07,1.07793479922667e-05
72236,"Tsnaxip1",-1.38362851622193,2.21002596349434e-07,1.07793479922667e-05
232016,"Itprid1",-1.43005253814572,2.23496013110613e-07,1.08578902931902e-05
12064,"Bdnf",-1.65175120542433,2.34183101292602e-07,1.13328219096346e-05
75563,"Dnali1",-3.00371193874962,2.37584879061711e-07,1.14528803910485e-05
22339,"Vegfa",-1.43078125957585,2.40917407935098e-07,1.15686864960958e-05
53320,"Folh1",-1.59712198588974,2.51744073443374e-07,1.20420809285202e-05
55949,"Eef1b2",0.863635415851997,2.53212289107031e-07,1.20659051326596e-05
19376,"Rab34",0.779816215693618,2.54419823195792e-07,1.20771730575804e-05
207965,"Vcpkmt",1.5345774658187,2.57300321242043e-07,1.21674680429175e-05
13819,"Epas1",-1.63014667675078,2.59464223433719e-07,1.22233202532014e-05
216881,"Wscd1",-1.58078278524163,2.63772914553367e-07,1.23794103332084e-05
71712,"Dram1",1.68850345917673,2.68773803626163e-07,1.25211420105521e-05
223646,"Naprt",1.29544955918888,2.68806377487932e-07,1.25211420105521e-05
67603,"Dusp6",1.36205046123466,2.70924826725458e-07,1.25274354859451e-05
78088,"Sowahb",2.50324408828215,2.70956030048986e-07,1.25274354859451e-05
23831,"Car14",-1.77845857220914,2.75829022380621e-07,1.27055020420288e-05
244757,"Glb1l2",-2.32893963396397,2.85446265011645e-07,1.30999822802577e-05
12738,"Cldn2",3.64562543186308,2.88025547650564e-07,1.31482573115845e-05
17901,"Myl1",-3.17940749691371,2.8861254692149e-07,1.31482573115845e-05
11769,"Ap1s1",0.916448555810266,2.93835225927706e-07,1.33373310396455e-05
108927,"Lhfp",-1.78009359253532,2.95085994571717e-07,1.33453982345034e-05
68283,"9530077C05Rik",2.48476588695974,2.96457706790037e-07,1.33588568816945e-05
14114,"Fbln1",-2.04078714601372,3.00589216003997e-07,1.34961302506921e-05
94185,"Tnfrsf21",1.75502059197489,3.06472173443751e-07,1.37107712989926e-05
74053,"Grip1",-1.10901068241194,3.22314843088376e-07,1.43678483996062e-05
53419,"Corin",2.23816311127212,3.2623500875294e-07,1.44906600137868e-05
269643,"Ppp2r2c",-1.01972607598517,3.29299815365335e-07,1.45747395149419e-05
53328,"Pgrmc1",-2.01086420924442,3.51076844389726e-07,1.5483484800266e-05
75434,"1700001C02Rik",-3.06176145200363,3.7924312510099e-07,1.66665962787315e-05
216560,"Wdpcp",-1.18685509591122,3.8271807466015e-07,1.67600869526348e-05
231162,"Cytl1",-2.11902357276024,4.02211161215764e-07,1.7551930568563e-05
100213,"Rusc2",-1.23451020562427,4.17492151701725e-07,1.81550695479523e-05
21804,"Tgfb1i1",-1.35083298689384,4.27766700962848e-07,1.85370538671601e-05
15413,"Hoxb5",-2.69818944689775,4.30813147247284e-07,1.86042469177586e-05
12934,"Dpysl2",-2.23711133625035,4.36729413450691e-07,1.87480897290524e-05
170757,"Adgrl4",-2.33089198575807,4.37158962886966e-07,1.87480897290524e-05
56289,"Rassf1",-0.997742693507897,4.69127303745316e-07,2.00499528408264e-05
81910,"Rrbp1",1.27102688865775,4.71027512623821e-07,2.00622232003509e-05
14620,"Gjb3",2.76028224627861,4.76968765940726e-07,2.01770766734858e-05
50915,"Grb14",1.27609305512431,4.76685619047902e-07,2.01770766734858e-05
16716,"Ky",-1.49995983958723,4.93335343670516e-07,2.05491114644501e-05
52331,"Stbd1",1.73820840978168,4.91669579575637e-07,2.05491114644501e-05
74761,"Mxra8",-1.35714187702349,4.95100322691682e-07,2.05491114644501e-05
107995,"Cdc20",1.27327588097589,4.88039164227722e-07,2.05491114644501e-05
219170,"Fam216b",-2.47471799873082,4.95676886655546e-07,2.05491114644501e-05
268709,"Fam107a",-2.71363842243039,4.94035022209579e-07,2.05491114644501e-05
22637,"Zap70",-1.08017339547072,5.08224394098933e-07,2.09992916591642e-05
545007,"Gm5796",-1.32013073093472,5.1325799315275e-07,2.11370518570886e-05
13518,"Dst",-1.28018634038975,5.45234047526941e-07,2.23797882808336e-05
17150,"Mfap2",-1.7511166849274,5.55453437855761e-07,2.25757333549415e-05
72873,"Bbof1",-1.38739979159652,5.54277149334822e-07,2.25757333549415e-05
94214,"Spock2",-1.68592429924081,5.52099699733882e-07,2.25757333549415e-05
77996,"Cutal",0.93877220248055,5.58666101893859e-07,2.26323462842147e-05
11847,"Arg2",3.39948291945059,5.70379032693052e-07,2.29572945941861e-05
64292,"Ptges",2.56106835110058,5.68889177748533e-07,2.29572945941861e-05
241116,"Cfap65",-1.51381989161259,5.78648000553603e-07,2.32149844609199e-05
52118,"Pvr",1.3380492417705,6.03976342650274e-07,2.41532275676574e-05
18719,"Pip5k1b",1.42089480088415,6.1441281764431e-07,2.43455831587806e-05
18769,"Pkig",-1.30191427971871,6.11212364368475e-07,2.43455831587806e-05
22364,"Vpreb3",-3.17218752156977,6.14658929955545e-07,2.43455831587806e-05
20349,"Sema3e",-1.89198950809366,6.28423535498441e-07,2.48117571777591e-05
21922,"Clec3b",-1.82076311054425,6.42220643512959e-07,2.52762599473755e-05
432486,"Gnptab",1.29770099959884,6.55601682618691e-07,2.57215082862103e-05
75089,"Uhrf1bp1l",1.36195941212478,6.69641297471091e-07,2.61897132598992e-05
110084,"Dnah1",-1.92739317969107,6.76392906180718e-07,2.63708419252965e-05
329831,"Fam166b",-1.86005929723355,6.94726975019675e-07,2.7000998088499e-05
84506,"Hamp",-2.4070385570717,7.08662321287131e-07,2.74568015260064e-05
26936,"Mprip",-1.24960235186406,7.18460559600552e-07,2.77282803649557e-05
245877,"Map7d1",-1.24879548644597,7.20128210812951e-07,2.77282803649557e-05
20720,"Serpine2",1.68156079561966,7.24694893540708e-07,2.7817995033845e-05
75784,"Cfap299",-2.14017647360937,7.57424959967787e-07,2.88076276058696e-05
78977,"Popdc3",-1.97354418054484,7.55594393150417e-07,2.88076276058696e-05
100503659,"Cbarp",0.986130615617169,7.56964217564928e-07,2.88076276058696e-05
224116,"Muc20",1.93500228988428,7.91363382207282e-07,3.00066658064389e-05
18132,"Notch4",-2.60870058918446,7.94181012426545e-07,3.00178759537021e-05
271844,"Pla2g4f",1.99363800434572,7.96486215704889e-07,3.00178759537021e-05
75556,"Cfap161",-2.47407578653542,8.15372995546412e-07,3.0636839714836e-05
74230,"1700016K19Rik",-2.77463412468821,8.34086927290386e-07,3.1245599743104e-05
17756,"Map2",-1.45806701521364,8.44376843348795e-07,3.14416610800269e-05
100604,"Lrrc8c",2.15349451088523,8.41979143380323e-07,3.14416610800269e-05
16399,"Itga2b",-1.06172644206249,8.53436982734061e-07,3.16841664306374e-05
228662,"Btbd3",-1.1108993306336,8.61962258592485e-07,3.19054303872462e-05
236920,"Stard8",-0.996852716644172,8.76391795246088e-07,3.23432782120938e-05
209837,"Slc38a5",-3.35191595886344,8.99219051852523e-07,3.30875365322184e-05
20166,"Rtkn",0.887097777359185,9.10871625076755e-07,3.34174348114442e-05
17427,"Mns1",-3.58472073511522,9.14690814362212e-07,3.34588519359495e-05
54394,"Crlf3",-0.738786713141302,9.52348342397832e-07,3.47341827988323e-05
15531,"Ndst1",-1.08465686964775,9.56791593686575e-07,3.47942019025729e-05
