"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_3154215",-0.14453499091619,8.20690870097715,-0.661450768696491,0.528608397834249,0.720172324728038,-6.97541293426525
"ILMN_2658266",0.0817839016152249,7.30999648008015,0.661317249238747,0.528689272427465,0.720178693250682,-6.97550712090879
"ILMN_2732997",-0.158035275786478,7.70242078966792,-0.661275996028616,0.528714261619782,0.720178693250682,-6.97553621813818
"ILMN_1220786",0.086294371064052,7.29208466657485,0.661175595466793,0.528775082462122,0.720178693250682,-6.97560702719242
"ILMN_2733852",0.125218355446648,12.2178347492061,0.66112376170754,0.528806484110003,0.720178693250682,-6.97564358002471
"ILMN_2634169",-0.106626234872724,7.02741649380093,-0.661067169939406,0.528840769547179,0.720178693250682,-6.97568348527295
"ILMN_1221516",-0.127800611602456,7.20085101517331,-0.661031470158841,0.5288623985345,0.720178693250682,-6.97570865713964
"ILMN_2594746",0.112315368343558,8.07229838278621,0.660933266460799,0.528921898826675,0.72019708603257,-6.97577789421569
"ILMN_2737171",-0.102329836119204,7.26161048977663,-0.660872008813476,0.528959016104587,0.72019708603257,-6.97582107840191
"ILMN_1231405",0.125124091061217,8.93937179192035,0.660590846560089,0.529129398816916,0.720319145464838,-6.97601924099346
"ILMN_2647427",0.098805764597909,8.12252012471806,0.660540576973849,0.529159865475646,0.720319145464838,-6.97605466301743
"ILMN_3078143",0.120312447631894,7.26759743688654,0.660435962176071,0.52922327236801,0.720319145464838,-6.97612837125549
"ILMN_2683593",0.247070765054222,8.65720539676201,0.6604169848549,0.529234775001212,0.720319145464838,-6.97614174095922
"ILMN_2971946",0.29364282329213,11.2181169481887,0.660381181501597,0.529256476738172,0.720319145464838,-6.97616696383534
"ILMN_2904590",-0.157065415968252,7.42336781595978,-0.660093719987015,0.529430737747616,0.720482777003826,-6.97636943180883
"ILMN_2678641",0.130030400302021,7.15592880370677,0.660045703210727,0.52945984928283,0.720482777003826,-6.97640324387885
"ILMN_1246495",0.153946382931208,9.25424001771518,0.65990205080867,0.529546948544391,0.720544725227513,-6.9765043868539
"ILMN_2734969",-0.112567608396125,9.1431458955989,-0.659747765008858,0.529640504909644,0.720579576044907,-6.9766129948574
"ILMN_3050644",0.0812389697851428,7.08344526257746,0.659722681168816,0.529655716302353,0.720579576044907,-6.97663065025628
"ILMN_1224483",-0.0975274764525391,7.1877671029526,-0.659516305115058,0.52978087753525,0.720693280107019,-6.97677588657463
"ILMN_2626300",0.127014013716559,8.88902996368465,0.659301933136126,0.529910907425647,0.720732027911235,-6.97692670731012
