"","kidney_preneo_myc_1wk_batch1","kidney_preneo_myc_1wk_batch2_rep1","kidney_preneo_myc_1wk_batch2_rep2","kidney_preneo_myc_2wk_batch1","kidney_preneo_myc_2wk_batch2_rep1","kidney_preneo_myc_2wk_batch2_rep2","kidney_tumor_myc_4wk_batch1_rep1","kidney_tumor_myc_4wk_batch1_rep2","kidney_tumor_myc_4wk_batch2"
"ILMN_2896768",8.12460436106555,7.81529114003367,8.07312562001972,7.80684516618046,7.39037726148185,8.4395584847194,10.7418828363549,8.50294623824381,10.085610100918
"ILMN_2701582",11.0916559434196,10.6932661300438,10.7450271037819,10.2594934500986,12.10054848948,9.98931385677054,9.44537867144393,9.52523769072973,8.63901002267844
"ILMN_1230318",11.1450586448865,10.8792103995529,10.6460002823536,10.256974189572,11.7357466049516,9.88960449842774,9.22042981769829,9.17957890629699,8.54264157310442
"ILMN_2709864",8.78282734657163,8.90412329406303,8.67535090787733,9.03558280216053,7.69988453070242,8.920214079192,9.14578095763523,8.59306333643681,9.22221607811851
"ILMN_2692207",7.53170799894186,7.08152717555175,7.0479465256681,7.17867537133333,7.83016826678876,7.02915329646467,6.84567981654516,7.41176448803091,7.06388984096201
"ILMN_2847230",7.04803372085146,6.89245398756664,6.9392279571003,7.37371697859936,7.03553988904462,7.37018086418772,7.33140734351009,6.92330120020522,6.95194621301622
"ILMN_2629052",10.2771025831288,10.3004468725007,10.0900289627705,11.4493213649521,10.318852810872,10.5059276079563,7.62731295915412,10.7561816625713,10.7495858758047
"ILMN_3055904",8.51313040366109,8.49801369795841,8.76560585211174,9.16937649738967,9.5392840437933,9.00228462070608,7.8666962143681,8.28754435877326,8.23065216133303
"ILMN_1258688",10.3763174023826,10.842581935028,10.3047868284312,9.88167278957458,8.98356004428022,9.77686971407577,10.2383365979959,9.46784827478108,10.1744877896601
"ILMN_2947234",8.45957268365951,8.56576431640284,8.99016799658587,8.03959231783172,9.00446459636216,8.29753313694261,9.75891132805752,8.78822803697764,8.69093773917467
"ILMN_1232016",8.25146783987964,7.85308331344695,8.42222527704507,7.98625109501834,7.74339688173531,8.43865580570904,7.57541195462693,7.82007021989377,7.72131365651588
"ILMN_1215039",7.39846702353052,7.353369178249,7.34802902583058,7.50124430259943,7.69862156512589,7.99793110570044,7.05802635307321,7.523699689492,7.12895854160209
"ILMN_2645613",9.92253571613712,10.1110531858425,9.89058992046485,9.68656029067203,10.5410830605926,9.10432639065196,10.7547984212654,9.36900506279493,9.84294312294237
"ILMN_2731197",8.70941941080439,8.89262638855706,8.96762655505913,8.96865595996765,10.2666663422767,8.65643535470822,11.2723398244539,10.2760812639633,9.86363685916066
"ILMN_2704619",9.19502357104775,9.97336597672874,9.47921810026718,9.44447464163405,7.39502619558217,9.73327591811207,10.4115452701519,9.83232576343085,10.252937183106
"ILMN_2516266",10.8076711140212,10.8595784252893,10.5103186922632,10.6536683630586,10.2779343424278,10.7563900090783,11.8737299806848,11.3956503260092,11.4022195714846
"ILMN_2741601",6.30577657548679,6.25973009535177,6.4764816918,6.47048018298974,6.44607092518471,6.45563727782903,6.42853992530567,6.39451753706304,6.44233897775797
"ILMN_2986051",12.5700585428075,12.0372896454796,12.3184987746128,11.8508538832968,12.665280513446,11.2599748270892,12.5073031598686,11.7423672236292,12.0589241921228
"ILMN_2623735",11.6820708754824,11.1146506335461,11.4272536623049,11.0595364205268,11.8045892966009,10.2095598895151,10.3083024388346,10.5841349148097,10.8603856862641
"ILMN_1256103",11.2009358901696,10.8128494813186,10.7052725156416,10.5536253409295,10.0649342756449,10.3961684622068,7.31555368846514,8.35514971417584,9.38031315398528
"ILMN_2994977",7.63995619804832,7.0558109869199,7.11873080684483,6.78855439931904,7.45009760324121,7.11914630830989,6.84307375979712,6.52930776828779,6.72973697362678
"ILMN_1231939",7.81373608013037,8.31368092166257,8.20517969720859,8.14905785848994,8.30792621514806,8.08373910317819,8.69446453906354,7.41900236994434,8.02798255957374
"ILMN_2650557",7.24304930476906,7.0086614309224,7.17890937893895,6.8456001467505,6.95390304326826,7.07518167285733,7.4590755597292,6.99240822678694,7.16359583218243
"ILMN_2660028",8.72449751510761,8.90319125542401,8.93127459730945,9.11476071340288,8.80873441762505,8.87886489172801,9.81507130575228,9.07873575856088,9.4256186899695
"ILMN_3162084",6.39417005636576,6.79521195091753,6.7987713405417,6.53329977414889,6.96458465724251,6.81230497328583,9.15180383710557,7.1684006650249,7.13048360245477
