"ID","Symbol","logFC","P.Value","adj.P.Val"
19171,"Psmb10",2.47848153297751,5.91583148114428e-08,1.10767928311917e-05
212862,"Chpt1",-3.74302884740158,5.91729150146016e-08,1.10767928311917e-05
319191,"Hist1h2ai",4.88518624391605,6.11029973807878e-08,1.11612262590681e-05
67713,"Dnajc19",-3.06242988772452,6.1906640028524e-08,1.11684164288496e-05
18551,"Pcsk4",2.29455318264126,6.71928247068691e-08,1.1974253017579e-05
67880,"Dcxr",-2.83394860557177,7.65433696517383e-08,1.34762441050705e-05
75316,"Taf1d",2.03862263343748,8.1253545287662e-08,1.41352149677215e-05
76900,"Ssbp4",2.61825796782614,8.28073796743042e-08,1.4236049872713e-05
22337,"Vdr",-1.45744224572788,8.88260033436446e-08,1.50931905448916e-05
19123,"Proc",-3.58440882292759,1.02341039446125e-07,1.69944273798434e-05
114644,"Slc13a3",-3.25254728042316,1.015065194705e-07,1.69944273798434e-05
27219,"Sgk2",-2.30728437951362,1.03992477831297e-07,1.70746300960533e-05
170942,"Erdr1",4.84195697211383,1.18907813411662e-07,1.93066653042735e-05
28000,"Prpf19",1.87116524076611,1.22999769494215e-07,1.96330719223341e-05
276919,"Gemin4",1.93693905943563,1.23605188315523e-07,1.96330719223341e-05
22003,"Tpm1",2.36148689682393,1.25718545540255e-07,1.97540333976316e-05
18194,"Nsdhl",-2.29293996212489,1.27258934915328e-07,1.97833491055073e-05
16011,"Igfbp5",-2.25014249140762,1.34956209954465e-07,2.07591062743643e-05
11438,"Chrna4",-2.60654424232767,1.46491959708931e-07,2.22988229919439e-05
14600,"Ghr",-3.82714101162692,1.59463226483491e-07,2.40230528721984e-05
19041,"Ppl",2.81308961530993,1.62426381717405e-07,2.42197624085351e-05
84004,"Mcam",1.66759648560728,1.66610204621211e-07,2.45926759609067e-05
12972,"Cryz",-3.29946742205509,1.85233353802585e-07,2.70681499911718e-05
380683,"Sec14l3",-4.45862712865838,2.00718479472785e-07,2.90405855498594e-05
66570,"Cenpm",1.79102285509105,2.1613464233162e-07,3.06638400814753e-05
71911,"Bdh1",-2.51793180021452,2.14246073093716e-07,3.06638400814753e-05
319173,"Hist1h2af",4.8879681385784,2.19061979167408e-07,3.07803144382052e-05
233549,"Mogat2",-2.58490544360251,2.24659801828081e-07,3.12662255629881e-05
56520,"Nme4",2.03721397689131,2.31372194207524e-07,3.18966214524014e-05
29807,"Tpk1",-2.1401873694952,2.38400443779712e-07,3.23517415499917e-05
216725,"Adamts2",2.63116278220408,2.39101354095607e-07,3.23517415499917e-05
12829,"Col4a4",-2.22648086282756,2.46753416917507e-07,3.30808044166563e-05
17105,"Lyz2",3.96884151826209,2.51394946710624e-07,3.32630791096921e-05
70510,"Rnf167",-2.13756127987318,2.52665556776557e-07,3.32630791096921e-05
13681,"Eif4a1",1.94566710662644,2.67755484653091e-07,3.4934918725318e-05
27883,"Tango2",-2.05079735438012,2.75246944357073e-07,3.52329636760619e-05
268860,"Abat",-2.92676381066156,2.76458381896708e-07,3.52329636760619e-05
319168,"Hist1h2ah",4.6014144252885,2.77273032419566e-07,3.52329636760619e-05
20019,"Polr1a",2.25671493087516,2.85640772440421e-07,3.57436973943189e-05
70209,"Tmem143",-1.44472535718841,2.8618439712142e-07,3.57436973943189e-05
394432,"Ugt1a7c",-3.04511253411891,2.95314118257807e-07,3.65714000856046e-05
67432,"Hoga1",-2.21093000168612,2.99165977142193e-07,3.67370791930997e-05
22321,"Vars",3.13966560238759,3.04916595010539e-07,3.71312183574083e-05
22276,"Uros",-2.10807214483136,3.09460544849331e-07,3.73731152221758e-05
18573,"Pde1a",-1.68201652803015,3.24160634055452e-07,3.88275356184616e-05
20624,"Eftud2",1.76859377497657,3.33229592966518e-07,3.95893011546319e-05
21763,"Tex2",-2.10982439201347,3.44993705440023e-07,4.06563953031859e-05
107568,"Wwp1",-1.95913250334666,3.62139220317975e-07,4.23355234120525e-05
58799,"Crbn",-1.73944774819073,3.68007409611424e-07,4.2680097433744e-05
11745,"Anxa3",2.79202633873362,3.74276783093054e-07,4.2885988610015e-05
219189,"Vwa8",-1.45486559370894,3.7565226456456e-07,4.2885988610015e-05
20517,"Slc22a1",-1.89258319677146,3.95840061573871e-07,4.44954678444537e-05
68949,"Zfas1",3.09825475874793,3.93581911437745e-07,4.44954678444537e-05
107765,"Ankrd1",3.28835584936697,3.99767664900453e-07,4.45939304365673e-05
230603,"Ttc39a",2.6389596154211,4.13480713005531e-07,4.57741943874987e-05
226999,"Slc9a2",-1.95126419769814,4.19894225165997e-07,4.61346940778249e-05
26384,"Gnpda1",-1.89631591919155,4.42768539620399e-07,4.82849005184544e-05
19266,"Ptprd",-1.77443555144652,4.57522623340713e-07,4.94005220591465e-05
27280,"Phlda3",3.28023749760037,4.59759871350436e-07,4.94005220591465e-05
12560,"Cdh3",2.34424112460809,4.98073283077179e-07,5.27416296058465e-05
110198,"Akr7a5",-2.46900316783962,4.97699548671147e-07,5.27416296058465e-05
329910,"Acot11",-1.9796509469217,5.06996662783868e-07,5.33003038364076e-05
11443,"Chrnb1",2.16732159645366,5.1982114636438e-07,5.38733788072531e-05
66859,"Slc16a9",-3.56018910875668,5.16158453336791e-07,5.38733788072531e-05
20510,"Slc1a1",-2.03876724554701,5.31394656100935e-07,5.46850007718519e-05
20526,"Slc2a2",-2.54909306677844,5.67982297194997e-07,5.80414357266468e-05
19293,"Pvalb",-5.4708564672773,6.0819231563872e-07,6.17188493640876e-05
72657,"Selenoh",2.41758641480453,6.23955787972892e-07,6.28818339975715e-05
381633,"Gm1673",2.16783937408417,7.12678962986991e-07,7.13313540145815e-05
18816,"Serpinf2",-3.59055374099992,7.22161333513862e-07,7.17887317458372e-05
12144,"Blm",2.18419433625706,7.69367456518833e-07,7.54548096785886e-05
103175,"D630029K05Rik",-4.57378991852882,7.6682522474206e-07,7.54548096785886e-05
72685,"Dnajc6",-1.91526399478343,7.81533262616738e-07,7.61369704441226e-05
18534,"Pck1",-3.23421572437467,7.89990827260537e-07,7.64512315149551e-05
19049,"Ppp1r1b",-3.64588095300792,8.1588683028253e-07,7.84378569139383e-05
229487,"Gatb",-1.34582019671748,8.67565425943643e-07,8.28610037210095e-05
30045,"Dnajc12",-4.34087393350871,8.90172630087791e-07,8.39231783449864e-05
68440,"Dusp23",-1.78158078288803,8.89132217201925e-07,8.39231783449864e-05
30962,"Slc7a9",-1.9942959866649,9.00272103763613e-07,8.41280898397979e-05
246277,"Csad",-3.12757713155467,9.03860268586071e-07,8.41280898397979e-05
71819,"Kif23",3.00686071294956,9.31778706826601e-07,8.61777357142856e-05
319170,"Hist1h2an",5.66559563601434,9.42620051680011e-07,8.66321183345912e-05
18432,"Mybbp1a",2.10240060856377,9.6546753437288e-07,8.81773567486931e-05
105348,"Golm1",2.71940399072469,1.03704101194049e-06,9.41259646427725e-05
11936,"Fxyd2",-2.22605510986553,1.07617193706388e-06,9.41790476959443e-05
16591,"Kl",-4.33029814655048,1.08274002688829e-06,9.41790476959443e-05
55949,"Eef1b2",1.77698636866387,1.0455805884169e-06,9.41790476959443e-05
105887,"Ugt3a1",-6.57860295061971,1.07041534279429e-06,9.41790476959443e-05
107045,"Lars",1.72083113662426,1.05811253984866e-06,9.41790476959443e-05
210463,"Slc22a22",-5.76660279857117,1.08041203663465e-06,9.41790476959443e-05
226548,"Aph1a",-3.9969459294805,1.08225379951314e-06,9.41790476959443e-05
14450,"Gart",2.31745222360857,1.12138156792383e-06,9.69630109589995e-05
15122,"Hba-a1",-5.08725542166217,1.21103351222115e-06,0.000104099015965222
228608,"Smox",1.54729375648309,1.21855229678139e-06,0.000104132776098634
56379,"Kcnj1",-1.94322235583383,1.24165767064546e-06,0.000105490369425244
21987,"Tpd52l1",-1.79856515931842,1.32955753695622e-06,0.000112305342702551
20495,"Slc12a1",-3.10998857216277,1.38302976007591e-06,0.000116150654505686
75400,"Defb29",-2.686807132175,1.42319506376899e-06,0.000118840854096322
319176,"Hist2h2ac",-2.34639774690387,1.46539908247563e-06,0.00012166975450123
17242,"Mdk",-2.15693695999388,1.49485575311168e-06,0.000123414277515372
12236,"Bub1b",3.00379222249353,1.55248050948038e-06,0.000127451672387847
15233,"Hgd",-3.35429995457682,1.58279333294358e-06,0.000129214295945836
665433,"Hist1h2ap",4.69259079983893,1.61472046968046e-06,0.000131088390130225
29864,"Rnf11",-1.94571494601854,1.65008503855113e-06,0.000133219296510208
20682,"Sox9",3.61451777714019,1.74237791162161e-06,0.000139897628695201
56449,"Ybx3",2.56188728992426,1.75273117186264e-06,0.000139959894067917
16516,"Kcnj15",-1.94601117483668,1.82916235419358e-06,0.000145269290662124
12505,"Cd44",2.6911615044609,1.88336993676882e-06,0.000147966047774209
102570,"Slc22a13",-3.80301410144482,1.88093693051029e-06,0.000147966047774209
16622,"Klk1b5",-2.63265544345574,1.89413923421454e-06,0.000148016345612712
66116,"Nat8f1",-4.44408156485602,1.94700260605196e-06,0.000151338027033177
18984,"Por",-1.72095317199056,1.99499700075244e-06,0.000154248101439129
20917,"Suclg2",-1.7317725935022,2.09076760258564e-06,0.000160802036718863
11690,"Alox5ap",1.77857790472347,2.17200369241777e-06,0.00016617534009058
212503,"Paox",1.9707645626005,2.26081133339345e-06,0.000172068937577492
108017,"Fxyd4",-1.70863751320024,2.30378077490907e-06,0.00017443082105568
14734,"Gpc3",2.70190422590234,2.32503498270965e-06,0.000175132660836784
15361,"Hmga1",3.80008640354142,2.36215582564738e-06,0.000177016323488129
17110,"Lyz1",3.87373975424103,2.42403032486668e-06,0.00018003263224344
71952,"Riox1",2.00453014827898,2.4270463663832e-06,0.00018003263224344
16541,"Napsa",-3.65749476148947,2.495685793308e-06,0.000184189174230353
14245,"Lpin1",-2.02389103834385,2.53073172009798e-06,0.000184942937320903
66259,"Camk2n1",-1.46175387654228,2.53869208931586e-06,0.000184942937320903
68294,"Mfsd10",2.16887880235004,2.5438671321085e-06,0.000184942937320903
29870,"Gtse1",2.92419483053331,2.61319105030105e-06,0.000188397790825349
70979,"Fancd2os",-2.4217284986185,2.61717317029672e-06,0.000188397790825349
28200,"Dhrs4",-2.81359622134127,2.6406857230315e-06,0.000189158531718918
217995,"Heatr1",1.97151488569157,2.66330959104158e-06,0.000189848502701905
14423,"Galnt1",-1.60308692929685,2.69126790906473e-06,0.000190910184248364
13086,"Cyp2a4",-4.20789699351835,2.71504273339948e-06,0.000191666277599839
60525,"Acss2",-2.7977408417787,2.72947715845433e-06,0.000191758892867755
20810,"Srm",3.05071838245017,2.77979125025135e-06,0.000194359280095326
76459,"Car12",-1.94296009721928,2.90301354921442e-06,0.000202008271403192
20913,"Stxbp4",-1.78916168729571,2.92566174634001e-06,0.000202619408053396
83701,"Srrt",1.64034095679946,2.94847759910183e-06,0.000203236335639977
76654,"Upp2",-1.95661595800282,2.97845631060925e-06,0.000204338882943347
14793,"Cdca3",3.11129252235993,3.03140967955898e-06,0.000206999951623343
69123,"Eci3",-4.48360420579726,3.07457400026388e-06,0.000208970929608633
14121,"Fbp1",-3.98190895957448,3.14544733142751e-06,0.00021279824932477
53356,"Eif3g",1.42195489340114,3.19368225437608e-06,0.000214478578136263
93732,"Acox2",-3.4810562970827,3.21431660930963e-06,0.000214478578136263
207521,"Dtx4",1.88983938742297,3.20318516131028e-06,0.000214478578136263
55991,"Panx1",1.92724774323434,3.31656369016241e-06,0.000219298394589788
66522,"Pgpep1",-2.38677868590291,3.30160805582412e-06,0.000219298394589788
12630,"Cfi",4.50224499228224,3.38718787613761e-06,0.000222959353306301
12266,"C3",5.12289902324933,3.40257718878877e-06,0.00022296798412453
93674,"Nat8f3",-5.68001572935028,3.44144784395652e-06,0.000224508380998825
67876,"Coq10b",-2.77782966317026,3.55283712270279e-06,0.000230744928329137
66120,"Fkbp11",3.45386389872404,3.57711011582475e-06,0.00023129340762189
216456,"Gls2",1.89197213348863,3.62342982644367e-06,0.00023325629979657
210622,"Pamr1",2.16569735905245,3.70992414933769e-06,0.000236738522245727
244329,"Mcph1",1.91173880223072,3.70824377668056e-06,0.000236738522245727
20520,"Slc22a5",-2.0650205169842,3.76997613059858e-06,0.000239524613897552
80891,"Fcrls",3.03844622869073,3.79084482459833e-06,0.000239807858969071
70717,"Medag",2.40128884440416,3.92755314489158e-06,0.00024738506080302
12816,"Col12a1",2.54796994020415,3.96040719602203e-06,0.000248383821268111
67684,"Luc7l3",1.1619179021299,3.98673753291571e-06,0.000248966647728621
21859,"Timp3",-3.35361608132398,4.02945134322269e-06,0.000250563287142609
67863,"Slc25a11",-2.30023113770674,4.25511906491916e-06,0.000263474808879931
106840,"Unc119b",-1.80392778363066,4.35584875831998e-06,0.000268573915212362
228852,"Ppp1r16b",-2.41596561919017,4.39059597068043e-06,0.000269578903023333
22245,"Uck1",-1.853343170973,4.44912004532187e-06,0.000272029251976102
58210,"Sectm1b",-3.71510645949058,4.53506135459503e-06,0.000276128548227905
71985,"Acad10",-1.62343863390168,4.6276398730113e-06,0.000280596271636158
68774,"Ms4a6d",3.89275820971552,4.75705248861825e-06,0.000287251272794126
20533,"Slc4a1",-3.8523141640497,4.86477389304948e-06,0.000291348118439066
71780,"Isyna1",3.24791377663641,4.85221503453079e-06,0.000291348118439066
71449,"Eef1aknmt",1.58686547434529,4.95978996913308e-06,0.000295826166607925
11837,"Rplp0",2.7731569080215,5.01525003246752e-06,0.000297918084245723
17768,"Mthfd2",2.48430698919433,5.14178744674028e-06,0.000304198137486703
76987,"Hdhd2",-1.82509786126659,5.19901027634241e-06,0.000306343295033031
77462,"Tmem116",-2.07273025076269,5.24626973908193e-06,0.000307886504808049
54151,"Cyhr1",-1.50042978558053,5.39055367920227e-06,0.000315088643656731
77975,"Tmem50b",-1.2998452446276,5.5040234197307e-06,0.000320439419253087
27364,"Srr",2.37188511401143,5.61508089882103e-06,0.000325607845930443
170770,"Bbc3",3.16222081733664,5.77198655282063e-06,0.000333383555321612
384009,"Glipr2",2.24547153824336,5.98274892845174e-06,0.000344196496423092
100608,"Noc4l",1.68170369416733,6.01618567167999e-06,0.000344762828314744
192136,"Sugct",-4.2443226074443,6.12884797242435e-06,0.000349847091488426
108030,"Lin7a",-2.0818600876932,6.20109804813798e-06,0.000352593952441402
14368,"Fzd6",1.57364310041332,6.28042904331515e-06,0.000355720579883582
20448,"St6galnac4",1.98694791097994,6.65594176318601e-06,0.000375508077916496
76279,"Cyp2d26",-3.12126353823915,6.68118115775603e-06,0.000375508077916496
14199,"Fhl1",-1.69248629705077,6.76422474502215e-06,0.000376214209440643
68052,"Rps13",1.57729071149518,6.77098043405798e-06,0.000376214209440643
319278,"Shfl",3.41375749906245,6.74112545774619e-06,0.000376214209440643
100102,"Pcsk9",4.00441720588386,6.81665134869484e-06,0.000377317144539688
104318,"Csnk1d",1.47441423742843,6.9877318957011e-06,0.000385327268648604
13685,"Eif4ebp1",2.92955304573666,7.24936165579177e-06,0.000396760007026536
59020,"Pdzk1",-1.80489305840233,7.22986065956232e-06,0.000396760007026536
224045,"Eif2b5",1.38695786600924,7.42151941119691e-06,0.000404666653566494
19152,"Prtn3",2.90998292757135,7.54619212634228e-06,0.000409316828628691
98256,"Kmo",-2.91791575989482,7.5628237685449e-06,0.000409316828628691
70333,"Cd3eap",1.99774499161147,7.60963163154215e-06,0.000410330431851385
22599,"Slc6a20b",-4.0736905248498,7.74672235984469e-06,0.000416186962663274
30931,"Tor1a",-1.27150891419181,7.86496546985018e-06,0.000418368198997475
56089,"Ramp3",-1.9449612447706,7.8376669312851e-06,0.000418368198997475
70503,"Ddo",-1.90740842497005,7.87321253160238e-06,0.000418368198997475
56213,"Htra1",-2.13250732239105,7.9783461212074e-06,0.000422418738656535
106861,"Abhd3",-3.4661625205794,8.06034570927185e-06,0.000425219609565305
66809,"Krt20",4.63732915254032,8.1450890774936e-06,0.000428144556436741
14164,"Fgf1",-2.75793580456099,8.40121621062998e-06,0.000438776397728822
22063,"Trpc1",-1.59343882576965,8.40740377499967e-06,0.000438776397728822
70549,"Tln2",-1.9751798998305,8.78073704065511e-06,0.000456629574288588
242509,"Bnc2",-1.59094591246934,8.83489225140881e-06,0.000457816597410769
12822,"Col18a1",1.43791696961023,8.99738495307472e-06,0.000464589350951523
103694,"Tmed4",-2.3959241327053,9.05121254638407e-06,0.000464739034554237
231655,"Oasl1",2.36697757128489,9.06389001902126e-06,0.000464739034554237
23918,"Impdh2",2.75086890483487,9.14103240901209e-06,0.00046705561745767
68526,"Gpr155",-1.82417325033401,9.20580137613669e-06,0.000468726047071378
68971,"Tamm41",1.23017899535615,9.5282624792064e-06,0.000483460068085566
114663,"Impa2",1.95014063870994,9.5840621183051e-06,0.000484608649601358
76051,"Ganc",-1.63737131889765,9.84040476709784e-06,0.000495854602971037
100163,"Pafah2",-1.25611304931362,1.02453611835285e-05,0.000510974276364854
239606,"Slc2a13",-1.94455830519078,1.01901213806695e-05,0.000510974276364854
266620,"Defb36",3.07230002137467,1.02104041049586e-05,0.000510974276364854
11522,"Adh1",-3.94325017681983,1.04670087424123e-05,0.000511784763391502
68371,"Pbld1",-3.54788278886414,1.03177192582616e-05,0.000511784763391502
71982,"Snx10",2.89679400612616,1.04064269969097e-05,0.000511784763391502
75512,"Gpx6",-2.04836477225165,1.04717473656374e-05,0.000511784763391502
223626,"Them6",2.46418346813074,1.03624744995951e-05,0.000511784763391502
320685,"Dctd",2.6330704169508,1.03861263603065e-05,0.000511784763391502
11545,"Parp1",1.43678005999088,1.05441179447908e-05,0.000513134285885579
109342,"Slc5a10",-3.52659301610099,1.05695900945432e-05,0.000513134285885579
56078,"Car5b",-1.42563031237743,1.06882426110086e-05,0.000517176454551885
16819,"Lcn2",6.18085421172492,1.10410731637984e-05,0.000530781802136333
19250,"Ptpn14",1.67252514450122,1.10420630842021e-05,0.000530781802136333
16548,"Khk",-2.1519631101774,1.11911562366055e-05,0.000536184806837758
142681,"Slc34a3",-3.56958689046847,1.13887696414865e-05,0.000543869577683143
232086,"Tmem150a",-1.94433131925577,1.15109110376703e-05,0.000547911866428263
12070,"Bex3",2.07195578226868,1.15827534308526e-05,0.000549541480146264
56505,"Ruvbl1",1.50812738406138,1.16529812897829e-05,0.000551084192840121
52033,"Pbk",3.74326815042576,1.18451862610133e-05,0.000558366796232864
19731,"Rgl1",-2.21559900087916,1.18967210673907e-05,0.000558992877677749
11656,"Alas2",-3.04602759978203,1.19677481023705e-05,0.000560527894294678
192201,"Wfdc15b",-3.25945179478517,1.20268106407438e-05,0.000561494517230638
13710,"Elf3",2.05602472067217,1.24425746531298e-05,0.000579055233777661
22129,"Ttc3",1.22227122144916,1.27411050105598e-05,0.000591065928632731
12739,"Cldn3",3.55629945528393,1.28773934133718e-05,0.000595497942878488
53972,"Ngef",-1.47638448776333,1.31465042640241e-05,0.000606024816435912
320343,"Lypd6",-1.72254670073835,1.35696931997844e-05,0.000623565807322168
26562,"Ncdn",1.58876435517682,1.37169379208181e-05,0.000626392543240361
27366,"Txnl4a",1.2256983014957,1.36925298272855e-05,0.000626392543240361
217203,"Tmem106a",-2.78818938222825,1.39019430349999e-05,0.000632863219845651
17306,"Sypl2",-3.91529784183468,1.40069402527321e-05,0.000635662788550229
12262,"C1qc",2.78942456579227,1.41085934874888e-05,0.000636323693310722
14825,"Cxcl1",4.66667509474734,1.40834883563555e-05,0.000636323693310722
243755,"Slc13a4",-2.90386542349314,1.44737040695686e-05,0.000650782269441863
13537,"Dusp2",1.81042831790145,1.46107530805273e-05,0.000654929247747687
13480,"Dpm1",-1.13762886223188,1.4803812863272e-05,0.000661553875752274
74147,"Ehhadh",-2.68511732218817,1.5180032912365e-05,0.000676298234598748
56412,"Noa1",1.0356816959291,1.53388400569313e-05,0.000681296260644186
68631,"Cryl1",-2.47905423249296,1.55326534974335e-05,0.000687814138054532
68151,"Wls",-1.47587552642497,1.5647768082874e-05,0.000690818232613408
27410,"Abca3",-1.75651203172245,1.58324085532908e-05,0.000694771730298013
101831,"Faap24",1.55811831661378,1.57939248740456e-05,0.000694771730298013
20103,"Rps5",1.6478149504982,1.59094041519092e-05,0.00069606024811931
12837,"Col8a1",2.56806068629278,1.60030713712149e-05,0.000696730933459232
109901,"Cela1",-2.56511201556326,1.60200912641006e-05,0.000696730933459232
67171,"Dram2",-1.59806958456682,1.62860966924238e-05,0.000706198014737059
116972,"Fam57a",1.45709961659842,1.63767403943786e-05,0.000708027536636255
104662,"Tsr1",-2.40372131554749,1.64775093860653e-05,0.000710282727606407
108912,"Cdca2",2.77692802802311,1.67135839363231e-05,0.000718340006063203
14854,"Gss",-2.8938579713322,1.6824684329955e-05,0.000720994463676341
212933,"Pm20d1",-2.5258606935751,1.69793483410633e-05,0.000725494787450168
20449,"St8sia1",-2.4009548868365,1.70311026008782e-05,0.000725584554829833
56727,"Miox",-4.91615736224638,1.7114622711714e-05,0.000727023202576384
114664,"Hsd17b11",-3.35948414714588,1.72841330003213e-05,0.00073209575517013
17449,"Mdh1",-2.94055845873624,1.76073034254089e-05,0.000743362776957924
108176,"Npm3-ps1",2.03819045682785,1.76518773423937e-05,0.000743362776957924
14537,"Gcnt1",-3.08093590633845,1.77637918953565e-05,0.000744456585082268
68147,"Gar1",2.34318260055507,1.78306853335245e-05,0.000744456585082268
99571,"Fgg",3.97002507977833,1.77824441780952e-05,0.000744456585082268
