"","lung_tumor_myckras_rep1","lung_tumor_myckras_rep2","lung_tumor_myckras_rep3","lung_tumor_myckras_rep4"
"ILMN_1226709",10.1568889143707,10.1500804502267,9.98013065004321,9.904079487442
"ILMN_2853744",11.9866686887201,12.1102365591536,12.0671423131845,11.872167443285
"ILMN_2668001",11.291519673021,11.5283655879149,11.2450215505442,11.2744982757594
"ILMN_1229256",7.32463061526719,6.83114887121932,6.95978464235596,7.22125480398539
"ILMN_2635718",7.50290637286879,7.55372527841731,7.39325637174838,7.16729268863431
"ILMN_2729861",11.7971852768412,11.6896158511574,11.4835135050194,11.6951929415536
"ILMN_2644587",12.8038448038132,12.9585447860238,12.9057301496144,12.8154395874429
"ILMN_2876482",10.2209979609214,10.3890935219045,10.2356926599766,10.2756298484261
"ILMN_2755803",9.73499533698827,9.98962511391974,9.94349466245882,9.73125538131039
"ILMN_2653842",7.42032870250135,7.90745403831862,7.56581610710089,7.85241246611891
"ILMN_2692853",8.6594273514393,8.86110629692746,9.33372840021305,8.70658235270356
"ILMN_2713004",9.00341249946263,8.9531961121021,8.44659225432078,8.78944194533745
"ILMN_2590605",7.63072216210384,7.45007712017369,7.46505616783118,7.2460279805281
"ILMN_1259385",7.06934906393361,7.60413620492788,7.34215802624426,7.3041231193469
"ILMN_1242188",7.45738087907254,7.13673483798045,7.07614752802251,7.31086835459897
"ILMN_1244956",7.65745243980235,7.2819879653519,7.61355927778826,7.89903586867236
"ILMN_2598834",7.21243558766172,7.24198314969433,7.08321336824898,7.14194745831562
"ILMN_3143920",7.61615825244346,7.48386614981505,7.34313018339218,7.26997404281667
"ILMN_3065921",7.11286300007333,7.29714555193039,7.47482132701497,7.08845700348623
"ILMN_1224551",7.38898593437015,7.52867386815282,7.98432944476188,7.55564362859809
"ILMN_2940358",9.41253015362232,9.71295682169755,9.0980156287718,9.88281974575914
"ILMN_1259185",7.78148266524903,8.03037401593979,7.98277972064729,7.99339839615847
"ILMN_2803004",9.52173537937758,10.2531605348209,9.53031488547843,9.98195965300852
"ILMN_2678598",7.12873546180639,7.10200848893449,7.07307041961431,6.99166355768535
"ILMN_3151503",9.18558009583501,9.57036568169301,9.14279313183048,8.95431446983437
"ILMN_2725882",7.67769762231789,8.09295529970608,7.84443116336734,7.69403135018564
"ILMN_2741629",7.21042783040149,6.95215881074705,7.15816785042806,7.12886431700718
"ILMN_1256423",7.37003346932943,7.0778171208959,7.24433410078605,7.20518232622864
"ILMN_2768482",7.41795797119535,7.3554061600702,7.45522446058794,7.45809896955461
"ILMN_2676524",7.18933040061491,7.15184106293076,7.51170324555693,7.5618607083726
"ILMN_2681221",12.3621801382002,12.1156390942843,12.3857899540743,11.9276923272954
"ILMN_2659716",7.38202953536233,7.20169511560298,7.2662594860172,7.28320413449679
"ILMN_1219466",8.31072637522212,8.43854497261425,9.03158059983366,8.71330058652693
"ILMN_1245780",7.59142884418625,7.18586654531133,7.21292189619567,7.10630120331773
"ILMN_1229340",8.34332453623614,9.03228684492023,8.34451784392747,8.81800290621589
"ILMN_3163255",8.1887124646647,7.68470479548379,10.5343880018694,9.64448723082495
"ILMN_2680601",6.8837124479692,7.13359178016021,7.78004757606187,8.04548665635946
"ILMN_1254634",11.8048671081037,11.3540048249601,11.6400415344257,11.7267822671339
"ILMN_3160140",7.48778979983426,7.30360953211888,7.04575966138268,7.18447247232598
"ILMN_2742667",8.02441249340319,8.54424000644166,8.03934748287735,8.56379210712418
"ILMN_2776431",8.9153752435831,7.82017896241519,8.91596338425339,8.46014868935794
"ILMN_2619620",10.2446091199992,8.89671081572611,10.4039773153267,9.50003268805555
"ILMN_1225373",11.6367152392454,11.6741232881918,11.7505421302676,11.454019699377
"ILMN_2715840",10.0812920203082,9.01194353224274,10.1985447988306,9.53929211850278
"ILMN_2612990",6.82217246147618,6.84784035563071,6.84278245858088,7.09163372672777
"ILMN_1226829",9.00028174886153,9.03177872785678,9.16603751625578,9.3579368185852
"ILMN_2722108",7.4980513660353,7.12010824932256,7.50942863678163,7.24804615124974
"ILMN_1232458",7.52564314914525,7.4949555598934,7.41436812512545,7.43567026093655
"ILMN_2863849",7.68470479548379,7.25900760764461,7.25142323405625,7.38677861994846
"ILMN_2760318",7.25390656219881,7.16791986555194,7.25006150271722,7.38216466851413
"ILMN_2593034",7.19241611646998,7.45638008561017,7.13769563121477,7.13381651151613
"ILMN_1252584",6.96116025813664,7.3442404185779,7.94719858426206,7.59933174295629
"ILMN_2738122",7.35749702281427,7.02894204332241,6.65839002307018,7.12518742624738
"ILMN_2980073",7.12357179375358,6.98555735370211,7.25234019814071,7.02990834948103
"ILMN_1255190",8.53174696194314,8.38968510997076,7.68606274989541,8.00341249946263
"ILMN_2728796",7.53250203825161,8.33237228005635,7.36293008205487,7.74470772228107
"ILMN_2667269",7.20899635859037,6.98260148472291,6.73080975466246,7.37436029230464
"ILMN_1257046",7.3202082342689,7.0172259960447,7.21176664565341,6.85163193479309
"ILMN_2612895",9.76119799485322,9.14997728466137,7.6724253419715,7.49232890684748
"ILMN_2717814",7.2694189297411,7.24483950114555,7.2431144651231,7.32502431019142
"ILMN_3152389",7.31015831794782,7.85280257348186,7.48859333383541,7.4589960803213
"ILMN_3114339",7.22037832769523,7.60051693719963,7.00415022629087,7.41642809972241
"ILMN_2748392",7.35595668096557,7.05947966489564,6.96931456468296,7.07567969556357
"ILMN_1216046",8.40197278106657,8.2319711391628,8.34124082053875,7.7858611057596
"ILMN_2994631",7.84103355846357,7.85338753681181,7.94145115227269,7.59856433340461
"ILMN_1227218",11.8055650353906,11.756181006213,11.4208418478735,11.7971852768412
"ILMN_1245335",8.93696913198871,8.75543008054869,8.96947646211977,9.31382544630052
"ILMN_2712668",10.0789805191268,10.8083759999947,9.62258952592532,10.0609154261732
"ILMN_2760468",7.23637302663415,7.22602075748044,7.34695688937888,7.5042727849572
"ILMN_1225348",11.681499228694,11.4644946986508,11.671270148967,11.7831491640749
"ILMN_2991960",6.9901748910737,6.96376309644273,6.93597532485155,7.15171424374635
"ILMN_2747721",6.94500481572,7.16062779666161,6.92940636977149,7.35402893805439
"ILMN_3158659",8.39145842004967,8.13037750416506,8.15911448004639,8.47833988106208
"ILMN_1249433",7.35749702281427,7.126317293423,7.34132422697572,7.53729121305382
"ILMN_2678211",10.2141331553829,9.69398780632952,9.953878140688,10.6564304499113
"ILMN_2759484",13.8869688693094,12.793021542059,12.220450128103,12.6453530544061
"ILMN_2987394",7.27076252046605,7.2556187498396,7.20899635859037,7.18716646584459
"ILMN_2733277",8.86110629692746,9.33115488076144,9.41503529789923,9.45123687401376
"ILMN_1228060",7.48084067939539,7.21292189619567,7.63335855063711,7.50193667768127
"ILMN_2742244",7.64750339754455,8.10592487298652,8.06059461527606,8.04996763492807
"ILMN_2748742",7.7853707267471,8.1527601687754,8.02607382703117,7.76578335115538
"ILMN_2605566",8.22722483461828,8.13204982138589,8.22580994062354,8.16666523894805
"ILMN_1212759",8.53342707686516,8.63264311115569,8.65763107407479,8.36355987064737
"ILMN_2685222",7.61116315656525,7.64966036296621,7.79583674093365,7.56900112800799
"ILMN_2635377",8.66595763451472,8.95976653340261,9.19178408230278,8.74781535092126
"ILMN_2733026",9.48300327695235,9.66653470366079,9.40440982275047,9.43005392595838
"ILMN_1256807",7.40955004813987,7.61107091853435,7.41642809972241,7.27873982655011
"ILMN_2618831",7.50290637286879,7.82153484142673,7.86832099606238,7.98406236968644
"ILMN_3102795",7.17220871247797,7.06699731796871,7.0658873066912,6.95862521084777
"ILMN_1232766",11.0400799121539,10.9285692647062,10.3296071612585,11.2318811647301
"ILMN_2833243",10.2084706214647,10.1959949850021,9.57525559607354,9.94365032707046
"ILMN_2647961",7.34706765716587,7.35760698432659,7.40997426104134,7.20756346503256
"ILMN_1245842",9.91296416287041,10.3275035242505,10.505817755312,10.1384238063931
"ILMN_2708357",9.05659538189115,9.69774949833136,10.0180349619897,9.6261995498458
"ILMN_1245892",8.3972735315025,8.14137275572899,8.23670188008737,8.01966022066496
"ILMN_2864393",10.2301480623235,10.2838624649727,10.2306434469218,10.3666432328219
"ILMN_2625047",9.77172673535771,10.6684750694913,10.5551223295713,10.7567960568382
"ILMN_1255006",7.60617384471703,7.86472782756816,7.46081422176028,7.97878194866515
"ILMN_1251852",8.05304343694003,7.68347715641428,8.24158102133874,7.91083008129657
"ILMN_2679390",7.36081965625657,7.25213319267179,7.3579368185852,7.42532082275988
"ILMN_2911128",7.31667751133136,7.6279897843157,7.24216183743572,7.50858711208948
"ILMN_3049559",11.9810900505026,10.6154457253048,11.9194406468435,11.0400799121539
"ILMN_2782794",6.8682824073996,7.09569370744367,8.56875180921905,8.00495778021114
"ILMN_2655429",10.2426456722926,10.1995496614704,10.2295398577395,10.5538812396125
"ILMN_2667055",7.33901486825008,7.56233783740459,7.42219620106024,7.39325637174838
"ILMN_3041258",7.69785807205304,7.98726401207254,8.30476484638016,8.18430199320698
"ILMN_3116014",8.76874259928788,9.10256628049456,9.03128766508004,9.11600274300784
"ILMN_2642091",7.23338000651397,7.02375435329942,7.09691277041116,6.97341037703826
"ILMN_1247603",10.1464970801433,9.97371530123913,10.4164940759258,10.1621001796352
"ILMN_1255438",10.7106396447243,10.7467977098207,10.1928321829331,10.1949799502061
"ILMN_1222184",7.67569245580235,7.69331270844532,7.28690424402748,7.55041011726089
"ILMN_2592779",9.2188053803736,9.64153248208281,8.87498134765377,9.38588261763883
"ILMN_1246060",9.11881132812691,9.47333792709973,8.96157630450548,9.22961495860008
"ILMN_2595052",7.62835440049023,7.4949555598934,7.43389835624572,7.41642809972241
"ILMN_1216720",7.6172378647461,8.29131461622964,7.8499132779823,9.61414618126729
"ILMN_2798129",8.04553784873663,8.93871583653563,8.61731822909445,10.8331865903896
"ILMN_1246488",8.38156998794475,8.07152940073144,7.84443116336734,8.07828426086281
"ILMN_2636303",7.93472288939973,7.91423562233191,7.6746115952932,7.88617287201958
"ILMN_1222806",8.64580476577622,8.71433138981524,8.60919028335059,8.65509462883712
"ILMN_2942883",7.3352786866695,7.33695280016051,7.34313018339218,7.26062555606823
"ILMN_3132223",8.64403651538472,8.77320103518227,8.86531764368689,8.52640142598755
"ILMN_3055445",7.42532082275988,7.45507030728796,8.01896514691819,7.46520925787333
"ILMN_2636990",7.40245252448011,7.27850753656194,7.2976901003506,7.26514618231365
"ILMN_2647313",11.5166849493096,11.1020741226655,11.096093311156,11.1928938122053
"ILMN_2718208",7.62411003576299,7.57997584318738,7.43723190103948,7.62413288834678
"ILMN_2732604",7.42406128535789,7.37910756556115,7.35215380374896,7.47684744214455
"ILMN_2601072",7.29588370273057,7.21425840003471,7.11139653182856,7.15424851173962
"ILMN_1245312",7.78389858882254,7.56233783740459,7.70152306657443,7.61245387017484
"ILMN_2964996",7.85488785795386,8.27642978218466,7.54486786362418,7.76167588388884
"ILMN_1250037",8.19973368260729,7.95022780882566,8.11804884288877,8.24513671279055
"ILMN_1243875",9.88002349541123,9.85171976565147,9.37387111416003,9.84295919567036
"ILMN_2595441",7.64268352359383,7.39180745159594,7.6030235508356,7.29335668847783
"ILMN_1220865",6.82495874052852,6.97892491715609,6.96137734077643,6.87747586653443
"ILMN_2684575",8.83888875478618,8.88596323198923,8.88249021340207,8.64655871015455
"ILMN_3074610",7.11718853539671,7.13359178016021,8.97646567312418,8.79391822945675
"ILMN_3153624",7.02842411294855,7.18195974124854,7.19272432537134,7.16314646881125
"ILMN_1236298",7.40721464489272,7.45638008561017,7.36997896115748,7.51793999108709
"ILMN_2773862",9.93090362223375,10.1009620481325,9.56583395329235,9.83010911951212
"ILMN_2675740",9.10905524215063,9.31821796904348,9.30628958533607,8.97781654059403
"ILMN_2664841",7.05650224442989,7.1568415245884,7.03435191916774,6.6735740901124
"ILMN_2874836",7.04575966138268,7.11764310138909,7.04722617893171,7.04340329253982
"ILMN_2658072",7.2981771537197,7.2747275727873,7.16791986555194,7.32659801641878
"ILMN_1220520",7.10617031694514,6.68097480151288,6.84666568189974,7.06022306088117
"ILMN_2681690",7.41063684408438,7.49872457303496,7.62049477294806,7.40386417660679
"ILMN_1236727",7.2309210881379,7.12518742624738,7.33438503117618,7.21565433148459
"ILMN_1224929",7.26664015593085,7.14758653982103,7.0138111666841,7.14590031195119
"ILMN_2858121",7.28794319229146,7.01576348736988,7.16094287125302,6.77861105792975
"ILMN_2709810",7.08327986261633,7.3931759143488,7.36637686075028,7.2821038351649
"ILMN_2632647",6.88821050997488,6.81838245504116,6.80968775348875,6.98804555627671
"ILMN_2601639",13.2833081489901,13.3802834906538,13.2808133530701,13.0548183832361
"ILMN_2673441",7.93994645245869,8.33675758699081,8.41043810112131,7.72274350482098
"ILMN_2850198",7.54298347175607,7.33418947022496,7.21176664565341,7.36850646150769
"ILMN_2697279",8.08440979820633,8.00102107793706,8.26442793861713,7.8886291071172
"ILMN_1229435",8.21747308414075,7.93851369475968,8.29866404271525,7.95779129353423
"ILMN_2711570",10.8083759999947,10.9333540974918,11.0054140238574,10.8781179865232
"ILMN_2716247",10.4277580516808,10.5719096299463,10.1153281933712,10.4587846687414
"ILMN_3162465",9.07699926181142,9.39120330512412,9.02703341354178,8.93652752444271
"ILMN_2650775",9.46504340959435,9.54815963842313,10.041094419011,9.45123687401376
"ILMN_1218014",9.66174470166692,9.52991852812032,10.6154457253048,9.64845870194996
"ILMN_1241721",7.16992500144231,7.126317293423,7.12673673310506,7.01541505238669
"ILMN_2680903",8.33685519687748,8.21589696435446,8.52640142598755,8.39424831092007
"ILMN_2843349",7.74701808476142,7.49072555032395,7.34789814459601,7.32077234893752
"ILMN_1229468",8.1396792452264,8.22312686562386,7.42726045774302,7.72891961714149
"ILMN_1255047",7.88134342732047,7.64552334227884,7.40474243255964,7.38677861994846
"ILMN_2707245",8.51995561523682,8.66217879074523,8.46885310474965,8.66511381033524
"ILMN_2708150",9.81433211536842,9.98248561956276,10.0271371144043,10.1064034500347
"ILMN_3153225",10.0400413725135,10.1576627272084,10.0472687879663,10.0303912599595
"ILMN_2721748",9.56856182312297,9.82696054190594,10.5338042250057,9.94086413904957
"ILMN_3074279",8.31123743560051,8.13596574242734,9.02427396254,8.03871326715764
"ILMN_1215898",9.63538937329146,9.68115054704128,9.43711483664924,9.36386097672953
"ILMN_2736471",7.50789372299403,7.50021946484393,7.3189381692012,8.47053178116166
"ILMN_2882473",9.16702605586034,9.61027512064287,9.28165478779247,9.59276652008935
"ILMN_1229035",8.46548988076573,8.54735246214341,8.51293794347466,8.55341330543765
"ILMN_1254684",8.66309106506755,8.89123309610651,8.67354096595571,8.70512476313394
"ILMN_1213805",6.907904634103,7.12010824932256,6.88275766570719,7.07189805502115
"ILMN_1227404",7.87123146340094,7.81342047236508,7.75563871022048,7.79407058551256
"ILMN_2594846",7.20634285914657,7.25100893012995,7.65138810135671,7.27099606074028
"ILMN_2937375",7.16493834390853,6.87144325493413,6.97290800840808,7.10384510566142
"ILMN_2937379",7.39161952202533,7.04514532741546,7.16094287125302,7.10986329406886
"ILMN_2877835",7.33778912897423,7.11087476146451,6.89890364909389,7.18716646584459
"ILMN_2694758",8.83758851473561,8.76679804301638,8.85613369186093,8.70658235270356
"ILMN_1217943",9.23490722262016,9.24586462265657,9.72979066229075,10.3126206490278
"ILMN_2800813",7.13558104084534,7.06275449035764,6.93132848489379,6.98712186762778
"ILMN_1220084",7.69705443295645,7.54046711442385,7.56999797252765,7.38898593437015
"ILMN_2915898",7.05093696522523,7.22526769863566,6.89413565589759,6.99378756313484
"ILMN_2664327",7.14968361920577,7.2053045315602,7.23445820921045,7.05168477503156
"ILMN_3157530",7.77231457392165,7.81979988598874,7.80413102118332,7.59044670310419
"ILMN_2719650",7.12214853896226,7.05697633617822,6.82081718186417,7.23224102879803
"ILMN_1246201",9.07850109587043,9.17934931525126,9.36336822496034,8.65509462883712
"ILMN_2752030",7.39967846915294,6.96260685912106,7.0720990994809,7.00811343581432
"ILMN_2762672",7.18161816839582,7.33606018139058,7.11243950678155,7.45986702550738
"ILMN_2603539",7.61116315656525,7.74556928996322,7.8219333869805,7.49383043697406
"ILMN_1217815",7.18812518025554,7.00702726689397,7.15174594958759,7.32777717058405
"ILMN_3074710",7.41922284601085,7.59343781119616,7.51776779508047,7.34004479809138
"ILMN_3153753",9.07392397145774,8.64624367684379,9.17703015712242,8.74127736740769
"ILMN_2702286",7.57563378469642,7.16176174330467,7.65315856827349,7.36262878160191
"ILMN_3123491",7.56042837376685,7.74556928996322,8.07208234684595,7.80364681408332
"ILMN_3047749",6.87954496101976,7.17330236164463,7.16973713829459,7.50051825741831
"ILMN_2638958",8.9331558145656,8.85772834591153,8.09234422267642,8.5544449586934
"ILMN_2761247",9.57587010225185,9.05097946480665,9.45016091141544,8.84183949493225
"ILMN_2998313",9.93794387005289,11.4440442708262,9.86273420547887,11.6389364486664
"ILMN_2861743",7.30802610887405,7.33881993392135,7.41436812512545,7.39006144883839
"ILMN_1249670",12.1208514269422,12.2100586770537,11.8765936836221,11.8600224288374
"ILMN_2827729",7.1568415245884,6.92711126517602,6.87973639382405,7.16729268863431
"ILMN_2744927",7.35909064501474,7.20432659894124,6.99375218865641,6.67065624911844
"ILMN_3101815",7.32294213338184,7.23290054654249,7.0483506357335,7.11445812760095
"ILMN_3028637",8.06590413141747,7.40298538568061,7.40157287298906,7.16522106822094
"ILMN_2776007",7.10741325831374,7.10728247279639,7.20077602591089,7.21910800346134
"ILMN_1235390",7.05093696522523,7.13266037714729,6.90147031982427,6.90369359036423
"ILMN_2804261",7.30802610887405,7.57116008792743,7.27903013644965,7.42195960964076
"ILMN_1232081",7.80546175336016,8.19816875424598,7.50536498359504,7.413310585831
"ILMN_2856697",11.4094539200702,11.0174261051151,10.6773893165014,11.2077083434072
"ILMN_1215681",13.248525237506,13.1102589927761,13.4401675968688,13.2180920736219
"ILMN_2693205",8.01161164329657,8.15363119410166,7.34313018339218,7.50710087002861
"ILMN_2592901",7.09374766278567,7.07581337746145,6.94251450533924,7.03854180963384
"ILMN_1246573",7.26409068046857,8.22110372536788,7.91180391359543,7.53729121305382
"ILMN_1249022",7.37978447405238,7.33326718280096,7.51461543866691,7.19936561685798
"ILMN_2861176",10.7479857618562,11.1788165500696,10.859180475057,10.9732489204838
"ILMN_1248535",7.55372527841731,7.64552334227884,7.89015025552066,7.60890162541438
"ILMN_1232231",7.09153455993415,7.0778171208959,7.5588033402543,7.25797705856398
"ILMN_2603760",7.30802610887405,7.10381232942885,7.36997896115748,7.02990834948103
"ILMN_1216590",7.42295828736629,7.66444728454797,7.44190670454224,7.29553937040683
"ILMN_1218668",7.91990613144777,8.51771859244619,7.855900179937,8.18747579817299
"ILMN_2771956",11.977702526161,11.6367152392454,11.3998853736562,11.3880744806099
"ILMN_1228287",11.78890181813,11.4769834697966,11.2959643937323,11.2638816874881
"ILMN_2944939",10.5568532751375,11.0364140416918,11.3475037226755,11.3325051522715
"ILMN_1220441",7.17629783646256,6.80683152814584,7.39242476216655,7.12360412414095
"ILMN_2618525",6.98021099641796,7.0172259960447,7.11139653182856,7.13884773911699
"ILMN_2596479",7.41428883656282,7.50553866625833,7.62168560672668,7.59044670310419
"ILMN_1236009",7.03018431811865,7.34037867155228,6.8682824073996,7.26420799659313
"ILMN_3044195",7.67569245580235,7.88157285747403,8.04131691582944,7.41204051455165
"ILMN_1222123",8.71613352524624,9.29724587892675,9.34185235579577,8.70106815931372
"ILMN_3119478",8.07507797368503,8.30018093691177,8.04688526134401,7.96452137389724
"ILMN_3135323",7.93040471071231,7.86725943156332,7.70919153665276,7.80765679373248
"ILMN_2765196",8.73749030723344,8.97706522076258,8.77394277012773,9.0117950650469
"ILMN_2810963",11.4046027457796,10.934787379537,11.8833210636645,11.9232462293874
"ILMN_1242310",8.02852771389943,8.40387748750495,7.89371865366248,8.01531050547981
"ILMN_2846803",8.77476647305246,8.33951600704082,8.79367442629616,8.66997014203607
"ILMN_1256263",8.61103632775233,8.26680117835442,8.77988347493664,8.39600264073358
"ILMN_2728034",8.9062423643359,9.17810459316819,9.56478660312283,9.35027622907667
"ILMN_2766604",7.67410397321369,6.95405087008826,6.95346896222885,6.73902109670445
"ILMN_3131302",7.43624305859977,7.22225152626911,7.3391819338563,7.28869307877729
"ILMN_1220834",11.5803704639024,11.0548205025355,10.7802834387324,11.0570144260749
"ILMN_2758338",7.77334529129127,7.4371538591681,7.49330507917572,7.54346688385042
"ILMN_3113639",11.442363632537,11.6915745115914,11.8178130943518,11.5134993814407
"ILMN_2648661",11.6682340517092,10.9760180871086,11.7649363654601,11.3294389831313
"ILMN_2773113",11.0340638466641,10.1395353649981,11.0548205025355,10.5383859915123
"ILMN_3115281",8.40909918521612,7.97618818615266,8.26516083662571,7.95184929572248
"ILMN_2981550",9.81853224946297,9.70717576355247,9.30502145728951,9.38679208942139
"ILMN_2758502",7.69477139472965,7.99629693668737,7.70628015884916,7.96935054346124
"ILMN_3160190",7.19056547905768,7.04008419427262,6.8812669424939,7.19598729802851
"ILMN_1219583",9.68088142799237,9.59759867793102,9.6746115952932,9.18929951010261
"ILMN_2683586",9.83838652821784,9.70810315339736,10.0660050756549,9.69445583392191
"ILMN_2620030",9.94537067554517,9.68115054704128,9.93464918285561,9.44016840813024
"ILMN_2627566",10.6425763575219,11.0944220665576,11.2412458287326,10.7933848565202
"ILMN_2695143",8.68757252045417,9.67399911596289,7.9057442497013,9.23284060284077
"ILMN_2675535",10.1148850945979,9.99896057526704,9.88911414733171,10.1513812903377
"ILMN_2707071",6.77774845997228,7.00429070292593,6.99693242296272,7.14414836650889
"ILMN_2772248",11.448438991009,11.3962736350362,12.1366447308007,11.7445789682897
"ILMN_2921526",8.52806334829195,8.11804884288877,8.3328198008171,8.4174042395527
"ILMN_2674866",7.10217256766371,7.24483950114555,7.36528353718548,7.00190073787974
"ILMN_1220165",12.07191271546,11.7863411070872,12.239434441698,11.6915745115914
"ILMN_3031009",7.78935023987561,7.84756635062979,7.60067953495516,7.46314117037171
"ILMN_3104349",11.0830304929346,10.5807414267308,10.9145112690184,10.5679382554556
"ILMN_1248563",8.1441164932547,8.43516236372381,7.81342047236508,7.85420608721158
"ILMN_2891583",9.35856879021619,9.38784232104642,9.53641722023833,8.6959894647025
"ILMN_1249727",8.86770345356507,9.83087167735897,9.46215715011814,9.49028682211125
"ILMN_2973824",7.27192984397086,7.25709314449106,7.08620258481854,7.30081012298378
"ILMN_2871660",7.34060121094163,7.00926878226567,7.11439305486731,7.20844775898227
"ILMN_2603504",7.04575966138268,7.08964909457205,6.99887245399427,7.15529260175195
"ILMN_2606746",7.13679891077335,7.85918532922472,8.33375634804515,8.09771942127975
"ILMN_2630047",8.16487550875866,7.20313384660037,7.09470452124533,7.2060986139958
"ILMN_2655795",9.30502145728951,9.44142045201006,9.01443898650243,9.40643090718359
"ILMN_2670368",7.39671180206696,7.20099053254976,7.43389835624572,7.1942335979452
"ILMN_3132559",7.85539410773722,7.5994712281194,8.10705356960822,7.64838005372002
"ILMN_2674140",7.67260213200185,7.2379568133062,7.9953785176009,7.39325637174838
"ILMN_2752362",6.94844024061993,7.28909670241999,6.98217362864161,7.04200130627913
"ILMN_2874084",7.86408939415692,7.22923941519677,7.6746115952932,7.63329042882733
"ILMN_2730999",6.9901748910737,7.1568415245884,7.08028457782728,7.22767610458856
"ILMN_1244145",7.44584255388934,7.01875655947608,7.30509272999816,7.38677861994846
"ILMN_2606660",8.42295828736629,7.93935882654928,8.85743677259606,8.47116713372439
"ILMN_1254529",7.38105620283906,7.53459469954241,7.26197735727688,7.49087594071717
"ILMN_2866175",7.08673335329208,7.08964909457205,7.14261765544658,7.26303440583379
"ILMN_1247710",10.0928562237152,10.0396816195477,9.08817539373358,10.0576110365335
"ILMN_1225035",11.0069089652565,10.5237579610897,10.8415594339108,10.6331541755572
"ILMN_2596776",7.12957281496552,7.31565905844037,7.09050943706098,7.20200134876431
"ILMN_3003076",8.55132374801476,8.14990585802505,8.82380507772461,8.27410146941151
"ILMN_2603253",7.25390656219881,7.15114341942009,7.10295988591012,7.40386417660679
"ILMN_2906549",7.28794319229146,7.04575966138268,7.16791986555194,6.94902417993108
"ILMN_2906552",7.33346286880205,7.11575896628147,7.16320937931124,7.34834087582535
"ILMN_2999007",10.1847862562179,10.1281030991757,10.7977172468474,10.2528428020844
"ILMN_1212894",11.2762952788919,11.0491806380222,11.4644946986508,11.460331101375
"ILMN_1231762",6.98310048983146,6.93428059364002,7.18282883467295,7.43102742426917
"ILMN_1259822",8.77865212116117,9.22529782853784,9.08104230676151,8.91002430006469
"ILMN_1247592",9.50179987334117,8.72259409895658,8.45038647903429,8.84539203844114
"ILMN_1241322",6.89398403266666,6.82344685678094,7.08191611514193,6.96130498352583
"ILMN_2637266",12.4892145103754,12.4383646585777,11.5836704472703,12.0852566695103
"ILMN_2939071",7.28476627561727,7.41034534503487,7.37864708630496,7.39006144883839
"ILMN_2811746",7.89746734172189,7.76743962255122,7.8499132779823,7.74416109557041
"ILMN_1254655",7.81704360101531,7.41283444011927,7.42636959791575,7.29840629842172
"ILMN_2811737",7.7063017462238,7.42240647197696,7.47091302627488,7.4782387475354
"ILMN_2923864",9.01141946216182,10.0591247271806,10.2715432726662,9.89854470628627
"ILMN_2923865",10.1184301358809,11.2706785826948,11.1243232879234,11.1327688041108
"ILMN_2648548",9.52282669992581,9.40097280294737,9.59720292152734,9.47298269910964
"ILMN_3097868",9.78267065867701,9.68543868764665,9.6131160649962,9.64802046434465
"ILMN_1243876",10.3868392315863,10.3699040090582,10.3682881855347,10.290868427077
"ILMN_2674731",7.15816785042806,7.02028550084465,7.20291965842648,6.97727992349992
"ILMN_1217061",10.9571927514269,11.1763640722371,10.2947858568098,10.83610954538
"ILMN_2629959",7.4980513660353,7.46147944728616,7.53099149023663,7.46857313534939
"ILMN_2689756",7.30922053416832,6.91528186586766,6.96260685912106,6.91176647065955
"ILMN_2826110",9.65738544624736,10.8022891591123,10.2196714698022,10.7817490247106
"ILMN_1232261",10.915197820756,10.7269418802467,10.1759237420638,10.9877480865149
"ILMN_1232182",10.0032982937372,9.64261584068509,10.1738098456524,10.0154891018622
"ILMN_2634520",6.77099418024441,6.97341037703826,7.16522106822094,7.28589343762372
"ILMN_3090378",7.37237537462702,7.37237537462702,7.25006150271722,7.99106118718636
"ILMN_2652527",7.37003346932943,7.26953581340323,7.29660079789156,7.67591294012123
"ILMN_2721083",7.47593604244639,7.30460800612987,7.28580676411241,7.21565433148459
"ILMN_2998446",7.34196351617961,7.36490067810689,7.07032223671828,7.22466496841262
"ILMN_2991970",7.21638210771032,7.16559794780535,7.1527601687754,7.2821038351649
"ILMN_2632665",11.756181006213,11.6471688915018,10.4039773153267,10.8504115085714
"ILMN_2639018",7.86314089576297,8.99288524287873,8.94723511882379,8.48482289426215
"ILMN_2686513",8.68356487957136,8.45128839699654,8.7858611057596,8.77928845183611
"ILMN_2662450",7.13558104084534,7.2379568133062,7.13897569433135,7.15424851173962
"ILMN_1228018",7.28794319229146,7.14612313428681,7.14261765544658,7.2145619783118
"ILMN_2752204",7.2309210881379,7.15819941475789,7.2662594860172,7.413310585831
"ILMN_2881486",8.06729990015333,7.80449406988906,7.81466256890404,7.62908335650442
"ILMN_1216136",7.48457118091581,7.32665418847637,7.49330507917572,7.91416086160947
"ILMN_2671644",7.33990566134187,7.35033148675295,7.45285896471381,7.36637686075028
"ILMN_2757743",12.3646827107035,11.7803629055126,11.7324138968168,11.7337435844073
"ILMN_2837855",12.1414426102789,11.7933645336516,11.7365102773683,11.8511780568226
"ILMN_2649011",7.12792985595076,7.13076359561452,7.28048081031837,7.12518742624738
"ILMN_2701379",7.17220871247797,7.11679879337519,7.2309210881379,7.28589343762372
