"ID","Symbol","logFC","P.Value","adj.P.Val"
29812,"Ndrg3",-0.291168465056056,0.0525803998262215,0.170208858052763
19684,"Rdx",-0.428316518701116,0.052603195695912,0.170238341105922
76025,"Cant1",0.457259282761104,0.0526353783937447,0.170298179261967
11722,"Amy1",-0.344170462260051,0.0528020732859312,0.170793078142295
67861,"Akr1b10",0.379373734344655,0.0528816951145998,0.17100614720236
53906,"Phgr1",2.50151434292266,0.05293957973045,0.171148831065144
14388,"Gab1",-0.789251555706109,0.0529814393078148,0.171150691083453
20307,"Ccl8",-0.9612566541454,0.0529669960938678,0.171150691083453
77031,"Slc9a8",0.436122038084064,0.0529728262038385,0.171150691083453
12729,"Clns1a",0.837451609459931,0.0530192435540178,0.171183886833157
81630,"Zbtb22",0.379582076160247,0.0530134265727646,0.171183886833157
16533,"Kcnmb1",-0.34001745900606,0.0530600438138818,0.171271156219374
75869,"Arl5b",-0.292819965679516,0.053131754358305,0.171458128945054
18518,"Igbp1",0.71437036832077,0.053204334219628,0.171514335067266
18707,"Pik3cd",-0.487300256561353,0.0531902249403596,0.171514335067266
75089,"Uhrf1bp1l",0.935126059528834,0.0531716226138899,0.171514335067266
232910,"Ap2s1",0.46120151340167,0.0531962536286354,0.171514335067266
18193,"Nsd1",-0.312451459989814,0.0532341784913052,0.171551456725579
70616,"Sugp1",0.306612366698001,0.0532434367581197,0.171551456725579
14790,"Grcc10",0.584464611040213,0.0532940339072169,0.171670007693358
74481,"Batf2",-0.352431891293707,0.0533262327358239,0.171729248196645
67444,"Ilkap",-0.470470058169143,0.0533641562822816,0.171806888864286
26943,"Serinc3",-1.10638705858459,0.0534631619913584,0.171947593919453
27368,"Tbl2",0.574035069637572,0.053454994904456,0.171947593919453
105245,"Txndc5",0.433511370759858,0.0534418054331657,0.171947593919453
245684,"Cnksr2",-0.584315232647056,0.0534453969138827,0.171947593919453
22273,"Uqcrc1",0.443732601406422,0.0535002301013159,0.171978558023579
65246,"Xpo7",0.562997389260655,0.0535004455249037,0.171978558023579
231807,"Map11",0.540873273612815,0.0535173076859512,0.171978731637163
667742,"Piezo2",-0.574179703607786,0.0535281555172034,0.171978731637163
12400,"Cbfb",0.488420910202599,0.053552331153305,0.172011968634725
26926,"Aifm1",0.945210771250601,0.053658349119387,0.172308001032227
14339,"Aktip",-0.380037219786402,0.0536768866601171,0.17232303546512
55948,"Sfn",1.21224335182148,0.0537687488524119,0.17257340115547
18035,"Nfkbia",-0.93510730568488,0.0537926778493172,0.172605659033013
56264,"Cpxm1",-0.976487797803468,0.0538297804293981,0.172680159711226
333329,"Cngb1",0.640779811332434,0.0538729252299808,0.172773999764124
67549,"Gpr89",0.643319315134423,0.0538976426467193,0.172808708841776
19188,"Psme2",0.371806259036092,0.0539120270732911,0.172809038774993
22317,"Vamp1",-0.311244713311343,0.0539255350555397,0.172809038774993
19735,"Rgs2",-0.518397342346255,0.054068591613602,0.173222842323124
380921,"Dgkh",-0.362289549132932,0.0540899288870579,0.17322994720069
382133,"Gm20738",0.246463444188624,0.0540986664732234,0.17322994720069
99349,"Dnajc24",0.45754190408339,0.0541642081647556,0.173395175532835
330301,"Zfp786",0.270218893538359,0.0541891049517986,0.173430236306104
76987,"Hdhd2",0.537341231026051,0.0542121526804636,0.17345936271853
20533,"Slc4a1",-0.885638680166468,0.0542505200399812,0.173537478841884
20403,"Itsn2",-0.510362803151454,0.0542653372387567,0.17354024151155
68431,"Fbxl15",0.381298394084452,0.0543244558030455,0.173684641856678
59012,"Moxd1",0.510501695037758,0.0543547539667191,0.173736847875633
108903,"Tbcd",0.333141128942511,0.0543749484694363,0.173756740522708
93834,"Peli2",-0.440633729585832,0.0544142537695783,0.173804251618856
268395,"Mpg",0.392809048584072,0.054417766004971,0.173804251618856
22654,"Zfp13",0.344903490308218,0.0545318712511585,0.174079282020189
66039,"Tmem254a",0.705379641340723,0.0545205296861574,0.174079282020189
102060,"Gadd45gip1",0.286959976008708,0.0545720670884008,0.174162894118153
72590,"Ppme1",0.366337239063109,0.0546333087877762,0.174268905204815
73095,"Slc25a42",-0.299603261578639,0.0546234776317525,0.174268905204815
435684,"Shf",1.41729234891183,0.0546952632356628,0.174421792015882
93757,"Immp2l",1.10011670190683,0.0547538469259948,0.174519116919169
230793,"Ahdc1",0.535561987916882,0.0547483737227146,0.174519116919169
53315,"Sult1d1",-1.15019943306701,0.0548280126552698,0.174710733639147
329421,"Myo3b",0.448957658337882,0.0548687074326389,0.174795623550136
19826,"Rnps1",0.591083139436774,0.0549039745271832,0.174863183404501
12750,"Clk4",-0.557476412178938,0.0549357656204825,0.174919640814629
18583,"Pde7a",0.510941339076965,0.0549794096861623,0.174974025810662
547253,"Parp14",-1.03306342716569,0.0549809835867224,0.174974025810662
67379,"Dedd2",0.500609281023007,0.0550079753844379,0.175015141943273
16159,"Il12a",-0.37092968205607,0.0550548816529066,0.17504753410168
21809,"Tgfb3",-0.693574505606586,0.0550350290916953,0.17504753410168
171171,"Ntng2",-0.25606102191102,0.0550603805906386,0.17504753410168
12304,"Pdia4",0.840166194833648,0.055080562557047,0.175066945188345
20624,"Eftud2",0.831861404908853,0.055099380803362,0.175082013043284
70233,"Cd2bp2",-0.358371454998904,0.0552136866198865,0.175400413918654
78709,"Spink8",0.265223245373066,0.0552471053548956,0.175461759269366
170826,"Ppargc1b",0.407427014187092,0.0553395253579097,0.175710410231382
11520,"Plin2",0.916846310403301,0.0553633892098964,0.175741314855406
67035,"Dnajb4",-0.592281599844549,0.0553903162690513,0.175773953979329
71919,"Rpap3",0.647408281610058,0.0554019377340973,0.175773953979329
22192,"Ube2m",0.53444430533321,0.0554306451955291,0.175820182172098
22084,"Tsc2",-0.451131052756658,0.0555192027834515,0.176056176700098
192159,"Prpf8",0.478771395965207,0.0555596379032617,0.176139489320129
227707,"BC005624",-0.292621823773445,0.0556010608106971,0.176225890240224
246277,"Csad",-0.463416263141907,0.0556396520728976,0.176303274606529
12223,"Btc",0.885743362394855,0.0556546611091344,0.176305914471295
110595,"Timp4",-0.26495666524206,0.0557127021654171,0.176444837492053
19338,"Rab33b",-0.570853960374013,0.0557745981804227,0.17659589551169
67216,"Mboat2",0.521389345889201,0.0558487833142865,0.176715014384307
268319,"BC025920",0.295663607024911,0.0558436345617989,0.176715014384307
638247,"9530082P21Rik",-0.648947389352426,0.0558548461481637,0.176715014384307
235956,"Zfp825",0.432812587349704,0.0559581913954838,0.176996954828492
217463,"Snx13",-0.394138708304375,0.0560029241259885,0.17709340639586
30930,"Vps26a",-0.292261688042492,0.0560176626077767,0.177094984710961
56612,"Pfdn5",-0.454571376696066,0.0560443016042108,0.177134175108404
213068,"Tmem71",-0.372307254909134,0.0560991821135908,0.177262583319799
24004,"Rai2",-0.269717806892311,0.0561216656340161,0.177288584071694
77980,"Sbf1",0.411145350019771,0.0561788990144602,0.177384467165624
170834,"Oosp1",-0.584651029654232,0.0561805432311163,0.177384467165624
56279,"Dipk1b",0.503902310357191,0.0561998412415607,0.177398471198763
78925,"Srd5a1",1.56367544387824,0.0562135060701396,0.177398471198763
237880,"1700071K01Rik",0.806645895436102,0.0562962695997747,0.177614587775849
210529,"Mettl14",-0.4363970851874,0.0563450027232608,0.177723256116965
66889,"Rnf128",0.311569083790435,0.0563608986794672,0.17772832070906
319601,"Zfp653",-0.424750211954455,0.056394875930644,0.177790385791995
67701,"Wfdc2",-0.322997562604447,0.0564522689154448,0.177926221110336
216049,"Zfp365",-0.673201091242857,0.0565226949389556,0.178087411595104
269470,"Wdr3",0.771818764900884,0.056532049608223,0.178087411595104
70031,"Cmtm8",-0.561546042071832,0.056548203335839,0.178093189386637
69479,"1700029J07Rik",-0.588513017440581,0.0565969935171631,0.178201723638723
319604,"Fam168a",-0.467470168025418,0.0566280330012521,0.178254327116318
14991,"H2-M3",-0.621915141951289,0.0567800523848705,0.178552088877531
53892,"Ppm1d",0.651810297926216,0.0567516842614844,0.178552088877531
69253,"Hspb2",-0.41050630906797,0.0567758060402226,0.178552088877531
333789,"N4bp2",0.501975045700098,0.0567624450527477,0.178552088877531
18140,"Uhrf1",1.79898984716473,0.0569119942361287,0.178916346189064
102294,"Cyp4v3",-1.19331641679016,0.0569246588301137,0.178916346189064
52717,"Anapc16",-0.419204089724607,0.0570409829345098,0.179236661131
23943,"Esyt1",-0.625329435791476,0.0571081005641967,0.179402234583712
93692,"Glrx",1.05321996156447,0.0571556361706474,0.179506224003622
28077,"Med10",0.832330189056233,0.0571875961276667,0.179516130793931
142980,"Tlr3",-0.358824959459286,0.0571876586158682,0.179516130793931
19152,"Prtn3",0.953716049470061,0.0572209669334292,0.179530061995726
71988,"Esco2",1.37574854586618,0.0572140927019777,0.179530061995726
18022,"Nfe2",-0.677083140016761,0.0573504061793,0.179890794868084
11468,"Actg2",-1.31990794175343,0.057446826961741,0.180039259874887
17997,"Nedd1",0.488619803729438,0.0574197226590217,0.180039259874887
20391,"Sgca",-0.323615159792859,0.0574701183326606,0.180039259874887
66854,"Trim35",0.339998411929229,0.0574581724874931,0.180039259874887
234699,"Edc4",-0.488527255802785,0.0574685523203364,0.180039259874887
217066,"Elobl",0.526600949639706,0.0575231219448571,0.180159926373253
78651,"Lsm6",0.543365566228392,0.0575728372103734,0.180270235746579
218503,"Fcho2",-0.664201595311049,0.0577191688690925,0.180682935621672
67389,"C1qtnf12",0.688693307794946,0.0578705888573918,0.181111352194107
81840,"Sorcs2",0.682043484472729,0.0579222727062724,0.181207273159794
218035,"Vps41",0.403154966459377,0.0579303785545825,0.181207273159794
231003,"Klhl17",-0.306247695929235,0.0580006296885053,0.181381400914242
14463,"Gata4",0.331540053273563,0.0581993426756075,0.18177154902279
21665,"Tdg",0.917660250590124,0.0582786490838903,0.18177154902279
22685,"Zfp239",0.681802341382635,0.0581870806106855,0.18177154902279
23970,"Pacsin2",-0.3173350717537,0.0581833967555771,0.18177154902279
67074,"Mon2",-0.691867382724594,0.0582365295965815,0.18177154902279
67894,"Fam45a",-0.347674461441727,0.0582861572326837,0.18177154902279
97484,"Cog8",0.376920876005562,0.0582745575153338,0.18177154902279
219103,"Cenpj",-0.291550534436763,0.0582265831533385,0.18177154902279
224023,"Klhl22",0.726916502185176,0.0582823859454629,0.18177154902279
241303,"Fam78a",-1.08605564661227,0.0582119822654217,0.18177154902279
243272,"Sbno1",0.348259228854154,0.0581605257562749,0.18177154902279
69217,"Plekha4",-0.400925264418785,0.058304504323652,0.18178318382383
13358,"Slc25a1",0.45386023568651,0.0584266235791458,0.182022886184793
16410,"Itgav",0.673674629930577,0.0584370528517934,0.182022886184793
99887,"Tlcd4",-1.08325761492575,0.0584399279999901,0.182022886184793
320267,"Fubp3",0.451566750032093,0.0584257488656118,0.182022886184793
20014,"Rpn2",-0.305846163533353,0.0585223662896825,0.182234018413816
101943,"Sf3b3",0.679761351689082,0.0586246871571222,0.182506942221058
22678,"Zfp2",0.448699960025822,0.0586559233243351,0.182520089519165
51812,"Mcrs1",0.568205619117834,0.0586582614624187,0.182520089519165
17858,"Mx2",-0.268997571339108,0.0587537910893012,0.182771610749785
78394,"Ddx52",0.638149299966951,0.0588131291802637,0.182910449516114
14694,"Rack1",0.896922208932347,0.058840259092096,0.182949075582099
76789,"Mzt1",0.597026992725915,0.0588981977609738,0.183083450525676
11472,"Actn2",-1.63620574664678,0.0589797365792712,0.183271103834211
16440,"Itpr3",1.13726908593168,0.0589880380034049,0.183271103834211
55925,"Syt8",1.51146503885875,0.0590840261576402,0.183523484845797
217866,"Cdc42bpb",-0.726890398109381,0.0591078263109138,0.18355156949534
226123,"Morn4",-0.34472187168063,0.059182039119926,0.183736150907269
52033,"Pbk",1.92220576322865,0.0592159948783842,0.183795689618783
103551,"Epop",1.63443712338338,0.0592421642035676,0.18383103697599
329575,"Gm14325",0.513946119847594,0.0592823371929069,0.183909809844895
74080,"Nmnat3",0.259340837499135,0.059300279968823,0.183919596501808
12493,"Cd37",-0.434782722162897,0.05931608917457,0.183922762668693
240753,"Plekha6",0.737748301431056,0.059557216158805,0.18462440113835
12332,"Capg",1.41286423235575,0.0596306284422353,0.184713854529534
103710,"Slc35e4",0.361900758787539,0.0596272878506439,0.184713854529534
224656,"Zfp523",0.353229523373713,0.0596102599734762,0.184713854529534
215951,"Afg1l",-0.567237115203699,0.059704952865688,0.184898032567371
67902,"Sumf2",0.344861044376742,0.0597342188429412,0.184925449526761
229228,"Nudt6",0.593284792227994,0.0597435439574274,0.184925449526761
15559,"Htr2b",-0.363181086847404,0.0597999294966086,0.185046949756036
16773,"Lama2",-0.333733337381881,0.0598125543152902,0.185046949756036
12028,"Bax",0.676131073515991,0.059840176135002,0.185086364235518
102448,"Xylb",0.572224945646136,0.0598702508976118,0.185133344210243
101994,"Champ1",0.53816621575139,0.0599267030743331,0.185261845919831
56699,"Cdc42ep4",-0.671919057264018,0.0599780004783993,0.185374351876206
14208,"Ppm1g",0.709223349928799,0.0600256620052245,0.185475567294156
114679,"Selenom",-0.386069559428668,0.0600505307205535,0.185506321552788
102580,"Alg9",0.635362725978229,0.060148496364737,0.185762813332067
435337,"Gm5662",0.496198292378082,0.0602631591696558,0.186070732520608
50785,"Hs6st1",0.555364391207101,0.0603004809701837,0.186093568691358
68926,"Ubap2",0.752640977251238,0.0602981411486034,0.186093568691358
19285,"Cavin1",-0.761131611694115,0.0605298292566128,0.186504016981261
56741,"Igdcc4",1.12723272795652,0.0605277376028203,0.186504016981261
83486,"Rbm5",-0.631969952141198,0.0605331821205376,0.186504016981261
108735,"Sft2d2",-0.68184420955175,0.0604880338094125,0.186504016981261
211488,"Ado",0.287899336277919,0.0605165529555569,0.186504016981261
233865,"D430042O09Rik",-0.276356983877473,0.0605384511179021,0.186504016981261
268932,"Caskin1",-0.283747313639946,0.0605174321328903,0.186504016981261
75565,"Sgf29",0.567783921825447,0.0605607251479364,0.18652643354752
15925,"Ide",0.413872893839812,0.0607207163773421,0.186870877508517
52036,"Ppp6r3",-0.47708812741342,0.0607073449226565,0.186870877508517
70472,"Atad2",0.366028395408319,0.0607265644393801,0.186870877508517
242607,"Slc1a7",-0.301856856918306,0.0607326595553129,0.186870877508517
12447,"Ccne1",0.869490981346233,0.0607806642973688,0.186972327941226
270160,"Rab39",-0.29813506114378,0.0608938679160759,0.187274242154361
13194,"Ddb1",0.51515419572279,0.0610057642879444,0.187510512063097
18117,"Emc8",0.678475311331313,0.0610041278032913,0.187510512063097
104859,"Tecpr2",0.411583643186175,0.0610159236406975,0.187510512063097
53328,"Pgrmc1",-1.19505650932689,0.0610610099341055,0.187574805517606
70383,"Cox10",0.6838645805928,0.0610670087272481,0.187574805517606
240327,"Gm4951",0.285678661258745,0.0611599100375547,0.187813778058535
20768,"Sephs2",0.973149307601554,0.0611771210887209,0.187820255487638
214063,"Dnajc16",0.416457775079689,0.0612579133389464,0.188021882575636
386612,"Thoc6",0.725808970471592,0.0612852510658745,0.188059380090373
117146,"Ube3b",-0.406310938957128,0.0613197667925647,0.188118880019518
14884,"Gtf2h1",0.337943761040771,0.0613739107272082,0.188192141941393
22724,"Zbtb7b",0.353093865078893,0.0613627687060136,0.188192141941393
235584,"Dusp7",-1.02027568829309,0.0613966668363226,0.188215515268263
108954,"Ppp1r15b",0.440211431173997,0.0614151113787061,0.188225662941589
56070,"Tcerg1",0.422863385900746,0.0614514914197335,0.188290760972463
12368,"Casp6",0.869987253209374,0.061722074065792,0.189073259890703
67367,"Paxbp1",0.373252167309734,0.0617585556818911,0.189138428223511
76740,"Efr3a",0.426378045468704,0.0618463773745172,0.189360757116413
12181,"Bop1",1.04892819224792,0.0618751062216165,0.189402091084973
19164,"Psen1",0.375656194695337,0.0619249971439769,0.189508166702668
67859,"Cysrt1",1.4431258889424,0.0619409697620133,0.189510415972979
57373,"Akip1",-0.323246626886078,0.0620601864114263,0.189828464928408
209195,"Clic6",-1.67112553976845,0.0620771753303063,0.189833742213676
67951,"Tubb6",1.69757562662892,0.0621015563365967,0.189861616558076
77963,"Hook1",0.305305879951912,0.0621890446836322,0.190040347646472
245683,"Klhl34",0.31948306749658,0.0621905777053261,0.190040347646472
52666,"Arhgef25",-1.44363873713732,0.0623530933252947,0.190396617158529
56451,"Suclg1",0.787036990760519,0.0623526612842958,0.190396617158529
108943,"Trmt10a",0.404650466245251,0.062342361674144,0.190396617158529
66371,"Chmp4c",0.342932582597491,0.0623846951666932,0.190446355863565
219132,"Phf11d",-0.736898885834874,0.0624879285348611,0.190714691334495
26420,"Mapk9",0.524383844947812,0.0625692537332726,0.19091604727201
14618,"Gjb1",0.512730116778568,0.0625884055809344,0.190927642926191
16913,"Psmb8",-0.415517048002268,0.0626614333460213,0.191078882416702
69527,"Mrps9",0.52583533483249,0.0626799944253811,0.191078882416702
219148,"Fam167a",-0.962937498035121,0.062684074958603,0.191078882416702
83962,"Btbd1",-0.54852032522011,0.0627636384644784,0.191274533590472
67824,"Nmral1",1.28893755391053,0.062810314504304,0.191369887675166
26446,"Psmb3",0.47948985184023,0.0628719007733079,0.191496162445714
26451,"Rpl27a",0.406925088432295,0.0628825542677733,0.191496162445714
26370,"Cetn2",-0.601189842008765,0.0629172233092107,0.19155483630273
230099,"Car9",0.979031693320976,0.0630155715555805,0.191760377645401
100042777,"Gm10131",0.804289830689362,0.0630055228956312,0.191760377645401
239546,"Zfp647",0.25546350254227,0.0630820466589054,0.19191570799824
625249,"Gpx4",-0.633886202927769,0.0630994054914913,0.19192157155727
14089,"Fap",0.429993100687907,0.0631799939177638,0.192072741225917
69660,"Tmbim1",-0.612113611441774,0.0631660328006832,0.192072741225917
14105,"Srsf10",0.685092370005025,0.0632354711637824,0.19219441712218
12229,"Btk",-0.698200515896307,0.0632895190932868,0.192200588449578
14977,"Slc39a7",0.54179512925341,0.0632962278543116,0.192200588449578
78781,"Zc3hav1",0.391207238362108,0.0632594640923243,0.192200588449578
224143,"Poglut1",-0.375120034856884,0.063299317382767,0.192200588449578
71752,"Gtf3c2",0.411800752298465,0.0633185634087283,0.192212099857055
224840,"Treml4",-0.34078593831911,0.0634655112244215,0.192611167178655
12544,"Cdc45",1.23417563808705,0.0634821819860171,0.192614759053451
66531,"Cmc2",-0.422537381597292,0.0636050678246986,0.192940543545311
17840,"Mup1",-0.345024902121237,0.0636422290640234,0.192959142581487
19062,"Inpp5k",-0.705575891490945,0.063629317167152,0.192959142581487
13197,"Gadd45a",1.34841335100679,0.0637082770369286,0.193112318183837
75758,"9130401M01Rik",0.324957898782321,0.0637357001852474,0.193148368227077
19043,"Ppm1b",-0.374558208935989,0.0637937896818366,0.193162503573097
66180,"P3h4",-0.533721451579829,0.063763635309558,0.193162503573097
69134,"Fam25c",2.27424171641659,0.0638024897224639,0.193162503573097
76898,"B3gat1",-0.312133285239105,0.063779592650531,0.193162503573097
68079,"Pdcd2l",0.637304625118661,0.0638369999993643,0.193219948647382
67014,"Riox2",0.542500907392551,0.0639421730832806,0.193491193828896
20319,"Sfrp2",-0.304768351545495,0.063982574354106,0.193566353014356
24116,"Nelfa",0.4759481910516,0.064035012912115,0.193677883168282
59287,"Ncstn",0.762907619154394,0.0641324250236488,0.193925351329716
71664,"Mettl7b",1.55315872134733,0.0642330439297078,0.194160291439641
106143,"Cggbp1",-0.356426947330585,0.0642413443172891,0.194160291439641
17295,"Met",0.654801555562671,0.0643001864170933,0.194284711811077
67486,"Polr3g",0.402971299894499,0.0643293755116198,0.194284711811077
75415,"Arhgap12",0.784877944479792,0.0643243777325203,0.194284711811077
13018,"Ctcf",-0.350715045025956,0.0643880951191332,0.194414843165006
22589,"Atrx",0.310060745225741,0.0644268190359136,0.194484550570305
71735,"Lrwd1",0.584084622725273,0.064455045339715,0.194522542802726
11304,"Abca4",-0.338018374447745,0.0644882172180555,0.194552813924489
74287,"Kcmf1",0.412908119600713,0.0644963618083676,0.194552813924489
12362,"Casp1",-0.93976918056533,0.0645694087191969,0.194584379995312
13857,"Epor",-0.281131607489309,0.0645416834221554,0.194584379995312
22785,"Slc30a4",0.266076499503743,0.0645517089466982,0.194584379995312
170762,"Nup155",0.546670197393703,0.0645562032474429,0.194584379995312
52713,"Ccdc59",0.447716642538818,0.0645970695563316,0.194620579959326
23806,"Arih1",0.476310363076317,0.0647173860604422,0.194888651436736
29808,"Mga",0.287016229890298,0.0647132837710613,0.194888651436736
320808,"Dcaf5",0.292458697984117,0.0647437563706065,0.194920866129565
234023,"Arglu1",-0.405746823086378,0.0648091958232593,0.195070660322816
14858,"Gsta2",-0.89997090289069,0.0649580803388268,0.195471484436
67980,"Gnpda2",0.748069047953962,0.0650124200222092,0.195542605921621
69171,"Cnppd1",0.363376037749405,0.0650156813329922,0.195542605921621
227960,"Gca",-0.329455836576704,0.0650288830177554,0.195542605921621
11603,"Agrn",-0.703341643011099,0.0651499161925842,0.195859199344252
18514,"Pbx1",-0.616488799035529,0.065257218209807,0.196121045262076
108911,"Rcc2",0.357670848463163,0.0652685540194366,0.196121045262076
112403,"Dxo",0.258199501304311,0.0653513209206956,0.196322313596785
66935,"Cir1",0.604303784059717,0.0653834086585637,0.196371275896295
66994,"Cep19",0.325264434716622,0.0654234701500849,0.196444156990972
103988,"Gck",-0.291419704503766,0.0654845162966925,0.19657999738884
13423,"Dnase2a",-0.656658709655362,0.0655399385240486,0.196621221497256
56703,"Pigo",0.628202446882543,0.0655456769580787,0.196621221497256
78689,"Naa35",0.302038182110834,0.0655376528496871,0.196621221497256
227700,"Sh3glb2",0.35475267401309,0.0656572203911351,0.196908331324945
212190,"Ubxn10",-0.597051393987153,0.0657314592780297,0.197083452034922
170484,"Nphs2",-1.16137100161904,0.0658640263892916,0.197433332418322
12847,"Copa",0.44153763343154,0.0658887711051241,0.197459914755284
20528,"Slc2a4",-0.289169121625577,0.0659382950168877,0.197560726361126
68020,"Coa8",0.381863372305911,0.0659979268307075,0.197691766857782
66118,"Sarnp",0.366873825156844,0.0660237745551752,0.197721570946957
18024,"Nfe2l2",0.520833397617258,0.0660441638712046,0.197735018311548
223775,"Pim3",0.512587787955319,0.0661126155963404,0.197892322544329
68140,"Tigd2",0.519253455408007,0.0662265528352772,0.198185668337907
56426,"Pdcd10",0.387051176894493,0.0663512301426829,0.198463263416197
98417,"Cnih4",0.739195793042448,0.0663503302144584,0.198463263416197
216725,"Adamts2",-0.784996066916076,0.066490191458196,0.198831091888815
109284,"R3hdm4",0.298645327612489,0.0665220316365907,0.198878487371221
56282,"Mrpl12",0.90639010945355,0.0665389864778136,0.198881368619218
100034361,"Mfap1b",-0.365185046831458,0.066588315777858,0.198980990708607
76308,"Rab1b",0.384158953010028,0.0667393063323221,0.19938427885061
69010,"Anapc13",-0.815982262340469,0.0667937078842867,0.199498882074177
73385,"Fam177a",-0.848137904719872,0.0668582731342316,0.199618392658408
80860,"Ghdc",0.371626672406832,0.066881872011545,0.199618392658408
238377,"Gpr68",-0.360505824526846,0.0668734935801969,0.199618392658408
52563,"Cdc23",0.518145837961823,0.0669128629776315,0.199662974292899
13007,"Csrp1",-0.37866117455748,0.0670664832537579,0.199839369893276
19401,"Rara",-0.31795034532764,0.0670683870655733,0.199839369893276
27059,"Sh3d19",0.281582597926304,0.0670112996365339,0.199839369893276
68379,"Ciz1",0.396746018414207,0.0670436777076524,0.199839369893276
100900,"Hscb",0.295985246481215,0.067056241907674,0.199839369893276
266781,"Snx17",-0.45185844678752,0.0669988785771825,0.199839369893276
17901,"Myl1",-2.22484473815555,0.0670942225121224,0.199868465960064
170835,"Inpp5j",0.274445695608822,0.0671240075620701,0.1999093108356
19045,"Ppp1ca",0.775782074402779,0.0671499691277419,0.199938751745685
15423,"Hoxc4",0.286899994963286,0.0672053946262067,0.199973349125534
99326,"Garnl3",0.745855873737238,0.0672098254679368,0.199973349125534
241308,"Ralgps1",0.319660267947561,0.0672082171924958,0.199973349125534
22718,"Zfp60",-0.522033833200824,0.0673641976364212,0.200336806792006
226519,"Lamc1",0.449603477358554,0.0673593848828878,0.200336806792006
106264,"0610012G03Rik",0.350479461792887,0.067453053456364,0.200505168699044
320799,"Zhx3",-0.462145347619799,0.067445166375113,0.200505168699044
84092,"Usp8",0.46838531505025,0.067527037195236,0.200677123440179
382137,"Fdxacb1",-0.290178714790326,0.0675952475073612,0.200831842629969
52633,"Nit2",0.723273598357181,0.0676168602699224,0.200848075275143
11605,"Gla",0.276927356618683,0.0676969940151665,0.200969608776047
18751,"Prkcb",-0.6417464044226,0.0676823072648855,0.200969608776047
212427,"A730008H23Rik",0.422589705625957,0.0677062523736944,0.200969608776047
320191,"Hook3",0.276022856527679,0.0678554360579885,0.201364366082845
67397,"Erp29",0.400840976908629,0.0680157872322759,0.201792067225147
14567,"Gdi1",-0.696784846349074,0.0681114850687808,0.202027793894688
70428,"Polr3b",0.604968512864996,0.0682493491245898,0.202388448989634
20170,"Hps6",0.451801990345707,0.0682862654457011,0.202449650380974
67089,"Psmc6",0.264946347709059,0.0683241612290483,0.202513725740151
27756,"Lsm2",0.851676853976315,0.0683641026225303,0.202583832336528
19192,"Psme3",0.594851050342006,0.0684317336078157,0.202684767581754
19355,"Rad1",0.639708431634238,0.0684470550649969,0.202684767581754
68936,"Smim11",-0.653394870417365,0.0684447630855165,0.202684767581754
66442,"Spc25",1.13621868832698,0.0685070886962664,0.202814249491898
20340,"Glg1",0.395872365021363,0.0686154415062878,0.20308668396328
67130,"Ndufa6",0.390697589153817,0.0687051856597934,0.203255564712381
81702,"Ankrd17",0.598365088902865,0.068689970281039,0.203255564712381
12190,"Brca2",0.40604483732761,0.0687389248351617,0.203258680022564
21463,"Tcp11",-0.26814582525554,0.0687347880509721,0.203258680022564
13448,"Dok1",0.804977468221196,0.0687783660292828,0.203278645034741
106722,"Mpig6b",-0.678640265016368,0.0687735252820505,0.203278645034741
381667,"Lrcol1",0.616560075039078,0.0688787218968624,0.203526886251195
66419,"Mrpl11",0.674853777199173,0.0689625658371417,0.20359507724346
66999,"Med28",-0.539597239979159,0.0689672799249575,0.20359507724346
67249,"Tbc1d19",-0.430551964305828,0.0689359416433443,0.20359507724346
72023,"Cyb561d1",-0.326986113452127,0.0689220826733859,0.20359507724346
76522,"Lsm8",0.700221681496712,0.069050974740658,0.203793776186418
56873,"Lmbr1",0.400711990674735,0.0691885376764302,0.204140305006878
396184,"Flrt1",-0.268436814564386,0.06920121620238,0.204140305006878
69186,"Tmem256",-0.830354293680639,0.0692183471768412,0.204142419691338
69823,"Fyttd1",0.296473512724099,0.0693297483182009,0.204422494033538
14628,"Ostm1",-1.04022828374329,0.0695075342724692,0.204898128406423
338359,"Supv3l1",0.769284297200212,0.0695274595875553,0.204908297367399
75788,"Smurf1",0.511051190133533,0.0695488068139071,0.204922651112192
56749,"Dhodh",0.981857306858736,0.0697035092934971,0.205329830668693
20382,"Srsf2",0.539838538981662,0.0698650928059397,0.20565968265739
69608,"Sec24d",0.498146661886743,0.0698572588357144,0.20565968265739
72020,"Zfp654",0.422670636936619,0.0698631033705534,0.20565968265739
110417,"Pigh",0.261425237635974,0.0699236649940555,0.205783393641994
67225,"Rnpc3",0.351626763987549,0.0700129901078476,0.205997529683298
68767,"Washc1",-0.345745083594957,0.0700595029210271,0.206085628625547
107829,"Thoc5",0.447382857259443,0.0700932967613426,0.206136280875105
12476,"Cd151",-0.833851220728919,0.0701727662626518,0.206321204257352
26561,"Mmp23",-0.733683254101011,0.0702241304815168,0.206325894353561
67755,"Ddx47",0.465498799981864,0.0702036052781041,0.206325894353561
320376,"Bcorl1",0.303875364358712,0.0702196671994562,0.206325894353561
16369,"Irs3",-0.370306308468349,0.0702579820366011,0.206376599572321
14663,"Glycam1",-0.957376766020077,0.0703937992566084,0.206677922888206
106878,"Smim3",-0.302927918302956,0.070393791927218,0.206677922888206
