"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2858106",0.211579814528298,7.82744420408041,1.20501406502324,0.258362836684933,0.467067184137801,-6.49094054219447
"ILMN_2702406",0.171502228599223,7.29683074657474,1.20492847003617,0.258394312538261,0.467067184137801,-6.49103871163194
"ILMN_2854004",0.222104061457101,7.39614803131105,1.20486790171082,0.258416587212702,0.467067184137801,-6.49110817477624
"ILMN_1237595",0.139091087843388,7.22638257907439,1.20485388280161,0.258421743044104,0.467067184137801,-6.49112425208483
"ILMN_2510364",0.185815966994847,10.2248769257495,1.20468186670799,0.258485013384024,0.467132822414861,-6.49132151429345
"ILMN_3080410",0.204829846442632,8.44336897792905,1.20448297300026,0.258558185402761,0.467216339403113,-6.49154957337375
"ILMN_3047030",0.148873751687691,7.41835503323085,1.20409747281741,0.258700056831254,0.467423966320106,-6.49199152475422
"ILMN_1249093",0.1923635594586,7.00259576630593,1.20395055540344,0.258754141845238,0.467472952394435,-6.49215992919334
"ILMN_1220520",0.132884916925611,7.11267642265324,1.20349163118517,0.258923145590385,0.467729522225032,-6.49268587615637
"ILMN_1244649",-0.168408560354484,8.28759672341936,-1.20253795728205,0.259274632219985,0.468315648880101,-6.49377836215509
"ILMN_1233752",0.173008667710262,7.09105853496533,1.20179482955133,0.25954878765337,0.468735591611278,-6.49462922000271
"ILMN_2668808",0.138520076500471,7.28017973032649,1.20175663842895,0.25956288350084,0.468735591611278,-6.49467293731487
"ILMN_2896248",0.194319050769044,7.17163467381737,1.20168787627289,0.259588264282791,0.468735591611278,-6.49475164669265
"ILMN_2665008",-0.25928046990313,11.1460703562019,-1.20106541801973,0.25981811113348,0.469101748521131,-6.49546400168805
"ILMN_1248840",-0.165037905572359,7.27237757576748,-1.20094149878154,0.259863888796605,0.469135526743122,-6.49560578559753
"ILMN_1248672",-0.163800508050525,7.25015495257525,-1.20004068954712,0.260196857786952,0.469687714019964,-6.49663613934977
"ILMN_2907241",0.15794301161934,7.11780684644252,1.1999113850642,0.260244681342836,0.469725116887386,-6.49678399285821
"ILMN_2956765",-0.194335094146021,10.7206615406778,-1.19966306987238,0.260336541225499,0.469841986460389,-6.49706789695107
"ILMN_2752883",-0.299522538893507,8.43109629628412,-1.19924594511347,0.26049090832259,0.470029617964559,-6.49754470846906
"ILMN_2904001",0.17890298612421,7.05682391282809,1.19923557177463,0.260494748170884,0.470029617964559,-6.49755656460148
"ILMN_2644480",-0.176111580367844,7.64363278225217,-1.19907177637186,0.260555385587779,0.470090088238788,-6.49774376348133
