"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2757682",-0.871085725974339,9.03372430565217,-6.73732267194282,0.00020064073681826,0.0024784779827493,0.714958995300959
"ILMN_1246573",-1.97640119684494,8.39237278206974,-6.73458270321002,0.000201173816039849,0.00248329302406455,0.712062863975289
"ILMN_2742861",-1.49885322419804,7.7136281061102,-6.7268830571637,0.000202680306619487,0.00250010846549632,0.703919628449651
"ILMN_1227440",1.03543614396463,15.3039185209368,6.72219183085051,0.000203604342568701,0.00250972038482088,0.698954692560138
"ILMN_2600202",1.00842669390361,9.3820455912625,6.72071262911699,0.000203896675755644,0.00251153751778328,0.69738864625538
"ILMN_2634905",2.63672750110653,10.8371269106887,6.71483880571736,0.000205062140966054,0.00252409940701895,0.691167408712529
"ILMN_3163014",0.831080083038925,9.24372348493828,6.71180922647817,0.000205666162127279,0.00252973758398004,0.687957042200102
"ILMN_2970345",-0.861300381702641,8.59019833575522,-6.70706801786038,0.000206615423690803,0.00253794352026644,0.682930720523364
"ILMN_2702193",-1.84575555744899,8.23462000173378,-6.70701443863685,0.000206626178933469,0.00253794352026644,0.682873904059694
"ILMN_2704257",-2.55437011811192,7.96546513370245,-6.70006551344791,0.000208026377770337,0.00255190886454682,0.675502237094433
"ILMN_2639373",0.913123099238375,12.2306645249714,6.6999108843483,0.000208057655392341,0.00255190886454682,0.675338135789294
"ILMN_2896944",-1.12211866444257,9.45358744018352,-6.69790584114646,0.000208463700843385,0.002553788372938,0.673210011101403
"ILMN_2983093",1.26808153080389,10.6955119813551,6.69769919357347,0.000208505599659989,0.002553788372938,0.672990651101918
"ILMN_2885394",-0.760314258753659,7.39249076747383,-6.69637677269705,0.000208773949387617,0.00255526929155141,0.671586758076849
"ILMN_1251426",-1.25727562199541,10.3433128238749,-6.69318721653222,0.00020942276949037,0.0025614015653053,0.668199842837993
"ILMN_2729153",-1.08641934189829,7.95571854314839,-6.69215291967572,0.000209633648721761,0.00256217261353797,0.667101287274548
"ILMN_2866327",-1.75882321537385,9.14594980170721,-6.68972245845385,0.000210130119372133,0.00256527261686096,0.664519325474762
"ILMN_2688863",1.0338859177853,8.56787664696675,6.6894623965606,0.000210183319828201,0.00256527261686096,0.66424301121755
"ILMN_2631663",-1.94995380054129,9.36832461657554,-6.68632602969776,0.000210826105298506,0.00257122649688056,0.660910005391141
"ILMN_1217102",-1.22114672330377,9.9863610002723,-6.68563225598391,0.000210968587140312,0.00257122649688056,0.660172576323705
"ILMN_2594714",-0.8969683549357,12.4400178737616,-6.68459036313528,0.000211182764657987,0.00257122649688056,0.659065015196967
"ILMN_1216382",1.36747544849942,9.14179184297372,6.68403484963284,0.000211297058280517,0.00257122649688056,0.658474436007886
"ILMN_2614912",0.952742650872879,8.47479979954512,6.68347193258897,0.000211412945476591,0.00257122649688056,0.657875948437111
"ILMN_2646138",0.8615723566705,12.2036211234228,6.68020237090768,0.000212087449413798,0.0025776210279036,0.654399037672095
"ILMN_3107607",-1.43955029817918,10.5810320924705,-6.67819610624543,0.000212502525108247,0.00258085582526351,0.65226490881636
"ILMN_1256695",-0.859048229201342,7.42936075449826,-6.67039495950222,0.000214125130180382,0.00259874133834468,0.643962012555159
"ILMN_2956381",-0.926265922988271,11.2314669590562,-6.66752843933019,0.000214724819704908,0.00260391625715209,0.640909300273879
"ILMN_1241077",-1.47614695373337,7.85154795119503,-6.66692159858768,0.000214852013601494,0.00260391625715209,0.640262916900907
"ILMN_1257579",1.3362285148148,12.026746320006,6.66470899485673,0.000215316487418055,0.00260772190317423,0.637905764055256
"ILMN_2688416",-1.39637340194172,7.81792330726647,-6.66261082197999,0.000215757973734001,0.00261124402429048,0.635669977434649
"ILMN_2833163",-1.77547266920471,8.00724063446639,-6.65827826795861,0.000216672802806084,0.00262019461614445,0.631051597067446
"ILMN_1225730",-1.00188581265892,11.0801968640248,-6.65767795616909,0.000216799900729972,0.00262019461614445,0.630411504574999
"ILMN_1250213",-0.905389756919167,9.4606930857777,-6.65032155576893,0.000218364163436003,0.00263726084774172,0.622564117604298
"ILMN_2931411",1.15047391490108,12.5030834956997,6.64848645058327,0.000218756337221251,0.00264015743759158,0.62060552276672
"ILMN_2620326",-1.0522589319515,8.049478866951,-6.64686085859621,0.000219104392411721,0.00264187316249441,0.618870202969337
"ILMN_1239027",-0.737352770931031,7.6496284715411,-6.64639910863545,0.000219203370126765,0.00264187316249441,0.618377227051674
"ILMN_2907642",0.964222717384191,10.253476829857,6.64490863647483,0.000219523198206174,0.00264388919257207,0.616785787009244
"ILMN_2615259",0.783301956650394,9.75810976628076,6.64360562698324,0.000219803226315127,0.00264542341338018,0.615394290660628
"ILMN_2473531",-1.33708805845099,11.1766311523618,-6.64080652839857,0.000220406124137561,0.00265083867968638,0.612404418178038
"ILMN_1222228",0.724387035493828,7.73304109749121,6.63988537660225,0.000220604933874798,0.00265112816592854,0.611420279387124
"ILMN_3154581",-0.925813796714114,7.39876315855915,-6.63927798788858,0.000220736134293167,0.00265112816592854,0.610771302659703
"ILMN_2861644",-1.36854677279753,9.79431256034735,-6.63596706528905,0.000221452848555826,0.00265789426476525,0.607232902456614
"ILMN_1216953",-0.905640487322522,12.1399353482569,-6.6349696201764,0.000221669273187215,0.00265865063917483,0.60616666985575
"ILMN_2902336",-0.792461613120778,7.59654011057106,-6.63424213240774,0.000221827271396617,0.00265870569887606,0.605388936546651
"ILMN_2773554",1.041888706956,13.5144266835606,6.63263619114482,0.000222176499548562,0.00266105108063312,0.603671852507199
"ILMN_1237963",0.838264101886005,8.54416936262352,6.62503358381575,0.000223838100560999,0.00267910091217036,0.595538885627551
"ILMN_2791578",0.998423793610682,13.2619860808116,6.61748727081472,0.000225501103600011,0.00269714259937321,0.587459269700084
"ILMN_2957987",-0.839174386824124,7.32252686669288,-6.61545315280165,0.000225951720595818,0.00270066846182491,0.585280227024919
"ILMN_2932164",-0.858084596869106,7.56023292336116,-6.61439526854797,0.000226186469628164,0.00270161109932854,0.584146774911863
"ILMN_2986605",0.952351690820537,8.25364982446693,6.61264066373624,0.00022657642333506,0.00270440495373273,0.582266536333494
"ILMN_2424721",-1.4136340153103,12.0458002095543,-6.61041940311583,0.000227071164254806,0.00270759723003434,0.579885696555449
"ILMN_2505841",-2.03983980829056,10.8076315484306,-6.60973253483039,0.000227224393857378,0.00270759723003434,0.579149362178521
"ILMN_1222602",1.20599712218184,8.95639312597945,6.60933755640505,0.000227312559558016,0.00270759723003434,0.578725912911562
"ILMN_1220726",-2.37367748702943,7.94682845427457,-6.5924588883063,0.000231116013027754,0.00274984129269409,0.560613018824498
"ILMN_2666690",0.921874873523349,10.4702294421218,6.59206683941311,0.000231205196287501,0.00274984129269409,0.560191893405644
"ILMN_2589741",1.03763799369215,11.578637699422,6.59149608846613,0.000231335099229587,0.00274984129269409,0.559578779207293
"ILMN_2959191",-0.758020182561117,7.46459306623336,-6.58957306126885,0.000231773379226794,0.00275218224333769,0.557512728133347
"ILMN_2953098",0.914141906054184,9.10254436283391,6.58923887712258,0.000231849637947783,0.00275218224333769,0.557153643692367
"ILMN_2472444",1.85781224754396,10.0259823851986,6.58714071647543,0.000232329064219503,0.00275598563448885,0.554898839254159
"ILMN_1259473",1.22650758238253,10.0715171439992,6.58471976511664,0.000232883620610596,0.00275892312520983,0.552296484068222
"ILMN_3001946",1.2388806045715,8.88218147026692,6.58412009890956,0.000233021211221771,0.00275892312520983,0.551651774887283
"ILMN_3102333",0.941777674307827,11.4322435949831,6.58351079312251,0.000233161106357666,0.00275892312520983,0.55099665752428
"ILMN_2859032",-0.896329355329725,7.98657935601558,-6.58328289867659,0.00023321345441304,0.00275892312520983,0.550751616953134
"ILMN_2819603",1.54781571285132,8.13412505977912,6.58090764641192,0.000233759837295063,0.00276324815039546,0.548197283565994
"ILMN_2622983",-1.86019170104367,11.3871094567725,-6.57984034370219,0.000234005814822571,0.00276324815039546,0.547049289774352
"ILMN_3163424",-1.22627181909106,7.73626349099255,-6.57961680159398,0.000234057370306418,0.00276324815039546,0.546808829797158
"ILMN_2690839",-2.34460441023364,12.9289351904902,-6.57873938304491,0.000234259851565908,0.0027637559479161,0.545864948968719
"ILMN_2647757",-0.997763381068371,8.11572252018153,-6.57785510026996,0.000234464114341006,0.00276428405826121,0.544913589697016
"ILMN_1245424",1.1798285028749,9.71987347924417,6.5736594977962,0.000235435975466035,0.0027738551263099,0.540398443369504
"ILMN_2671204",1.1974758496256,11.8780577129075,6.57273574655655,0.000235650553701039,0.00277449711018527,0.539404051411502
"ILMN_2695819",1.40082630271805,10.0458469048284,6.56463542819123,0.000237541536913051,0.0027948624414393,0.530679860064501
"ILMN_2913166",-3.68134761227666,11.1669544103284,-6.56211279333624,0.000238133882049042,0.00279854473138371,0.527961311552021
"ILMN_3128725",-0.870423567282774,7.74919298118039,-6.56192750269285,0.000238177455356931,0.00279854473138371,0.527761600375301
"ILMN_3000090",1.63993673045306,8.79704772409919,6.55465009422428,0.000239895869895918,0.00281431430733122,0.519914520558498
"ILMN_2592507",-1.04982740179881,9.82205290773191,-6.55423085642897,0.000239995284424432,0.00281431430733122,0.519462269184178
"ILMN_2641371",-1.22789133059963,7.53482904313206,-6.5541826243127,0.000240006724726533,0.00281431430733122,0.519410237580226
"ILMN_2975718",0.958016431120978,12.2828247844473,6.55080277299651,0.000240809915347898,0.00282182328796106,0.515763434507251
"ILMN_3150658",1.52007428035887,12.7339263039303,6.54915970395414,0.000241201456833013,0.00282450165430604,0.513990089049763
"ILMN_2786075",-0.830657102276509,7.22172621685455,-6.5475886771276,0.000241576494020924,0.00282698326662839,0.51229419103826
"ILMN_2833441",-0.777649713899972,10.5407646610505,-6.54381034813819,0.00024248112316289,0.0028356547540729,0.508214317286063
"ILMN_2739698",-1.1256297122531,12.6478812565915,-6.53962461082201,0.000243487704482276,0.00284550600565227,0.503692492695421
"ILMN_1214953",-1.19491022349212,7.63686280468382,-6.53765999729343,0.000243961756717498,0.00284912480166507,0.50156939826044
"ILMN_2979430",0.770152627667736,7.92104554646961,6.5337397380273,0.000244910772715359,0.00285828188682147,0.497331495961974
"ILMN_2717045",1.24550692057833,13.141686554181,6.53284080883796,0.000245128964491415,0.00285890315181744,0.496359466264194
"ILMN_2804523",-0.986254146545301,10.835961365073,-6.53155789374828,0.000245440733984944,0.00285953124779881,0.494972054577473
"ILMN_2715289",0.884171451442553,13.8150353231208,6.53126156621324,0.000245512809227663,0.00285953124779881,0.494651561920199
"ILMN_1215120",1.59679383596,12.655951323353,6.5302914316839,0.000245748938374299,0.00286035920145398,0.493602239319983
"ILMN_2877280",1.47560200104592,9.84751727531693,6.5245379148824,0.000247154543970765,0.00287478886010559,0.487376728546429
"ILMN_2755730",1.52004454682212,10.343735712289,6.51744461626239,0.000248899802591739,0.00289314720235911,0.479695967248085
"ILMN_2737302",-0.808203332698132,7.65928568987454,-6.51539002364701,0.000249407881750466,0.00289710991864432,0.477470067179029
"ILMN_2436146",-0.836988905177144,7.52690233072105,-6.5138331405011,0.000249793651862669,0.00289960116434612,0.475783031099732
"ILMN_3004864",-0.966128524782322,11.220726021795,-6.51305502696803,0.000249986704659389,0.00289960116434612,0.474939757530796
"ILMN_2599719",-1.14915313992645,13.1692665294674,-6.51250096392011,0.000250124270999795,0.00289960116434612,0.474339251570494
"ILMN_2710353",-1.22584414071957,8.67235046069002,-6.50885211879963,0.000251032338380046,0.0029081827917544,0.470383614166344
"ILMN_2941715",-2.36215267253881,7.99330890468086,-6.5078873877566,0.000251273038781932,0.00290902674357359,0.469337497155799
"ILMN_2608526",1.20790536617798,8.35163739635213,6.50688738959857,0.000251522809654222,0.00290905286315583,0.468253017717815
"ILMN_2637757",-1.21351685798558,7.96171523540749,-6.50653456920556,0.000251611000050233,0.00290905286315583,0.467870361363702
"ILMN_1260073",-1.27794350553295,10.4585088966036,-6.50510831747388,0.000251967854684758,0.00291123659302769,0.466323344661146
"ILMN_1233823",1.29439338374229,8.60907050038941,6.49802838892087,0.000253747648671063,0.00292984710134456,0.458640252698999
"ILMN_2627566",1.2727734629128,10.5186494563621,6.49397279350272,0.000254773472061163,0.0029393065425283,0.454236382262264
"ILMN_1252016",1.77004297703,9.20376007446051,6.49344975040193,0.000254906106596275,0.0029393065425283,0.453668276034279
"ILMN_1224254",1.20078324778133,9.1122494248832,6.48604685030801,0.000256791621125034,0.00295906894190962,0.445623977735675
"ILMN_2928599",-1.08018438510229,7.93686251241155,-6.48538307192939,0.000256961442361893,0.00295906894190962,0.444902360284098
"ILMN_3046846",1.48506288390901,10.9479492282528,6.4818282086532,0.0002578730504375,0.0029664545361314,0.441036819908138
"ILMN_2502136",-1.34441712951166,7.83272746093101,-6.48154774172457,0.000257945126417981,0.0029664545361314,0.440731775574565
"ILMN_1214880",-2.57318570291437,9.32775778995146,-6.4807870866596,0.000258140716810003,0.00296673525400143,0.439904415458063
"ILMN_1235494",1.13838151971408,10.9649485836417,6.47937969919851,0.000258503039782511,0.0029673942465924,0.438373420941386
"ILMN_1212653",-1.00344834343263,8.3486327758535,-6.4792343369429,0.000258540494625499,0.0029673942465924,0.438215278052281
"ILMN_2627733",-1.61740531588314,10.2890151160044,-6.47851697282628,0.000258725423148951,0.00296755149476801,0.437434803386796
"ILMN_2741114",0.926153455850316,8.45018816986853,6.47487796927738,0.000259665789452118,0.00297636759060493,0.433474682662419
"ILMN_2933431",-1.13416354402297,9.12446900006303,-6.47405142160339,0.000259879910207579,0.0029768530890995,0.432574971069941
"ILMN_2971559",-1.02880285387169,7.49532057695935,-6.47231746866421,0.000260329737335016,0.00297716554554272,0.430687260163689
"ILMN_2947559",1.4258141210484,12.561344927161,6.47209577760242,0.000260387311556562,0.00297716554554272,0.430445884041958
"ILMN_2782082",-1.52336463018352,12.591156960787,-6.47182520925957,0.000260457598651815,0.00297716554554272,0.430151282394192
"ILMN_1248733",1.47323350174744,10.4291862043003,6.47129914285688,0.000260594318422959,0.00297716554554272,0.429578462243908
"ILMN_2961216",-1.77894992075562,11.5022157875777,-6.47057962261059,0.000260781444458268,0.00297734072062335,0.428794940096196
"ILMN_2767050",-0.769550507410706,7.49580815418637,-6.46932120627081,0.00026110908127,0.00297891228737131,0.427424433591909
"ILMN_2598374",-1.18344868582201,9.88187489989414,-6.46873115439634,0.000261262862893335,0.00297891228737131,0.426781757317817
"ILMN_1227075",1.74307708186358,8.42792254790371,6.46667435660926,0.000261799702508005,0.00298249098047671,0.424541187051272
"ILMN_2639642",-1.80061125739755,9.03551257938195,-6.46621062738363,0.000261920908908058,0.00298249098047671,0.424035952268991
"ILMN_1232989",-0.761796150077278,7.66568246396074,-6.45981553792336,0.000263598801726533,0.00299900350508742,0.41706577857209
"ILMN_1235811",-2.62195459945056,9.34409758295521,-6.45936630781787,0.000263717116251412,0.00299900350508742,0.416575961778414
"ILMN_2726905",-1.15082424484504,8.18493739071102,-6.4573668314903,0.000264244439573766,0.00300294281723927,0.414395536825504
"ILMN_3114365",1.37989092800043,11.4677623766964,6.4567397597936,0.000264410059379558,0.00300294281723927,0.413711614947347
"ILMN_2613696",-1.02177149092214,10.2768958694973,-6.45457682332378,0.000264982213422204,0.00300747003328108,0.411352215374046
"ILMN_2827162",-0.988016164976894,8.38044332583609,-6.44531330605064,0.000267448301943307,0.00303347285404414,0.401240752874976
"ILMN_2906226",-1.33081965746304,7.69389408346049,-6.44450429003682,0.00026766488451581,0.00303394382834762,0.400357180184314
"ILMN_2847269",-1.21970973088705,11.4279174915457,-6.4433714101195,0.000267968497278986,0.00303501616725438,0.399119761430928
"ILMN_1232593",0.986123771425165,9.88234704937613,6.44284490624993,0.000268109731236886,0.00303501616725438,0.398544619407708
"ILMN_2857570",1.07130497775238,12.8344315747423,6.44075336082563,0.000268671604543818,0.00303939136967944,0.396259520093681
"ILMN_1229042",2.1238751482378,12.4856157523926,6.43916765951956,0.000269098461434866,0.00304223446518438,0.394526716250357
"ILMN_1245757",1.24141757143445,10.4267363054578,6.43761742076202,0.000269516502079283,0.00304497424871972,0.392832364523198
"ILMN_1239569",0.875004306813441,10.1387052863713,6.43457003493875,0.000270340375609112,0.00305229254050913,0.389500822748526
"ILMN_2594593",-1.06133417365173,8.89686387994201,-6.43271920208014,0.000270842124308702,0.00305596670338158,0.387476847275152
"ILMN_2852533",1.19873740250605,8.09261443461832,6.43104455702296,0.000271297003103155,0.00305910758671488,0.385645176763756
"ILMN_2648397",1.06897465375153,10.2524640201822,6.42926568328152,0.000271781124928151,0.00306257391165786,0.383699124579025
"ILMN_2753323",1.3212020502464,8.93499428138616,6.42539509733895,0.000272837834040972,0.00307248375683177,0.379463428735629
"ILMN_2944301",1.49829878305084,8.68304532586523,6.42368599285468,0.000273305891817878,0.00307575611110107,0.377592515481884
"ILMN_2618481",1.23667520192033,11.9609610446165,6.42139698533356,0.000273934163444224,0.00307848789037289,0.375086230654032
"ILMN_2731949",-1.1461549737927,12.2649576709662,-6.42108953918444,0.000274018671627188,0.00307848789037289,0.374749551663579
"ILMN_2857581",0.91693498167704,9.08057871532101,6.42086096296567,0.000274081519522553,0.00307848789037289,0.374499234191247
"ILMN_1213070",1.13942173089005,11.0787311876175,6.41675340535785,0.000275213647329809,0.00308920189240475,0.369999879125564
"ILMN_2984793",0.931973181993921,9.15520028751785,6.41548250875268,0.000275564986414697,0.00309114354663631,0.368607335203827
"ILMN_2910258",-0.800554058147125,7.38578733456561,-6.41108587386817,0.000276784291702624,0.00310281278104669,0.363788320150711
"ILMN_2464573",1.09650553396177,8.58447109136788,6.4076644189112,0.000277737308692241,0.0031114837084326,0.360036511010783
"ILMN_1216764",-2.1474349257929,12.5965962184349,-6.40435576157071,0.000278662381805768,0.0031198305807983,0.356407009115134
"ILMN_2663015",0.919817713538723,8.20173500023054,6.4033409158537,0.000278946811123452,0.00312099882735994,0.355293480269419
"ILMN_2670778",-0.852990321224897,10.4810825966403,-6.40152802183633,0.000279455712807844,0.00312467545720822,0.353303983042392
"ILMN_1213850",-1.73416016926477,8.71426967429219,-6.3979449253035,0.000280464574473503,0.00313393393952307,0.349370638293701
"ILMN_1250766",-1.2668690489419,10.8822224844798,-6.39728663183064,0.00028065036493618,0.00313398935226091,0.34864782310864
"ILMN_3049778",-0.848923220530456,7.37318249381804,-6.3945669410508,0.000281419397823217,0.00314055349882433,0.34566099481111
"ILMN_2786442",1.85283458074494,9.21818069078521,6.38718404685919,0.000283518871811089,0.00316194695454182,0.337548290209043
"ILMN_2711267",2.13853444840225,12.3621623187827,6.37450472663821,0.000287165288373584,0.00320055409183445,0.323599768943407
"ILMN_2998813",-2.10806846383949,8.77151318779545,-6.37375618291297,0.000287382186214305,0.00320091302652964,0.322775669772748
"ILMN_3154820",-1.1818691966881,13.1098671525575,-6.37261380167125,0.000287713553825566,0.00320254566560751,0.321517845811437
"ILMN_1245326",-0.769615083557708,7.27464711150825,-6.37167300538717,0.000287986767488949,0.0032035293115218,0.320481855676329
"ILMN_2767487",0.782851303050663,8.88155881371699,6.37037866219159,0.000288363125558911,0.00320565832524791,0.319056364817773
"ILMN_2726047",0.842873255020604,8.37756236674337,6.36771086311004,0.000289140573307027,0.00321224056152826,0.316117595139736
"ILMN_3047030",1.47294228148587,8.29397816015879,6.36471296554362,0.000290017002562713,0.00321991330647942,0.312814138856605
"ILMN_3004142",-0.806245527890571,11.0548334907616,-6.36215659137134,0.000290766688920278,0.00322616996522237,0.309996321709778
"ILMN_2859678",0.994924243238778,8.87787197685901,6.36021664090556,0.000291337041095774,0.0032304301082731,0.307857425917597
"ILMN_2595918",-0.886414564777377,7.38360269526402,-6.35932590142632,0.000291599338544,0.00323127118689646,0.306875182068007
"ILMN_1240458",-0.900464570836747,7.56782906501437,-6.35835280943035,0.000291886186850994,0.0032320081563696,0.305802012455001
"ILMN_2867899",2.49445118063293,10.4278389874586,6.3578354601188,0.00029203881904534,0.0032320081563696,0.305231408197787
"ILMN_2892413",1.81185945089651,8.26402647006108,6.35662389695845,0.000292396610959503,0.00323358400383018,0.303894998172741
"ILMN_1254630",1.5166901838709,12.6887247650067,6.3554629300088,0.000292739918779272,0.00323358400383018,0.302614225979061
"ILMN_2697830",1.5031661164077,8.36251005336648,6.35545946497909,0.000292740944089178,0.00323358400383018,0.302610403125667
"ILMN_2678460",1.37501375675788,10.9391989094569,6.35378318190622,0.000293237428815218,0.00323497217597679,0.300760839106817
"ILMN_2987826",0.80644603856541,7.98171160949134,6.35313331367105,0.00029343016000235,0.00323497217597679,0.300043698112272
"ILMN_2712867",-1.91467891686007,12.8680369243392,-6.3527226373197,0.000293552026817233,0.00323497217597679,0.299590482326589
"ILMN_1222250",1.08626230157248,8.52869568696089,6.35190265693622,0.000293795521735794,0.00323497217597679,0.298685502129666
"ILMN_1230489",-0.932683132085256,10.4698001329448,-6.35188789303213,0.000293799907967657,0.00323497217597679,0.298669207017022
"ILMN_1224637",2.57091921193109,10.6278122338763,6.34699853998851,0.00029525650943954,0.00324894639053757,0.293271264863042
"ILMN_2671235",-1.68172406009658,9.83663788092803,-6.34504090169554,0.000295841966389763,0.00325220612444562,0.291109154965033
"ILMN_2765524",-1.26730172534245,10.4080649861472,-6.34469646266591,0.000295945108885305,0.00325220612444562,0.290728690305518
"ILMN_2623886",0.997937625198106,8.66134187624857,6.34379106441477,0.000296216421858639,0.00325220612444562,0.289728523640991
"ILMN_2682120",-2.37388203521562,9.38462405313622,-6.34294329634137,0.000296470716195555,0.00325220612444562,0.288791926284016
"ILMN_2650275",1.13008097387342,10.0534684785372,6.34274041261314,0.00029653160869212,0.00325220612444562,0.288567771018464
"ILMN_2836654",2.7894369686803,12.7420821894921,6.34225064800351,0.00029667866151685,0.00325220612444562,0.288026635332337
"ILMN_2691345",0.840301310429336,9.55424250943322,6.34031775932365,0.000297259807804138,0.00325651689573547,0.285890714039517
"ILMN_1254684",0.792968867337702,8.46892451678669,6.33717692315543,0.000298206841246731,0.00326482802630897,0.282418963044562
"ILMN_1213030",-0.96072028707417,8.11477861642138,-6.33351682386852,0.000299314681971703,0.00327488810180024,0.278371680166073
"ILMN_1223257",-0.826883143102489,7.67636805078062,-6.33202136063861,0.000299768646589696,0.00327778575018676,0.276717536046914
"ILMN_1254380",0.701503887646238,10.0371376071631,6.33066458777105,0.00030018117302918,0.00328022692923626,0.275216555808909
"ILMN_2909238",-0.926504439917099,7.71790767789748,-6.32958488958675,0.000300509906297928,0.00328174995970346,0.274021934712289
"ILMN_2817996",0.980669537767929,10.9336364500342,6.32791499044117,0.000301019125781664,0.00328524084944711,0.272174003724147
"ILMN_2492161",0.960403523586938,8.3422437849291,6.32715504679143,0.000301251180986578,0.00328570435347915,0.271332924856455
"ILMN_2631813",1.25959756245416,8.62601616170256,6.32118429006755,0.00030308134214774,0.00330358662941037,0.264722179223426
"ILMN_2732419",1.4057295451989,9.12444432862017,6.31918262278731,0.000303697660672946,0.00330722435218176,0.262504956733522
"ILMN_2744435",1.01211691408701,8.16420938026871,6.31886128130345,0.000303796732368205,0.00330722435218176,0.262148963791591
"ILMN_2687908",0.807235624729831,8.3075726254431,6.31653071602445,0.000304516337913713,0.00331297718291435,0.259566696601532
"ILMN_2657728",1.14203560618552,12.0629959731261,6.31476686526099,0.000305062220469174,0.00331683396671973,0.257611895462524
"ILMN_1231309",-0.983307841529245,7.72625683247599,-6.31054260260627,0.000306373990570252,0.00332900791885457,0.252928733739458
"ILMN_2635895",-1.20580997317037,7.59733801432876,-6.30951243568589,0.000306694841609308,0.00333040620296423,0.251786315134743
"ILMN_1247710",-1.81934601358436,10.4260297395773,-6.30587969968124,0.000307829263506381,0.00334063178824615,0.247756673958071
"ILMN_2652384",0.854525058617678,11.0871278269584,6.30388321060929,0.000308454709277756,0.00334532450969511,0.245541345363945
"ILMN_3163577",-0.913855031889966,7.46433930510991,-6.30283617353492,0.000308783282517349,0.00334679366435783,0.244379339662047
"ILMN_2682218",0.812481835291429,13.8622955361917,6.30139263090187,0.000309236922723997,0.003349615692331,0.242777064214724
"ILMN_2612079",0.984465607818867,10.5162239798281,6.29766448190604,0.00031041194497406,0.00335817776320628,0.238637751333704
"ILMN_2898578",1.6304069478045,12.3168095559228,6.29756102152544,0.000310444623927982,0.00335817776320628,0.238522855712763
"ILMN_1254655",-1.12755069575124,7.86451371628509,-6.29680072683159,0.000310684887726171,0.00335817776320628,0.237678485996116
"ILMN_2678134",1.18725277431147,9.12039036448983,6.29642897260367,0.000310802442570127,0.00335817776320628,0.23726559586578
"ILMN_2925196",1.1668550279385,8.01686158070681,6.29516466371352,0.000311202608397218,0.00336040648357146,0.235861256421873
"ILMN_2461668",-0.76668186299523,7.42296942421862,-6.29428535396934,0.000311481256213156,0.00336089669614635,0.234884438512735
"ILMN_2720034",0.917705111815549,13.939656665424,6.29379787676547,0.000311635854290415,0.00336089669614635,0.234342862124721
"ILMN_2601507",0.93615439936238,8.68157857045015,6.29081490556427,0.000312583732197093,0.00336902280019143,0.23102819439344
"ILMN_1227519",1.08227193577245,11.015968125293,6.2889904354972,0.000313165061614986,0.00337215474277377,0.229000296126554
"ILMN_1250201",1.17064879541076,10.4007698091283,6.28868197043551,0.000313263466381961,0.00337215474277377,0.228657395742449
"ILMN_2735046",-1.24512428505199,7.65340487234205,-6.28549858896479,0.000314281022069936,0.00338100831377658,0.225117937897849
"ILMN_3153614",0.801315166516501,9.13908544607475,6.28384405670213,0.000314811338500171,0.00338461247366406,0.223277833138547
"ILMN_2711688",0.777652072193435,8.08356002842334,6.2775369732057,0.000316842054854037,0.00340433332465921,0.216260175728275
"ILMN_2884416",0.8175306458437,10.8957152267227,6.27671393469268,0.000317108124772942,0.0034047643572756,0.21534404064992
"ILMN_2709047",1.25796177362901,9.27326975134348,6.27602145298509,0.000317332181110986,0.0034047643572756,0.214573163761773
"ILMN_2760244",1.77433593053869,11.0343467603144,6.27559102684907,0.000317471536631318,0.0034047643572756,0.214093978955191
"ILMN_2708397",1.15386436380683,10.0423373407885,6.27476915382431,0.00031773781678501,0.00340551274131169,0.213178939105032
"ILMN_2723891",-1.03592681156117,8.61028623271602,-6.27388042389694,0.000318026037598409,0.00340649521484426,0.212189367411948
"ILMN_2922875",-3.06302016715304,8.20525571591227,-6.27289954166121,0.000318344481611809,0.0034078000066796,0.211097071202015
"ILMN_2491589",1.87102401638315,9.45800746822393,6.26644688684907,0.00032044820100233,0.00342731802288909,0.203908454955728
"ILMN_1229370",-1.26556838099672,7.46486981551231,-6.26609521513365,0.000320563297853743,0.00342731802288909,0.203516521719824
"ILMN_2751527",-1.79873519444588,8.2991418282176,-6.26411063510756,0.000321213683413707,0.00343087473432692,0.201304441425982
"ILMN_2764019",-0.894920502289649,11.5100133090697,-6.26387230644524,0.000321291887012439,0.00343087473432692,0.201038758669842
"ILMN_2615741",1.40151871757976,10.2779669834493,6.26233219933619,0.000321797758443088,0.00343416068446869,0.199321712865345
"ILMN_2881019",-1.68214966539814,8.97879693105604,-6.25945533107302,0.000322745083703737,0.00344215079733505,0.196113524398076
"ILMN_2424605",0.803883282972706,9.58779935286655,6.25729409190753,0.000323458799336949,0.00344764111396596,0.193702692136874
"ILMN_1218612",1.10608511521835,10.8272355479883,6.2552554596599,0.000324133634933441,0.00345271052675567,0.191428083658751
"ILMN_2859518",0.796542235543624,12.099795134475,6.25409597412436,0.000324518150530551,0.00345437574011157,0.190134150059608
"ILMN_2624018",0.759262765796375,13.6701889457973,6.25358248979525,0.000324688597348206,0.00345437574011157,0.189561070235215
"ILMN_2632076",0.681727379647453,8.27849880720659,6.25275857434905,0.00032496229724186,0.00345516660950839,0.18864146049413
"ILMN_2661588",1.2312189992739,8.51972632612399,6.24874621048615,0.000326298853385583,0.00346725041571155,0.184161846984241
