"ID","Symbol","lung_normal_rep1","lung_normal_rep2"
72446,"Prr5l",7.73606362787181,7.92714831197684
72454,"Ccdc71",7.6746115952932,8.04456488281263
72459,"Htatsf1",11.6242642836792,11.6723203626398
72461,"Prcp",11.593817098482,11.9300535213729
72462,"Rrp1b",8.06348427964674,8.02538857190747
72465,"Zfp131",10.8964128247262,10.5350870070704
72469,"Plcd3",7.98548619910464,8.03476457954027
72472,"Slc16a10",7.90527417252664,7.82344685678094
72475,"Ssbp3",10.2744486579397,9.91984474631957
72482,"Acbd6",9.57102969303274,9.61493984731074
72486,"Rnf219",7.67882017952403,7.6232413692356
72500,"Ier5l",8.79637427850436,8.89070127597667
72503,"2610507B11Rik",9.92454066707922,10.1198865050523
72507,"Dzip1l",9.79519752053915,9.34460106113055
72508,"Rps6kb1",7.29076765558663,7.17223997110497
72514,"Fgfbp3",7.64988486151806,7.69648944566085
72519,"Pip4p2",11.2532454979967,10.8982659917291
72522,"Atxn7l2",7.91595405055965,7.74464466053738
72535,"Aldh1b1",7.55180437401144,7.89094821684629
72536,"Tagap",8.96485537144853,8.7336377420563
72542,"Pgam5",9.93072809896363,9.81149511377969
72544,"Exosc6",8.00102107793706,7.81456243946188
72549,"Reep4",8.68135921705361,8.30075293558744
72552,"Hsdl1",10.3963371942311,10.1605253826019
72556,"Zfp566",7.30569128178055,7.00772811463225
72562,"Pcbd2",11.5273853685566,11.3721882981023
72565,"Uaca",11.4144011607405,11.8833210636645
72567,"Bclaf1",9.97249766623896,9.96479482826777
72569,"Bbs5",9.80153659928284,9.03610491115387
72584,"Cul4b",8.93212245788008,8.78892220396062
72585,"Lypd1",7.11296071164303,7.21910800346134
72587,"Pan3",7.39874369193819,7.47218311618954
72590,"Ppme1",11.6723203626398,11.5307446576989
72599,"Pdia5",7.89847704014265,8.01521014929315
72607,"Usp13",7.85092909536336,8.01979919523793
72611,"Zfp655",9.59574117414566,9.23525137161903
72615,"Anks3",8.55338191403696,8.66438703391681
