"","lung_tumor_myc_rep1","lung_tumor_myc_rep2","lung_tumor_myc_rep3","lung_tumor_myc_rep4","lung_tumor_myc_rep5"
"ILMN_2827729",7.01625115501275,6.97513145692134,6.84333223621758,7.1182273330049,7.13852780142227
"ILMN_2744927",7.99013942790148,7.85165145322372,7.32187173851161,7.05188865590538,7.81934087069301
"ILMN_3101815",7.01388093793503,7.02963232804414,6.99180525537646,7.195864300881,7.11884376536997
"ILMN_3028637",7.44382418301165,7.42846486375625,7.32912359629157,8.03823313473178,7.69505425264629
"ILMN_2776007",7.22273453779599,6.76188361236552,6.81089291189221,7.02721488515984,6.99527250853533
"ILMN_1235390",7.56267173386295,6.88668731388672,7.13679891077335,7.06944976742778,7.1787270884492
"ILMN_2804261",7.63884314181133,7.39137786231515,7.13679891077335,7.195864300881,7.55985504151363
"ILMN_1232081",8.21510825828416,7.6875506510007,7.83845547162866,7.5399826959649,8.15443840249882
"ILMN_2856697",12.0316279807494,11.2898639966528,10.970416007945,11.2220703552472,11.962893746607
"ILMN_1215681",12.6135635941265,13.2206201674478,12.9373174925555,13.0913486038216,12.8840870273962
"ILMN_2693205",7.31112388227177,8.77339680783472,8.28384076655806,7.6408323803766,7.11884376536997
"ILMN_2592901",7.27312537114157,7.26056675336016,7.82432235099862,7.62700942148875,7.11744830492987
"ILMN_1246573",7.81205694217545,7.3021248078324,9.70393600777074,8.26206547424383,7.23912113181231
"ILMN_1249022",7.09526514336097,7.15336202423927,7.28056780438135,7.26388535429258,7.22421275543807
"ILMN_2861176",10.8515928971396,10.2306434469218,10.2516229452322,11.1034763301051,10.6564304499113
"ILMN_1248535",7.50863662713216,8.08829135734782,7.80215281832959,8.18194421696409,7.74714399818675
"ILMN_1232231",7.60476169595909,7.71759074979573,7.86314089576297,8.07132827686101,7.58660526060361
"ILMN_2603760",7.13089226980662,7.8509876783955,7.1644670135633,7.38499954473004,7.14742754588872
"ILMN_1216590",7.90876788284919,7.33460849695124,7.58922979182444,7.75133483640134,7.93324804257236
"ILMN_1218668",8.69420551246878,8.59565377180749,8.48731248968291,8.58127120821713,9.26049324660451
"ILMN_2771956",11.104684742702,11.4094539200702,11.7060291819122,11.4639872743477,12.3363444148727
"ILMN_1228287",10.9746476106919,11.2396917524986,11.7556491409121,11.4208418478735,12.2216003368467
"ILMN_2944939",10.3791007948721,10.0425998817129,10.7694659670864,10.7517375630652,11.107253861884
"ILMN_1220441",7.30546329133448,7.75524228804511,7.0505969234953,7.19985635032617,7.3579368185852
"ILMN_2618525",7.19540296816309,7.16525247861362,7.23592446926932,6.82217246147618,7.05283971920546
"ILMN_2596479",7.13301373873376,7.54187100884149,7.2251471727341,7.6408323803766,7.40471582659663
"ILMN_1236009",7.15589340189602,7.3688883650131,7.27085010249921,7.0138111666841,6.94829421885454
"ILMN_3044195",8.04330075436418,7.60492381604252,8.37777990290435,8.24183422633514,8.62445278651674
"ILMN_1222123",9.53590714647684,8.71451385116283,9.64448723082495,9.47979920685433,10.3094692483516
"ILMN_3119478",8.07895134139482,7.63449344083336,8.15780481099047,7.90979935053797,8.28039381100937
"ILMN_3135323",7.72357562579966,7.78651468526719,7.87622914624336,7.71962411678072,7.46780930617978
"ILMN_2765196",8.97674310673432,8.59347282650797,9.07147912239237,8.93951493802743,8.7018479125339
"ILMN_2810963",10.7473066200983,8.90880540368873,12.2890732809199,11.7814672968565,12.7185047817713
"ILMN_1242310",8.18640832121649,7.70975157235902,8.44076537286707,8.40989473062314,8.23843459611549
"ILMN_2846803",8.31265609860634,8.07507797368503,8.35996913189887,8.68082100661159,8.42071028953585
"ILMN_1256263",8.20395970323946,7.86383781249425,8.02714575580642,8.71211855159858,8.14809520268778
"ILMN_2728034",9.09549592445553,9.08625235265892,9.47584740342513,9.63122253717624,9.39029661078791
"ILMN_2766604",7.18568074672675,6.82766026862917,7.12928301694497,7.06656014274522,7.43842801472624
"ILMN_3131302",7.26532202423487,7.32682269152781,7.60274525318025,7.21832105135826,7.40093278940217
"ILMN_1220834",11.3229174950623,10.6787651725641,11.0548205025355,11.3094870120098,11.489217646952
"ILMN_2758338",7.61622718801073,7.93674834511266,7.60030785601172,7.64655871015455,8.12873546180639
"ILMN_3113639",11.9537053906049,11.6205090916917,11.6359872970347,11.8957078073342,12.3635119616122
"ILMN_2648661",10.9326115492816,11.2617570413103,11.0821906313633,11.6807715690541,12.5796444551105
"ILMN_2773113",10.4482002106088,10.9655092447043,10.7861113391441,11.8947206774247,13.0956875271357
"ILMN_3115281",8.02595275276244,8.38238085523279,8.21304344771996,8.62509237013596,9.39843641860755
"ILMN_2981550",10.1730290270667,9.51017075115177,10.13091639494,9.96950794006727,9.73171147555902
"ILMN_2758502",7.88630626345243,8.30353818609709,8.04289052876807,7.6371682473946,7.69870466677034
"ILMN_3160190",7.15114341942009,7.19016419452914,7.11679879337519,6.91960823860325,7.00625594094059
"ILMN_1219583",9.43963612258509,9.24396236988828,9.31064118088869,9.52149615952778,10.4664333937425
"ILMN_2683586",9.79820851155971,9.71937812476482,9.63191595202788,9.89913030381001,10.9948086272637
"ILMN_2620030",9.71202179677548,9.51616784989448,9.54979669837669,9.90053665562512,11.0557060971613
"ILMN_2627566",10.7977172468474,10.7554822407952,11.2802197966507,11.6922885700074,12.1840578630278
"ILMN_2695143",10.3117979741881,7.79340009848382,8.86799295952412,8.3727154516255,7.20490732637886
"ILMN_2675535",10.2519446439879,9.7959584650945,9.96265204203753,10.0774499762086,10.0501717585945
"ILMN_2707071",7.00664165546522,7.21801826313525,7.33826283351827,7.14252193205863,6.90760425255109
"ILMN_2772248",11.4459556802039,11.0957184284108,11.6080093072575,11.5388194276008,12.4802048393348
"ILMN_2921526",8.34199130493734,8.88701112764287,8.05546886195944,8.30643200199949,8.81462251796111
"ILMN_2674866",7.25222191293836,7.22990030622133,7.18369740486227,7.31741261376487,7.13301373873376
"ILMN_1220165",11.8315150814366,11.7661691216856,11.9693123159795,12.2216003368467,12.9555636410842
"ILMN_3031009",8.01726079961604,7.49453061657882,7.3571670879811,7.82338714464183,8.44278802464421
"ILMN_3104349",10.4463854793177,10.8054970212263,10.6667954188156,10.9838709354644,11.4433482901682
"ILMN_1248563",8.20585432748785,8.4499997700924,8.06248468274232,7.64655871015455,7.57992871708154
"ILMN_2891583",8.59602665155521,9.69509776432698,9.75486662968839,8.54041867989676,7.0869323411374
"ILMN_1249727",9.57453439928002,9.61114009761038,10.3287240072925,9.91659793380523,8.7260052311286
"ILMN_2973824",7.27035373399582,7.25414284685575,7.23230099741659,7.19050375024091,7.20847824221171
"ILMN_2871660",7.00246343889254,7.05528243550119,7.13410540040181,6.98377743509984,7.28395648766511
"ILMN_2603504",7.03032228264404,7.01213564358353,7.13227479304533,7.01847839596593,6.85984534392145
"ILMN_2606746",7.62937938970802,7.10295988591012,7.70238915997634,8.69503249631381,8.20524343018837
"ILMN_2630047",7.24418541992055,7.5994712281194,7.04418917652966,7.02973584227167,7.00926878226567
"ILMN_2655795",10.2849180602687,9.96688392044788,7.894287263195,8.72218849074183,10.1424142356549
"ILMN_2670368",7.17785551982977,7.25502856981873,7.47101467462558,7.66471393181625,8.52806334829195
"ILMN_3132559",7.64225481153492,7.41700858678878,7.79741835451163,7.97751248208054,8.79859330314744
"ILMN_2674140",7.35568144677718,7.14156434869619,7.8405025738393,8.05524853719315,8.72704827917886
"ILMN_2752362",7.09631984141828,7.13916760587681,7.08822509356676,7.17330236164463,6.95554093853094
"ILMN_2874084",7.56914357654506,7.25603173224928,8.90216781582328,9.35891213698351,7.46554089724584
"ILMN_2730999",7.14854013562605,7.23445820921045,7.75713995389485,7.44356521317828,6.99985910493266
"ILMN_1244145",7.16006048893751,7.05914163095682,7.84599960865094,7.91785687483719,7.39446269461032
"ILMN_2606660",8.19913552807077,7.83166351856049,8.72453516937856,8.34249141106907,9.17447320934552
"ILMN_1254529",7.38481072618821,7.63553675191785,6.96801873072677,7.04575966138268,7.89992331501606
"ILMN_2866175",6.98217362864161,7.10387788114937,7.28158234770544,6.89822347121556,7.4189067312579
"ILMN_1247710",10.044167826644,8.88054013433373,9.48566581412148,9.53352441485668,9.34185235579577
"ILMN_1225035",10.4428074594611,10.1851077170798,10.5735761869746,10.5237579610897,11.4595404826748
"ILMN_2596776",7.40130620600601,7.17542479858969,7.21127994748201,7.24498811462168,6.90621417375934
"ILMN_3003076",8.10097436361415,8.16813931307539,7.84782078557068,8.07542900861297,8.09257547145267
"ILMN_2603253",7.31171993756142,7.11048330981623,7.32463061526719,7.22080152066184,7.38699411642608
"ILMN_2906549",7.13089226980662,6.96737037701611,6.96361861744397,6.97956810009519,7.27426166125705
"ILMN_2906552",7.19000982460048,7.10295988591012,7.34174118684631,7.46181194505883,7.16835872722389
"ILMN_2999007",9.89166980174523,10.7090353340799,10.1062030396515,10.1449489510019,10.3264154421256
"ILMN_1212894",11.2670902417025,10.6557095955185,11.1454147583881,10.6947605144714,10.8496396664374
"ILMN_1231762",6.93707951275725,6.98967832731779,7.14159627838382,6.90538700501813,7.10191003273903
"ILMN_1259822",9.11718853539671,8.78716796881982,9.01756529505634,8.98677533185879,8.71059121850676
"ILMN_1247592",9.35988679647377,9.17732609616525,8.2576235579192,9.59152234657073,10.0840027910384
"ILMN_1241322",6.78447126541778,7.07059058269271,6.91416086160947,7.08799314636232,6.86352811328661
"ILMN_2637266",12.1661944725361,11.6312538048567,12.8506483519875,12.399910400415,11.9146607502802
"ILMN_2939071",7.54853295528339,7.89727824741126,7.60030785601172,7.52454171503585,7.59833170444094
"ILMN_2811746",7.54631572281727,7.65823380149996,7.34706765716587,7.53384071798103,7.53026001172333
"ILMN_1254655",7.92851837525789,8.19789241411833,7.19567978549598,7.82777933725804,8.05395981093083
"ILMN_2811737",8.00862120200121,8.09315343127831,7.43491486183134,7.67158529334977,8.26206547424383
"ILMN_2923864",9.26400268711422,9.276458862329,10.6535392709137,10.240955265466,9.70646903742588
"ILMN_2923865",10.3574145461795,10.1240405134734,11.7426594345634,11.2802197966507,10.8737084414014
"ILMN_2648548",8.8344216688324,8.0212923270099,9.18755312089295,8.73777547388288,8.26021388677142
"ILMN_3097868",9.357442038915,9.33609505967857,10.014299494596,9.46170964621347,9.91215021469194
"ILMN_1243876",10.1977388689505,10.1136038143361,10.599668809018,10.5487376364274,10.9896738929429
"ILMN_2674731",7.06373212019692,7.03576135507364,7.18586654531133,7.20319503738126,7.21371179810567
"ILMN_1217061",11.1368749935192,10.1384238063931,10.7549970777036,10.4538493452865,10.8054970212263
"ILMN_2629959",7.47482132701497,7.50923067512774,7.54759345757376,7.39852994350593,7.74470772228107
"ILMN_2689756",7.11289557133189,6.92291883729559,7.30523526485318,6.90320401140104,7.37057843780978
"ILMN_2826110",10.549892938196,9.62525222174687,10.7491911719952,10.1759237420638,8.62755668288685
"ILMN_1232261",10.9588562656796,11.0465741037339,10.076932477331,10.2891327347546,10.5891302873395
"ILMN_1232182",9.56801547369206,9.94300924730404,9.50600998525763,9.56599455908218,10.2384122035806
"ILMN_2634520",6.72923835320555,7.09691277041116,6.88767757425621,6.91692443142829,6.90974310767542
"ILMN_3090378",6.93169782900909,6.82964346394997,6.90508609876177,7.30155335292479,6.97956810009519
"ILMN_2652527",7.34429590791582,7.06810647585877,7.16547233221616,7.17036325367673,6.94829421885454
"ILMN_2721083",7.58303574277825,7.3157156580222,7.91615937787418,7.76001297843327,7.8928842874221
"ILMN_2998446",7.14089366196412,7.11517373402104,7.24070190614412,7.31480979814415,7.51338217617461
"ILMN_2991970",7.194264382992,7.19478762830565,7.20701432017753,7.22863834234378,7.1429047875086
"ILMN_2632665",12.244976969142,11.3166315549903,11.3518812928643,11.5823096040499,11.5506325675047
"ILMN_2639018",8.68135921705361,8.38871693042745,8.91397394285238,9.41679752760606,9.78048850536735
"ILMN_2686513",8.0342831309619,8.09348359011008,9.16904809738317,8.44892933493301,9.01426461951194
"ILMN_2662450",7.00800835842507,7.24869848485246,7.29926526705461,7.23977751256812,7.50937914891469
"ILMN_1228018",7.05018876759643,7.51333282374013,7.44927763594648,7.22935959972207,7.22421275543807
"ILMN_2752204",7.11217883372259,7.38332629141313,7.33522284941585,7.08201594526624,7.11653890685507
"ILMN_2881486",7.42940674151398,7.49815112023004,7.35804674658289,7.49260430438668,7.40981519582048
"ILMN_1216136",7.38481072618821,7.43876586720302,7.40135954334602,7.50104099556593,7.67260213200185
"ILMN_2671644",7.52130598211664,7.86824381770464,7.5505063161701,7.31936164846832,7.96014677369672
"ILMN_2757743",11.910876915202,12.2229156254355,11.5769596162068,11.8431555448243,12.8659313765444
"ILMN_2837855",11.7721367006823,12.1414426102789,11.4747611332091,11.8260568465054,12.8591549904088
"ILMN_2649011",7.07246760824186,7.17822911371383,6.96202839277775,7.11113567023471,7.37590826307501
"ILMN_2701379",7.25688681992641,6.96527925301208,7.28618231172682,7.30292446461795,7.33893132819152
"ILMN_2702039",9.6499634277587,9.44550635477638,8.87712114042669,8.82026872908708,9.85468336055822
"ILMN_2738699",8.19463375232388,7.96827078961314,9.28978836605652,8.84539203844114,9.419367708794
"ILMN_1252953",8.28039381100937,7.42846486375625,7.21986428357684,7.5496884209055,7.54109661534952
"ILMN_1236522",10.7404922903143,10.44845834985,11.435500981732,10.8795880356155,10.0555281744173
"ILMN_2756665",13.2104791999267,8.78571809576485,11.0039394856881,10.3021033823579,10.1452157138049
"ILMN_2608811",11.0380573320074,10.6656468093404,10.3115851370815,10.3308048632816,9.47654370621426
"ILMN_2896768",12.6578822411042,12.4604302982287,12.0852566695103,11.9240377004497,11.2247874183704
"ILMN_2701582",7.69807519498649,7.13804776180841,7.87996607966436,7.76828772524577,7.06810647585877
"ILMN_1230318",7.81303961570544,7.22923941519677,8.14682320909376,7.8298416336239,7.27513512198536
"ILMN_2692207",7.51286389139072,7.99173440827055,7.5602372883307,7.32850664048666,7.63031263519352
"ILMN_2847230",6.85805872444743,7.53296463169883,7.20603754624659,7.41774705086736,7.40639104473651
"ILMN_3055904",8.12634956234369,9.34785663157671,8.52755031187281,8.25619394299986,8.63140444872847
"ILMN_2947234",8.29803391979676,8.81097322000216,9.13815978533922,8.865597963525,8.96778463660785
"ILMN_1232016",7.95541379763049,8.03280339066834,8.02212503141678,7.75547180889673,8.07507797368503
"ILMN_2516266",10.8543035027596,11.2681947350877,10.6213364736723,10.6019970621142,10.7044278390083
"ILMN_2986051",10.6438336474886,9.88960853029563,11.3340392893573,10.8005662785546,10.2905588922483
"ILMN_2623735",9.8325637098845,9.16625725026737,10.6204031296232,9.95161711586917,9.75361895092468
"ILMN_1256103",8.3328198008171,8.70947158168072,7.84286101107142,8.6057341433032,7.39167321868639
"ILMN_2994977",7.0679048742038,7.18400748181682,6.850811922162,6.8947419895197,6.76047046854045
"ILMN_1231939",7.08809255687336,7.14325564910704,7.07951811743065,7.00049302440425,6.9180432912219
"ILMN_2650557",8.51325879192275,7.69766263347052,8.27878337675938,8.43772606821324,8.42731284413496
"ILMN_2865939",10.2957832809586,10.2498393593877,9.8357543670165,10.3479465749422,11.1603756874358
"ILMN_2863060",7.64074201992054,7.5779952201287,8.12027028252701,8.02555486575234,8.06098295622018
"ILMN_2778751",7.44260662039422,7.23852416277955,7.33203654836165,7.35055249629585,7.20221567330733
"ILMN_2949886",8.73136146260816,8.66796528325242,9.37719697116091,8.83740126245609,8.62794420081388
"ILMN_2944226",7.41716686091531,7.9015268861181,7.46571944072074,7.31271281612019,7.74180402530956
"ILMN_2908874",9.42736522862475,9.63807383718072,9.13929553272601,9.43963612258509,9.63122253717624
"ILMN_2647044",7.17785551982977,7.04494049127973,7.30266748041389,7.39188798534714,6.76743962255122
"ILMN_2611180",7.85813644957963,8.42017077489094,7.82948490860957,8.70766110003648,8.58378795450234
"ILMN_3004786",7.04555491245868,7.16399552918351,7.21042783040149,7.03686044667305,7.11074428938294
"ILMN_3107945",7.56914357654506,7.66057535069033,7.43395050216375,7.13532451612188,7.19112091958677
"ILMN_1250852",10.149838396288,10.6451067347304,10.3853771076927,10.3935111239159,9.75899870473922
"ILMN_1244642",10.576761852305,11.440752397999,10.8264243513887,10.7084426877758,10.0485209315469
"ILMN_2852067",9.26028740776175,9.64914388368259,8.88596323198923,8.93717149028024,8.60682158158163
"ILMN_2744592",7.68897147637683,8.24195336625228,7.79201750546436,7.82141525628823,7.23445820921045
"ILMN_2932518",12.173952299456,12.2296543849869,12.44608818832,12.6181230606967,12.091026223103
"ILMN_2949122",10.4036977800168,11.881601533678,11.041308358894,10.6120967346466,10.4036977800168
"ILMN_2877436",7.95033717985667,8.36909291459838,7.94865924556015,7.97645672276457,7.9859130740582
"ILMN_2712584",8.04330075436418,9.41302623993199,9.09549592445553,8.73418036564678,8.78759652544136
"ILMN_2847304",7.39746072605472,7.12670447284319,7.22999040427232,7.2749604721406,7.49690369676802
"ILMN_2929572",9.08487480869896,9.52501910639682,9.21704891355634,8.48545198555581,9.5939746192773
"ILMN_3008230",7.18202183671591,7.56557813678433,7.4892960591493,7.26883436934376,7.4054872003843
"ILMN_3107208",7.17417668445276,7.67692673420644,7.24400698265362,7.41985486779705,7.42353615338948
"ILMN_3033524",7.57723998124696,7.85965125329397,7.52346394355377,7.38936245564388,7.56603024682979
"ILMN_2876560",7.92053894958379,8.79916017743406,7.77980141737379,8.39794197197264,8.46859858935825
"ILMN_2886872",7.11113567023471,7.18716646584459,7.04552078481274,7.08799314636232,7.23980734096258
"ILMN_2929518",7.92914742782682,8.54719579352302,8.89924361781624,8.35782688221078,8.68485817694223
"ILMN_2956614",6.95956731991209,7.18716646584459,7.12492904660248,7.26303440583379,7.20927058018526
"ILMN_1252990",7.28473736244445,6.84101389585099,7.14159627838382,6.92688896439114,8.2429656585051
"ILMN_2862179",7.20206258759705,7.19173782502715,7.19567978549598,7.16710448237993,7.23149121066691
"ILMN_2647757",7.62716906084185,7.80566327241189,7.58268300847745,7.68257768638101,7.94145115227269
"ILMN_2771766",8.06292309449739,7.72828193367952,7.71566175493569,8.52446825618806,7.34526662600754
"ILMN_3161805",7.58063544708419,7.3134782843986,7.59658579053648,7.72672905883853,6.97060923576077
"ILMN_2717015",7.19121347222129,7.63315417555719,7.18369740486227,8.04224076625541,8.24534472451681
"ILMN_2836386",7.47335061219613,7.46081422176028,7.51638948662484,7.18902146572414,7.54249989762776
"ILMN_1245710",7.24786819088181,7.19764673400519,7.06726628304434,7.12812324238668,7.14491311343424
"ILMN_1213286",8.83177236274562,7.40484885150529,7.08911939791517,7.11712358570437,8.30326703903168
"ILMN_2969845",8.08974839104751,6.59367123055708,6.78410314227478,6.99120294405016,7.62867336406831
"ILMN_1225406",7.14987411171821,7.03576135507364,7.08911939791517,6.91692443142829,7.13089226980662
"ILMN_2661722",7.6956198021607,7.55372527841731,7.39454308028166,7.24073171543264,7.508141400215
"ILMN_2942353",8.27766517168804,8.50961420116532,8.24857990068003,7.8639926371708,7.96942249832613
"ILMN_3146018",9.32701223393903,9.80445373565528,9.94537067554517,9.24271265202404,8.68940837205144
"ILMN_1216183",7.61778884468631,7.48079020109582,7.98829414067103,7.45645709437532,7.47002329757515
"ILMN_1218590",6.94745430676722,7.00183038481895,6.819580375155,7.1797225225589,6.78831050370092
"ILMN_1253919",7.81502297736547,7.95963976436419,7.34991700258286,7.58845698846293,8.4369977627593
"ILMN_1223257",7.63374451347955,8.31390336912453,7.3934977170285,8.09967655485964,8.36531088037507
"ILMN_1224472",7.21919877801066,7.089781488354,7.06123616574775,7.32946000646935,7.31890993282983
"ILMN_1231814",7.07868454619464,7.12017306478817,7.37951374876712,7.20725841036353,6.89500718036866
"ILMN_2694179",9.84849579928264,8.68044743643784,7.27833329452294,8.89138500871379,10.3732254168627
"ILMN_2835117",7.4782387475354,8.03740967863586,7.28415897726987,7.86807015130257,7.3021248078324
"ILMN_1238886",7.87571096094011,7.37699356745245,7.33046876659032,7.91382439040806,7.19435673419116
"ILMN_2776603",10.1166444914002,11.0201074972763,8.26915590687282,11.1769211116444,12.3316849955158
"ILMN_2715749",8.25715208894739,8.21626083716506,7.84643063233652,8.09967655485964,8.02441249340319
"ILMN_1257268",8.24857990068003,7.91707366287822,7.6800737695071,7.96005624938293,8.03190792712738
"ILMN_2719834",8.2873083683738,7.94013003648144,8.11051593484401,8.10271389510998,8.69503249631381
"ILMN_2672442",6.85065567642179,8.01217057016993,7.14280908317072,7.08201594526624,7.02721488515984
"ILMN_2753497",8.14863546054867,11.408263390132,9.20393676915975,8.2543495641903,7.38316426063511
"ILMN_2659052",8.08829135734782,11.3094870120098,9.00766680404535,8.21851782963097,7.18636189125299
"ILMN_2936153",7.49810124399485,7.12483214230424,7.27085010249921,7.29105555545805,7.13423377689601
"ILMN_2725232",9.55135980051913,9.14555009302024,9.09232770348823,9.32974028837354,9.32235069754846
"ILMN_2669793",12.2541151592492,11.6306596030155,12.4198795505299,12.4219513939639,13.1447289341128
"ILMN_2601471",12.8154395874429,12.3064248815002,13.061456632849,13.1495496640962,13.9486518318741
"ILMN_1221503",13.3565929589862,12.9161372132643,13.2231061201893,13.5713149165591,14.3872491351212
"ILMN_2700166",8.82357622460455,10.5780365108554,8.96238092331044,9.59294750757592,9.36528353718548
"ILMN_3131063",10.4858607478433,11.3942885102887,10.5942487811225,10.7398860660827,11.7593862934834
"ILMN_2661849",7.04306147027577,7.16886012000564,7.16886012000564,6.9716153995244,7.28097370732961
"ILMN_1246473",7.75484575691134,8.08168315131747,7.62433854531298,7.58044701959866,8.54114502712251
"ILMN_1240178",9.32095563872205,9.25477767018285,9.65566487950689,8.34562701215377,9.42809841183251
"ILMN_2716497",7.68746316987156,8.91608471677726,7.81143490490124,7.75686901154909,7.28551781479524
"ILMN_1245789",7.76451916528446,8.61922270155223,7.42794133250948,7.21674585819531,7.41574176829009
"ILMN_2722438",7.25154158475696,8.07803402612009,7.41642809972241,7.37796964381879,7.28658663832138
"ILMN_2710229",10.1151005632934,9.20184824030895,9.6673666085938,9.70393600777074,9.93394878281179
"ILMN_2500276",11.8421293254063,10.6848390051517,12.0247457787892,11.777684257957,11.6416086823297
"ILMN_2702233",10.2598094543388,9.4110872267986,9.90538700501813,9.72772904659264,10.0741916483954
"ILMN_2700233",8.5118514651123,10.0242912796254,9.93009973538104,8.34673532828793,8.76699468642179
"ILMN_1225364",7.14156434869619,7.50615879085239,7.30266748041389,7.36424411178447,7.36221781591308
"ILMN_3140813",7.26329854700341,7.29243667566649,7.43816807435673,7.36254659782902,7.16835872722389
"ILMN_1228850",9.08356242949142,9.03831888438504,9.11662012642177,8.8816493260846,8.98343900217041
"ILMN_2758087",7.76377256825102,7.95963976436419,7.77070518296816,7.62598274649994,7.94878698309065
"ILMN_2685392",7.36725092343195,7.08308037031933,7.10741325831374,7.57220282302545,7.58308276750293
"ILMN_2685393",7.38973887867698,7.22037832769523,7.16672799619802,7.72672905883853,7.66226781851699
"ILMN_2888191",7.69857445376056,7.44447140429107,7.61969269640497,7.8203983821977,7.91475883894186
"ILMN_2888448",7.95878831221737,7.01213564358353,7.41988119603044,7.38847478398622,7.07848441741145
"ILMN_2639012",7.35909064501474,7.04657836662033,7.28831818425654,7.42726045774302,7.2652341059533
"ILMN_2821118",7.11289557133189,7.35779939680816,7.00190073787974,7.11592148867582,7.24857990068003
"ILMN_1238571",7.20866112806362,7.01910418846041,7.25959616248842,7.14153241830188,7.41378657444789
"ILMN_2942930",7.09849272407039,6.98811658476014,7.20432659894124,7.08101733302945,6.9122157217658
"ILMN_1238557",8.07437564748492,8.34997227401958,8.35922794385673,8.4079581378994,8.5597714115203
"ILMN_2627072",7.84024684485859,8.02365040899008,8.18541749109806,8.25358160759484,8.30715810837942
"ILMN_2983624",6.99887245399427,7.21965256510381,7.02838957764493,7.14958836351653,7.25254717391164
"ILMN_2752624",8.36375149087983,7.63614877895335,7.45314199997364,7.73959076898861,7.7262181593322
"ILMN_2591440",9.6746115952932,10.1251228356743,8.90365593634184,9.23765811867969,9.66514712854268
"ILMN_1255422",9.65306897657993,9.76562797818046,8.87457798195362,9.04537573331028,8.96710014361751
"ILMN_1253618",11.4338364305199,11.9996455346112,12.2216003368467,12.2554435653428,11.6242642836792
"ILMN_1218488",7.90876788284919,7.7212273845849,8.16018657660066,7.67405982372119,7.58576064629678
"ILMN_2931411",12.821665626323,13.4708947605778,12.8181040457603,12.2335279326973,12.1789468429408
"ILMN_1247317",11.5712993603662,12.3093413435555,11.3070620270451,10.8848287416671,10.9588562656796
"ILMN_2663186",14.1832646392114,14.3937654122176,13.988106596591,13.4898730418458,13.3611761785903
"ILMN_2707308",9.59341446718282,9.78048850536735,8.98310048983146,8.53795848992872,8.49044979387953
"ILMN_2962840",12.9244460318193,13.6916930915626,13.0327743398785,12.5823522417265,12.5807605611151
"ILMN_2730840",7.59353118347248,7.26842503609066,7.71409522910503,7.45732957321571,7.33351877421324
"ILMN_1233793",8.15879900585019,8.93195631364066,8.25950789456702,7.76913532966757,7.5633154588863
"ILMN_1259677",12.2361693241173,13.2072603171555,12.4414350419709,12.1188802563967,11.6702108699841
"ILMN_1214571",7.64074201992054,7.30018093691177,7.38235383366451,7.60265247536408,7.82265049164652
"ILMN_2641229",7.27507690771961,7.38073161268299,7.22225152626911,7.31820384387725,7.84599960865094
"ILMN_2742075",10.8205130656222,10.2982129599786,12.56628598319,11.5960499533398,12.7744949604568
"ILMN_1235688",10.7928055425474,10.3365693207004,10.8805257857505,11.3390183489809,12.1009702584653
"ILMN_2836710",11.4517777735828,11.1190667516755,11.9537053906049,12.2911796945492,13.3262934204625
"ILMN_2492403",10.8187019976745,10.1256394793078,10.8632086663324,11.1479720273564,12.1776647939862
"ILMN_2707181",7.3229984479608,7.038678977283,7.59781978864551,7.22303633790187,7.1664769508168
"ILMN_2964560",7.26453056675453,7.49882428069372,6.91303898563012,8.62648476777732,7.58794155614559
"ILMN_1246611",14.3011585596932,14.0437247452051,14.4669841550904,14.3011585596932,14.3318454786484
"ILMN_1225233",8.10314025250997,7.16399552918351,10.6674331402699,8.41663921295357,7.78765773742503
"ILMN_2789900",9.5438293366517,7.25856603388993,13.0206088901524,10.0552400624917,9.33633918408747
"ILMN_2905717",6.95956731991209,7.2306809691275,7.29926526705461,7.15180935917977,7.34977881472623
"ILMN_2734212",7.93452018734167,7.99643818005248,7.60425205706205,8.08555544661499,8.47603733751688
"ILMN_2753697",7.20206258759705,7.63990591729448,7.16760631117438,7.05778870260627,7.35138098067433
"ILMN_3160770",7.74986942739684,7.1009251010569,7.47641713070106,7.44356521317828,7.50675385979461
"ILMN_3160771",7.54124184579518,7.70472501837244,7.53886791584726,7.36834275762406,7.7746429475908
"ILMN_2819717",6.87747586653443,7.08065100194982,6.8487011755662,6.92277020927466,7.08600349628708
"ILMN_2819724",7.11569395219701,7.19324812943914,7.1787270884492,6.95354171354834,7.11302584901311
"ILMN_1239931",7.16967451180875,6.97692206785108,7.27833329452294,7.33340696122441,7.3968188150137
"ILMN_2785648",6.90865531447526,7.08065100194982,6.95325068625583,7.10069518687899,7.16547233221616
"ILMN_2591543",6.92265872820972,6.89170776990211,7.02160464748854,6.90086680798075,6.84764464308332
"ILMN_2731605",7.19540296816309,7.32777717058405,7.28831818425654,7.30292446461795,7.68580001974489
"ILMN_3078388",7.19050375024091,7.13182481463923,7.101811569824,6.84509796097297,7.04903169841002
"ILMN_3157658",7.06699731796871,6.96079838113349,6.97921081164122,7.22656271655551,7.05887114676744
"ILMN_2696291",7.34645832906644,7.16628863810861,7.18183554229522,7.22602075748044,7.28097370732961
"ILMN_3159170",7.48283316082239,7.30349537679038,7.27085010249921,7.44806466901507,7.48260630810786
"ILMN_1221913",7.18015780909854,7.18599039774227,7.13227479304533,7.07868454619464,7.36730553477069
