"ID","Symbol","kidney_preneo_myc_1wk_batch1","kidney_preneo_myc_1wk_batch2_rep1","kidney_preneo_myc_1wk_batch2_rep2","kidney_preneo_myc_2wk_batch1","kidney_preneo_myc_2wk_batch2_rep1","kidney_preneo_myc_2wk_batch2_rep2","kidney_tumor_myc_4wk_batch1_rep1","kidney_tumor_myc_4wk_batch1_rep2","kidney_tumor_myc_4wk_batch2"
433702,"Ncbp1",9.30065176382507,9.21088769498197,9.30781656798841,9.68092681801427,10.2534884424635,9.31932318921154,8.88967912167946,9.56693307426957,9.18778870426185
433711,"Gm12580",6.60153176078019,6.83439225363292,6.61166732769514,6.47694670806893,6.64712918358881,6.95640173942738,8.56348837713128,6.61621180427534,6.7751568439175
433745,"Gm12816",14.4221769102821,14.4076350609985,14.2455798819734,15.1138993123636,15.0621711465952,15.051036929296,15.1450170053586,15.1343324431702,15.5435025471501
433749,"Gm12844",12.3152142948241,12.2653163009069,12.2618852000124,12.9505606627296,12.954461451946,12.2007818563302,9.79691562275424,12.334699515198,12.2314509166096
433752,"Frg2f1",8.38754365996502,8.37055755564444,8.3230699621749,7.36922894324304,7.20747259372805,8.02938027807434,8.21847391146198,7.2936632295869,7.64262944162367
433766,"Trim63",8.69370639002353,8.19874853524319,8.22327272148971,7.54246460325228,8.86354861446944,8.31673415379613,7.0786320490714,6.84773762217385,6.50891451661683
433771,"Micos10",7.43113279602648,7.86767736690557,7.71114260863845,7.09246281866474,7.32933205006129,7.61080564841239,9.3095017454142,7.32637086869013,7.47262242112966
433801,"Gm13212",9.33095403195437,9.61448297290917,9.59683504158342,9.54318159476837,8.54560278117191,10.4948768654939,11.9688610854998,11.2349666690618,11.4349198721147
433804,"Zfp985",7.49473181435954,7.16479392660962,7.11884626693095,6.36500891079746,7.140285479344,8.38159961240811,8.50015149285785,9.05345161483011,8.45502553959148
433813,"Pusl1",8.13191633567052,8.2842260673697,8.39816837158409,9.27823857917104,9.77100662494798,9.59118312258738,10.4598031898339,9.46410771654754,9.02718941440498
433864,"Nom1",7.15472261239391,7.25918924644906,7.21162945754043,7.14402444163853,7.21837635677059,7.04484965963254,7.48830811980039,7.13812632967333,7.20097079544757
433904,"Ociad2",9.53588367995699,9.33714637456333,9.8570656768971,9.30108693006065,8.66075194364853,9.32391668655788,9.60308788411001,9.37222467950191,10.0920575449307
433923,"Gm5560",13.8574699385159,13.1825386899879,13.4136626585616,14.0419006847235,13.885795890025,12.9836945999925,9.60290956987818,12.5538718225954,12.9589973429472
433940,"Fam222a",7.17276567684758,6.9534909983394,7.10208182314047,7.14516758011353,7.35329488134134,7.07783430646188,7.42534065862766,7.00688417165992,7.36975322594918
433941,"Gm5561",12.1905730897112,12.3320284492922,12.1583568031892,13.1917512434793,13.344945757564,12.8299563818694,13.3375624632212,13.3367681590919,13.5246855066479
433943,"Gstm2-ps1",11.977728372232,11.2696285316861,11.0694621103257,11.0124193184839,12.1821191989138,9.96989707979591,8.57115924457403,9.89968101739133,10.4877485729053
433955,"Gm5564",12.3848519424777,12.2944628996895,12.3787984310489,12.6267956527831,12.5948993614133,12.4470105060971,12.0066593004329,12.8303262189669,12.7394047846859
434008,"Tmem178b",6.97243067951813,7.19117333245992,6.68771654549979,7.18415286699037,7.0911042705383,7.36040193189973,7.15305257859887,6.94624886330939,7.14902240437344
434031,"Igkv10-95",6.40028857395908,6.35725754719042,6.7704983640247,6.23071276155402,6.47259586676941,6.41683782002456,6.38267888604262,6.49943524727066,6.71473260074662
434077,"Gm5578",6.99660891166352,7.24226922405061,7.41684532145202,7.10818251247676,7.58796052482362,7.34305232548267,9.82522218079765,7.27447315997933,7.71240830998322
434083,"Mug4-ps",6.18713589524386,6.43937801653912,6.27339096339739,6.28683907083152,6.37525911727629,6.39850405954728,6.45356887753951,6.3662909853364,6.21442898200811
434127,"Gm5586",9.58960226350569,9.88411103378398,9.89376193817989,10.7049161453104,9.78341203138129,10.9143383960801,9.21999676926839,10.6621467062958,10.2782145721039
434168,"Gm5590",9.4927955621731,9.3298756808726,9.49950587302953,9.2080425512527,8.84813120240306,9.42160818546953,8.8297597987164,8.7996079158295,9.05371486296573
434171,"Gm5591",6.98901333012637,7.09857317245647,7.19354678727645,6.85138916505044,7.00619059388298,7.25416447389439,7.3430947971691,6.87140904904233,6.8251066520253
434172,"Gm5592",6.4506012934588,6.36171821767743,6.52781045132779,6.33561297803227,6.34426552567863,6.47190388682726,6.59554576556878,6.46818473775269,6.39571632061333
434197,"Fam169b",9.26491246049558,9.3164980938584,9.18556907864299,8.84675567569326,8.75430290688277,8.70671104559337,7.21149860780084,7.6820950286254,7.41175153883633
434198,"B130024G19Rik",7.34044273538143,7.23790609758373,7.28881864334078,6.90974941464473,7.36849203754574,7.59077105539918,8.08330327245617,7.29474598227852,7.43468617159548
434200,"Gm5597",7.62938719765469,7.71699085283468,7.45744383902775,8.88298241436538,8.43682542771271,7.67622983206392,6.57689147193766,7.5759905420366,8.03532152737328
434203,"Slc28a1",8.78104924380449,8.84951468557346,8.47575106849144,7.63074926430596,8.14540690341836,7.85605573065773,6.97978786351043,6.94730889164476,6.85969627901006
434204,"Whamm",8.3408985918991,8.27655847110809,8.45351024406571,8.03139037606658,9.48147745519645,8.09779985161775,9.56724302406255,8.25456605700533,8.03725406833954
434234,"Rexo5",6.76347255398305,6.96145791410635,6.95497486369677,6.85396363288922,6.96806551884801,7.09702855067681,8.00829454289533,7.17391684348563,6.98238104799972
434246,"Trim72",6.46807003893682,6.50482539302982,6.66276317353017,6.46626492632576,6.5023245293113,6.6185390406813,7.33645841463768,6.83758420593821,6.87188554178897
434341,"Nlrc5",6.5621118750137,6.58719492692361,6.79425043224247,6.81661611175337,6.86238332342901,6.74408344887324,7.32442338842761,7.19399505731582,6.79321670358327
434377,"Zfp560",7.76429642858695,7.61780069045677,7.70901039293131,7.78387430107985,7.18326702383917,8.11682482773746,7.03991270260375,7.64154208823776,7.65412029295197
434401,"Gm5616",7.60464023386744,7.79156596706096,7.68336841923699,8.52988027107411,7.54052662636528,8.00184955408375,7.56643512505206,8.50515220428311,7.88264732695889
434402,"Gm5617",12.8241241888074,12.3122264552679,12.5145663899385,11.53008044212,12.2350476935002,12.8122622059908,12.8429024053859,11.0058588730351,11.1748374966625
434404,"Rps6-ps3",11.515009081631,11.7948159898711,11.2074641594329,12.3084139607115,10.4397426019917,12.8096348116811,12.8900189750415,12.6496775016245,13.0045558812756
434423,"Dppa5a",7.11808731714752,7.07949270001116,7.17521934687013,6.87477824565921,7.37383508877261,7.94858638049237,8.0056907032056,6.87660992948165,6.89965783119088
434437,"Amt",7.82350849798245,7.63890370044365,7.49976425091605,7.54507309865729,7.6358293576799,7.5056448181481,7.19165710582312,7.14188593766002,7.53346400077777
434484,"Sp140",6.51845946076293,6.35710860926654,6.47671287844994,6.27479828675796,6.70566178195933,6.50605226807881,6.93283789422817,6.39684679419962,6.47009530286949
434674,"Slc22a28",11.9417559629714,11.4561585322233,11.7332427301502,10.2108989510263,9.26220479846655,10.9789483119724,6.52243083075424,6.61668700750491,6.64996884348652
434756,"Akap14",6.5182952493903,6.56816703081907,6.52202210019113,6.6466110123824,6.56169932057088,6.74605900062109,6.2846039639119,6.63762402096564,6.56409495848192
434760,"Rhox2d",7.20585627634823,7.09468503016887,7.33431566279702,7.36511951883014,7.19247246480564,7.27189127310046,7.12529471470179,6.88946725405958,7.02869710174116
434769,"Rhox10",6.47076011360804,6.20390524213576,6.35922039868731,6.25507206700165,6.27480684194515,6.26142049753181,6.35011366419684,6.4355029060088,6.37810433925598
434778,"Ccdc160",8.11380754789102,8.11038335566401,8.21775777637145,8.25082227972876,8.42728717359224,8.47094545779854,7.54039906862253,8.26605111762263,8.06648057787477
434788,"Gm5638",6.93559184329318,6.96700044756531,7.03747905757678,6.90034389120996,7.12292164815414,6.93238697544493,6.91294236355749,6.93043265526914,6.75117447010052
434794,"Xlr4a",8.74900010683396,7.88148267637761,7.69831234239349,8.70674350555865,7.77034465268578,9.60586339535648,9.53659459665485,7.98977031738528,10.5469868918974
434858,"Gm5643",7.8448816445111,8.06651504131722,8.0275509518521,9.08857502907336,8.53300623808128,8.25248995505049,7.29165357319059,8.72569147416802,8.49763259036043
434907,"Gm5648",6.69079350287354,6.63140130689361,6.49965296285745,7.40890078022349,7.98892059432364,6.89318536825159,6.57343655223538,7.45683632990417,6.79080073494139
434935,"Gm21943",6.27061579442018,6.6698107360892,6.72939140781001,6.21136760153523,6.56819001778575,6.61444400105282,9.32932932300054,6.11766716377857,6.61634095530407
434960,"Gm20747",7.37228810919581,7.43053174077887,6.96617670246977,7.0853965248843,7.17764018008308,7.35477943099511,7.9678222095382,6.78340660832088,7.15865225598743
435145,"Shisa8",6.66809000349254,6.67159804757529,6.48751510085585,6.65290069257902,6.71831513928003,6.57099927719399,6.70831984828107,6.52586731209994,6.65143152364348
435337,"Gm5662",6.9121525944142,7.33047924525443,7.494152754217,6.85366629807189,6.59638371817245,6.79925995879197,7.27211898893531,7.01210695898064,6.29821122674569
435565,"Iigp1b",6.56233635247109,6.66468420554366,6.73703792178715,6.55967660849979,6.5109752852213,6.90712913475924,6.68772358990497,6.78755770910508,6.68762370000208
435626,"Rufy4",7.41334962033558,7.29780753623707,7.30069698435292,6.98203890624599,7.20505170851813,7.29495494283754,7.37676373167517,6.86778284573684,7.07628929283842
435684,"Shf",7.74979498197801,7.73950283551527,7.6827530395934,7.48461495996356,7.89481386734053,7.49864778029023,7.75326961505758,7.20556151032793,7.29775381309906
435811,"Ldlrad2",7.06586131266756,7.14446948714182,6.87089935507783,6.99990437534139,7.00833486656906,7.50752557125056,7.62052120110409,6.77140330688202,7.09413329440689
435912,"Gm5723",7.85418024579829,8.53277085653304,7.95010449791767,8.96329020540741,8.86460366124684,8.43751376183985,9.28164091235561,9.73517412627711,8.81032574120995
436022,"Dnaaf3",6.52726860663311,6.6842782092331,6.63547920314585,6.82024532782434,6.86314438714388,6.95664851422584,8.13388090756186,7.29982482000032,7.07339882956053
