"ID","Symbol","lung_tumor_kras_rep1","lung_tumor_kras_rep2","lung_tumor_kras_rep3","lung_tumor_kras_rep4","lung_tumor_kras_rep5"
77781,"Epm2aip1",9.01501014780478,9.02760629561134,8.76475382716088,8.91228854248146,8.582720991525
77782,"Polq",7.08643482005345,6.97842446544086,7.13942344823267,6.93810932621924,6.88302506844017
77794,"Adamtsl2",7.86033045628231,7.32659801641878,7.51781699603676,7.6536960016293,7.09816370971495
77803,"Shisal2b",6.83217798237885,7.26491169307446,6.99392905237547,7.56831242839761,7.12447677084589
77805,"Esco1",7.19644844396208,7.25785923463963,7.48643282054542,7.41764157913863,7.56738572749703
77827,"Krba1",8.68984870712492,8.7809856370765,8.48726508904294,8.69390349457092,8.67699988399406
77832,"Tchp",7.54121764173615,7.64736848006997,7.65910396347366,7.78107278541194,7.57681498556878
77836,"Mlana",7.9988548290938,9.92129238558798,8.59932011858394,7.87459719240163,8.16766902750194
77862,"Thyn1",11.5853645630596,12.2629757012279,12.065828418604,11.8833210636645,11.8421293254063
77864,"Ypel2",7.07554600127742,7.21283072583127,6.89299809305507,7.09420967369092,6.86851392389546
77877,"6030458C11Rik",8.14526348700943,8.13708720313235,8.46122362761337,7.94982671075911,7.85813644957963
77889,"Lbh",9.29437382078951,8.5596818479835,9.58820834747005,9.26930572806321,8.17394149458582
77891,"Ube2s",7.13102093252328,7.44945820337274,7.08792686888253,7.32659801641878,7.11923295541101
77905,"Fate1",7.18456545244616,7.29803391979676,6.95956731991209,7.31169155955969,7.37514806393166
77929,"Yipf6",8.6879281750282,8.41098330998898,8.28917562543737,8.31850147364206,8.49196395883618
77938,"Fam53b",8.27764038249758,8.00993390471043,8.23123989061769,8.12981620113819,7.88186880633978
77951,"Cyp20a1",7.91416086160947,8.24857990068003,8.58873805576621,8.40591260944093,8.47710050658079
77963,"Hook1",7.16733352571358,7.42010391082385,7.27850793869032,7.21417819488997,7.21126374096593
77974,"Rdh12",7.29071006871741,7.2105495922314,7.39076010353109,7.23556552293647,7.41932820220477
77975,"Tmem50b",10.3036229754059,10.4003776172638,10.5616885620925,10.4675552559822,10.6851694570971
77976,"Nuak1",8.43187578958584,8.49875306357439,8.60265714903366,8.50589613630595,8.10468033116422
77980,"Sbf1",10.2913218116982,9.87897051015108,9.81719353450707,9.88355017955726,9.45033492383065
77996,"Cutal",9.03120254491056,9.4472583651768,9.1500038300356,9.14783940716931,9.16766681206871
78004,"Prr15",9.00292047191651,9.35455243730627,9.0263851142162,8.88354063378815,9.40797141107869
78070,"Cpt1c",7.11162474703725,7.28496865160402,7.05195660979441,7.23774773356118,7.2298402377279
78076,"Lcn8",7.31497969020231,7.49122679068021,7.3988505542797,7.31758219960926,7.50019456266921
78088,"Sowahb",10.5231085924006,11.0651005316562,10.7467977098207,10.4329920199139,11.018808709164
78100,"Msantd4",11.121954349931,11.4931174050178,11.2109946964663,11.3087265317206,11.1658962410021
78134,"Lpar4",7.88657300932374,7.72664392148399,8.28866424419564,7.61143983528007,7.48733761520718
78177,"Ninl",7.09816370971495,8.14376584097546,7.2186540450218,7.20884399073462,7.46969268711279
78240,"Cst11",7.76930065784892,7.77429290133606,7.88630626345243,7.59977339971645,7.78741287390586
78242,"Spink12",7.46520925787333,7.31413002977557,7.12734954105912,7.19000982460048,7.16062779666161
78246,"Phf23",7.49460561567122,7.52527609786712,7.61470984411521,7.49864978776841,7.82468035465013
78248,"Armcx1",7.72152646400748,7.73458261683292,8.01251978953668,8.46579595258929,7.8928842874221
78252,"Nxpe2",7.19540296816309,6.98260148472291,7.13487548807147,7.17704573437505,7.27827520916648
78255,"Ralgps2",7.65717371286713,7.82404595176271,7.27470996194211,7.51440675047476,7.74731660894544
